2014-Mar-28_10-10-04,Time Stamp,Battery Volts,Battery Amps,Drive Stick X,Drive Stick Y,Drive Stick Z,Operator Stick X,Operator Stick Y,Front Left Speed,Front Left Out Volts,Front Left Current,Front Left Position,Front Left In Volts,Front Left Temp(C),Front Left Faults,Front Right Speed,Front Right Out Volts,Front Right Current,Front Right Position,Front Right In Volts,Front Right Temp(C),Front Right Faults,Back Left Speed,Back Left Out Volts,Back Left Current,Back Left Position,Back Left In Volts,Back Left Temp(C),Back Left Faults,Back Right Speed,Back Right Out Volts,Back Right Current,Back Right Position,Back Right In Volts,Back Right Temp(C),Back Right Faults,Angle Speed,Angle Out Volts,Angle Current,Angle In Volts,Angle Temp,Angle Foward Limit,Angle Reverse Limit,Angle Faults,Left Launcher Solenoid,Right Launcher Solenoid,Shifter Solenoid,Air Compressor Switch,Ultrasonic Distance(cm),Gyro Angle,Elevation Volts,High Transducer(PSI),Left Talon,Right Talon,Packet Count,Refresh Rate,Match Time,isEnabled,,,
2014-Mar-28_13-26-55,13-26-55.6,11.803,9.631,0,-0.001,0,-0.008,-0.008,0,0,0,9.303,11.672,24.004,0,0,0,0,-9.086,11.672,26.684,0,0,0,0,9.237,11.742,21.898,0,0,0,0,-9.014,11.813,22.664,0,0,0,0,11.988,25.918,1,1,0,0,0,1,0,1889.747,-321.917,-0.002,109.517,0,0,4878,0.1,190.787,1,?c?m,,
2014-Mar-28_13-26-55,13-26-55.7,11.811,11.467,0,-0.001,0,-0.008,-0.008,0,0,0,9.303,11.637,24.004,0,0,0,0,-9.086,11.707,27.066,0,0,0,0,9.237,11.602,22.281,0,0,0,0,-9.014,11.848,22.09,0,0,0,0,11.988,24.77,1,1,0,0,0,1,0,517.838,-321.991,0.003,108.946,0,0,4879,0.1,190.926,1,??3,,
2014-Mar-28_13-26-55,13-26-55.8,11.708,13.67,0,-0.001,0,-0.008,-0.008,0,0,0,9.303,11.707,23.813,0,0,0,0,-9.086,11.707,26.875,0,0,0,0,9.237,11.707,21.898,0,0,0,0,-9.014,11.848,22.281,0,0,0,0,11.848,24.961,1,1,0,0,0,1,0,509.816,-321.971,-0.002,107.689,0,0,4880,0.1,191.065,1,?5J,,
2014-Mar-28_13-26-55,13-26-55.9,11.76,11.467,0,-0.001,0,-0.008,-0.008,0,0,0,9.303,11.742,23.238,0,0,0,0,-9.086,11.602,27.258,0,0,0,0,9.237,11.777,21.898,0,0,0,0,-9.014,11.777,22.09,0,0,0,0,11.988,25.152,1,1,0,1,1,1,0,1020.604,-321.997,-0.002,109.631,0,0,4881,0.1,191.207,1,b???,,
2014-Mar-28_13-26-56,13-26-56.0,11.76,11.467,0,-0.001,0,-0.008,-0.008,0,0,0,9.303,11.742,23.238,0,0,0,0,-9.086,11.602,27.258,0,0,0,0,9.237,11.777,21.898,0,0,0,0,-9.014,11.777,22.09,0,0,0,0,11.988,25.152,1,1,0,1,1,1,0,1020.604,-321.997,-0.002,109.631,0,0,4881,0.1,191.207,1,G?,,
2014-Mar-28_13-26-56,13-26-56.1,11.811,11.467,0,-0.001,0,-0.008,-0.008,0,0,0,9.303,11.602,23.813,0,0,0,0,-9.086,11.672,27.066,0,0,0,0,9.234,11.672,22.281,0,0,0,0,-9.01,11.848,22.281,0,0,0,0,12.023,25.535,1,1,0,1,1,1,0,512.49,-322.139,0.008,101.977,0,0,4882,0.1,191.35,1,??f9,,
2014-Mar-28_13-26-56,13-26-56.3,11.734,12.936,0,-0.001,0,-0.008,-0.008,0,0,0,9.281,11.672,23.621,0,0,0,0,-9.07,11.672,26.875,0,0,0,0,9.221,11.742,21.898,0,0,0,0,-9.001,11.813,22.473,0,0,0,0,11.953,24.961,1,1,0,1,1,1,0,515.164,-322.25,0.003,94.094,0,0,4883,0.1,191.492,1,??Zs,,
2014-Mar-28_13-26-56,13-26-56.4,11.768,10.366,0,-0.001,0,-0.008,-0.008,0,0,0,9.325,11.707,24.004,0,0,0,0,-9.114,11.637,27.258,0,0,0,0,9.243,11.707,22.09,0,0,0,0,-9.039,11.813,22.664,0,0,0,0,11.953,25.152,1,1,0,1,1,1,0,528.535,-321.967,-0.002,93.066,0,0,4884,0.1,191.633,1,7?],,
2014-Mar-28_13-26-56,13-26-56.5,11.786,15.139,0,-0.001,0,-0.008,-0.008,0,0,0,9.328,11.637,24.578,0,0,0,0,-9.111,11.742,26.684,0,0,0,0,9.246,11.637,22.281,0,0,0,0,-9.039,11.848,22.473,0,0,0,0,11.883,25.152,1,1,0,1,1,1,0,501.793,-322.15,-0.007,83.241,0,0,4885,0.1,191.775,1,E?S,,
2014-Mar-28_13-26-56,13-26-56.6,11.786,15.139,0,-0.001,0,-0.008,-0.008,0,0,0,9.328,11.637,24.578,0,0,0,0,-9.111,11.742,26.684,0,0,0,0,9.246,11.637,22.281,0,0,0,0,-9.039,11.848,22.473,0,0,0,0,11.883,25.152,1,1,0,1,1,1,0,501.793,-322.15,-0.007,83.241,0,0,4885,0.1,191.775,1,???a,,
2014-Mar-28_13-26-56,13-26-56.7,11.742,12.569,0,-0.001,0,-0.008,-0.008,0,0,0,9.309,11.707,24.004,0,0,0,0,-9.083,11.672,26.684,0,0,0,0,9.224,11.742,21.324,0,0,0,0,-9.007,11.848,22.09,0,0,0,0,11.988,25.344,1,1,0,0,0,1,0,504.467,-321.719,-0.002,87.697,0,0,4886,0.1,191.918,1,?g?,,
2014-Mar-28_13-26-56,13-26-56.8,11.811,12.201,0,-0.001,0,-0.008,-0.008,0,0,0,9.3,11.672,24.004,0,0,0,0,-9.076,11.707,26.875,0,0,0,0,9.224,11.672,21.898,0,0,0,0,-9.007,11.883,22.281,0,0,0,0,11.883,25.152,1,1,0,0,0,1,0,1846.959,-321.663,-0.002,83.698,0,0,4887,0.1,192.059,1,??Cu,,
2014-Mar-28_13-26-56,13-26-56.9,11.716,12.201,0,-0.001,0,-0.008,-0.008,0,0,0,9.309,11.707,24.004,0,0,0,0,-9.086,11.637,27.066,0,0,0,0,9.234,11.742,22.09,0,0,0,0,-9.014,11.813,22.281,0,0,0,0,11.953,25.344,1,1,0,0,0,1,0,507.141,-321.692,0.003,84.155,0,0,4888,0.1,192.199,1,md~?,,
2014-Mar-28_13-26-57,13-26-57.0,11.777,11.834,0,-0.001,0,-0.008,-0.008,0,0,0,9.309,11.637,24.004,0,0,0,0,-9.083,11.637,27.449,0,0,0,0,9.23,11.742,21.898,0,0,0,0,-9.014,11.813,22.473,0,0,0,0,11.988,25.727,1,1,0,0,0,1,0,517.838,-321.76,-0.007,88.611,0,0,4889,0.1,192.338,1,"	8j2",,
2014-Mar-28_13-26-57,13-26-57.1,11.777,11.834,0,-0.001,0,-0.008,-0.008,0,0,0,9.309,11.637,24.004,0,0,0,0,-9.083,11.637,27.449,0,0,0,0,9.23,11.742,21.898,0,0,0,0,-9.014,11.813,22.473,0,0,0,0,11.988,25.727,1,1,0,0,0,1,0,517.838,-321.76,-0.007,88.611,0,0,4889,0.1,192.338,1,XI??,,
2014-Mar-28_13-26-57,13-26-57.2,11.803,9.998,0,-0.001,0,-0.008,-0.008,0,0,0,9.309,11.672,24.004,0,0,0,0,-9.083,11.707,26.875,0,0,0,0,9.23,11.637,21.707,0,0,0,0,-9.01,11.848,22.281,0,0,0,0,11.953,25.727,1,1,0,0,0,1,0,509.816,-321.777,-0.002,86.44,0,0,4890,0.1,192.478,1,???,,
2014-Mar-28_13-26-57,13-26-57.3,11.725,12.569,0,-0.001,0,-0.008,-0.008,0,0,0,9.306,11.742,23.813,0,0,0,0,-9.083,11.602,26.875,0,0,0,0,9.23,11.707,22.281,0,0,0,0,-9.01,11.813,22.281,0,0,0,0,11.918,24.77,1,1,0,0,0,1,0,1804.17,-321.823,0.008,85.298,0,0,4891,0.1,192.618,1,o??f,,
2014-Mar-28_13-26-57,13-26-57.5,11.725,11.467,0,-0.001,0,-0.008,-0.008,0,0,0,9.306,11.672,24.195,0,0,0,0,-9.083,11.672,26.875,0,0,0,0,9.23,11.742,22.09,0,0,0,0,-9.01,11.813,22.664,0,0,0,0,11.988,25.727,1,1,0,0,0,1,0,1780.101,-321.861,0.003,88.725,0,0,4892,0.1,192.758,1,?<??,,
2014-Mar-28_13-26-57,13-26-57.6,11.725,11.467,0,-0.001,0,-0.008,-0.008,0,0,0,9.306,11.672,24.195,0,0,0,0,-9.083,11.672,26.875,0,0,0,0,9.23,11.742,22.09,0,0,0,0,-9.01,11.813,22.664,0,0,0,0,11.988,25.727,1,1,0,0,0,1,0,1780.101,-321.861,0.003,88.725,0,0,4892,0.1,192.758,1,??W,,
2014-Mar-28_13-26-57,13-26-57.7,11.794,9.264,0,-0.001,0,-0.008,-0.008,0,0,0,9.312,11.637,23.43,0,0,0,0,-9.086,11.707,26.875,0,0,0,0,9.234,11.707,22.09,0,0,0,0,-9.014,11.848,22.664,0,0,0,0,11.988,25.344,1,1,0,0,0,1,0,528.535,-321.941,0.008,93.18,0,0,4893,0.1,192.897,1,?Q,,
2014-Mar-28_13-26-57,13-26-57.8,11.786,14.404,0,-0.001,0,-0.008,-0.008,0,0,0,9.306,11.637,24.387,0,0,0,0,-9.083,11.707,27.066,0,0,0,0,9.23,11.672,22.664,0,0,0,0,-9.01,11.883,21.898,0,0,0,0,11.883,25.152,1,1,0,0,0,1,0,1854.981,-322.007,0.008,86.668,0,0,4894,0.1,193.037,1,5?x7,,
2014-Mar-28_13-26-57,13-26-57.9,11.716,12.569,0,-0.001,0,-0.008,-0.008,0,0,0,9.309,11.707,23.813,0,0,0,0,-9.086,11.637,27.066,0,0,0,0,9.23,11.707,22.09,0,0,0,0,-9.014,11.777,22.09,0,0,0,0,11.953,25.727,1,1,0,0,0,1,0,507.141,-322.036,-0.002,88.268,0,0,4895,0.1,193.177,1,??l,,
2014-Mar-28_13-26-58,13-26-58.0,11.716,12.569,0,-0.001,0,-0.008,-0.008,0,0,0,9.309,11.707,23.813,0,0,0,0,-9.086,11.637,27.066,0,0,0,0,9.23,11.707,22.09,0,0,0,0,-9.014,11.777,22.09,0,0,0,0,11.953,25.727,1,1,0,0,0,1,0,507.141,-322.036,-0.002,88.268,0,0,4895,0.1,193.177,1,"?v""_",,
2014-Mar-28_13-26-58,13-26-58.1,11.794,10.366,0,-0.001,0,-0.008,-0.008,0,0,0,9.309,11.742,23.621,0,0,0,0,-9.083,11.707,27.066,0,0,0,0,9.23,11.777,21.133,0,0,0,0,-9.01,11.848,22.281,0,0,0,0,12.023,25.152,1,1,0,0,0,1,0,512.49,-322.064,-0.002,92.266,0,0,4896,0.1,193.317,1,m/??,,
2014-Mar-28_13-26-58,13-26-58.2,11.82,11.1,0,-0.001,0,-0.008,-0.008,0,0,0,9.293,11.672,23.813,0,0,0,0,-9.07,11.742,26.875,0,0,0,0,9.221,11.637,22.281,0,0,0,0,-9.001,11.883,22.473,0,0,0,0,11.883,25.152,1,1,0,0,0,1,0,1852.307,-322.736,0.008,89.753,0,0,4897,0.1,193.456,1,?V??,,
2014-Mar-28_13-26-58,13-26-58.3,11.734,12.936,0,-0.001,0,-0.008,-0.008,0,0,0,9.3,11.707,24.004,0,0,0,0,-9.08,11.672,26.875,0,0,0,0,9.234,11.742,22.281,0,0,0,0,-9.014,11.848,22.473,0,0,0,0,11.918,24.961,1,1,0,0,0,1,0,1916.49,-322.591,0.003,87.811,0,0,4898,0.1,193.596,1,???,,
2014-Mar-28_13-26-58,13-26-58.4,11.742,11.1,0,-0.001,0,-0.008,-0.008,0,0,0,9.315,11.707,24.195,0,0,0,0,-9.092,11.637,26.875,0,0,0,0,9.243,11.742,21.898,0,0,0,0,-9.026,11.777,21.707,0,0,0,0,11.988,25.152,1,1,0,0,0,1,0,1913.816,-322.588,0.003,90.781,0,0,4899,0.1,193.736,1,????,,
2014-Mar-28_13-26-58,13-26-58.5,11.742,11.1,0,-0.001,0,-0.008,-0.008,0,0,0,9.315,11.707,24.195,0,0,0,0,-9.092,11.637,26.875,0,0,0,0,9.243,11.742,21.898,0,0,0,0,-9.026,11.777,21.707,0,0,0,0,11.988,25.152,1,1,0,0,0,1,0,1913.816,-322.588,0.003,90.781,0,0,4899,0.1,193.736,1,i???,,
2014-Mar-28_13-26-58,13-26-58.7,11.777,11.467,0,-0.001,0,-0.008,-0.008,0,0,0,9.312,11.707,24.195,0,0,0,0,-9.086,11.672,27.066,0,0,0,0,9.24,11.707,22.09,0,0,0,0,-9.02,11.848,22.855,0,0,0,0,11.988,25.152,1,1,0,0,0,1,0,750.501,-322.569,-0.002,95.465,0,0,4900,0.1,193.876,1,wm1,,
2014-Mar-28_13-26-58,13-26-58.8,11.777,14.404,0,-0.001,0,-0.008,-0.008,0,0,0,9.312,11.672,23.813,0,0,0,0,-9.086,11.707,26.875,0,0,0,0,9.24,11.672,21.516,0,0,0,0,-9.02,11.848,22.473,0,0,0,0,11.848,25.727,1,1,0,0,0,1,0,365.404,-322.582,0.008,89.525,0,0,4901,0.1,194.015,1,??,,
2014-Mar-28_13-26-58,13-26-58.9,11.708,12.569,0,-0.001,0,-0.008,-0.008,0,0,0,9.312,11.707,24.195,0,0,0,0,-9.086,11.602,26.875,0,0,0,0,9.24,11.742,22.09,0,0,0,0,-9.02,11.777,22.664,0,0,0,0,11.918,24.961,1,1,0,0,0,1,0,237.038,-322.652,-0.002,92.038,0,0,4902,0.1,194.156,1,? 4?,,
2014-Mar-28_13-26-59,13-26-59.0,11.777,11.1,0,-0.001,0,-0.008,-0.008,0,0,0,9.312,11.707,23.813,0,0,0,0,-9.086,11.672,26.875,0,0,0,0,9.24,11.742,21.707,0,0,0,0,-9.02,11.813,22.281,0,0,0,0,11.953,25.535,1,1,0,0,0,1,0,162.158,-322.664,-0.002,94.437,0,0,4903,0.1,194.296,1,l???,,
2014-Mar-28_13-26-59,13-26-59.1,11.777,11.1,0,-0.001,0,-0.008,-0.008,0,0,0,9.312,11.707,23.813,0,0,0,0,-9.086,11.672,26.875,0,0,0,0,9.24,11.742,21.707,0,0,0,0,-9.02,11.813,22.281,0,0,0,0,11.953,25.535,1,1,0,0,0,1,0,162.158,-322.664,-0.002,94.437,0,0,4903,0.1,194.296,1,???:,,
2014-Mar-28_13-26-59,13-26-59.2,11.803,11.834,0,-0.001,0,-0.008,-0.008,0,0,0,9.312,11.637,23.621,0,0,0,0,-9.086,11.672,26.875,0,0,0,0,9.24,11.637,21.898,0,0,0,0,-9.02,11.848,22.281,0,0,0,0,11.918,25.344,1,1,0,0,0,1,0,400.17,-322.688,-0.002,90.553,0,0,4904,0.1,194.436,1,???,,
2014-Mar-28_13-26-59,13-26-59.3,11.716,14.037,0,-0.001,0,-0.008,-0.008,0,0,0,9.312,11.707,23.813,0,0,0,0,-9.086,11.602,26.875,0,0,0,0,9.24,11.707,21.516,0,0,0,0,-9.02,11.813,22.664,0,0,0,0,11.953,25.727,1,1,0,0,0,1,0,541.907,-322.77,0.003,89.867,0,0,4905,0.1,194.575,1,??X,,
2014-Mar-28_13-26-59,13-26-59.4,11.76,11.834,0,-0.001,0,-0.008,-0.008,0,0,0,9.312,11.742,24.004,0,0,0,0,-9.086,11.637,27.258,0,0,0,0,9.24,11.742,21.516,0,0,0,0,-9.02,11.777,22.473,0,0,0,0,11.988,25.152,1,1,0,0,0,1,0,1841.61,-322.84,0.003,92.838,0,0,4906,0.1,194.715,1,g~?@,,
2014-Mar-28_13-26-59,13-26-59.5,11.76,11.834,0,-0.001,0,-0.008,-0.008,0,0,0,9.312,11.742,24.004,0,0,0,0,-9.086,11.637,27.258,0,0,0,0,9.24,11.742,21.516,0,0,0,0,-9.02,11.777,22.473,0,0,0,0,11.988,25.152,1,1,0,0,0,1,0,1841.61,-322.84,0.003,92.838,0,0,4906,0.1,194.715,1,k?,,
2014-Mar-28_13-26-59,13-26-59.6,11.803,9.998,0,-0.001,0,-0.008,-0.008,0,0,0,9.312,11.672,23.813,0,0,0,0,-9.086,11.707,26.875,0,0,0,0,9.24,11.742,21.898,0,0,0,0,-9.02,11.848,22.281,0,0,0,0,12.023,25.727,1,1,0,0,0,1,0,509.816,-322.896,0.003,96.379,0,0,4907,0.1,194.855,1,??%?,,
2014-Mar-28_13-26-59,13-26-59.8,11.811,11.467,0,-0.001,0,-0.008,-0.008,0,0,0,9.312,11.672,23.621,0,0,0,0,-9.086,11.707,27.066,0,0,0,0,9.24,11.672,21.898,0,0,0,0,-9.02,11.813,22.281,0,0,0,0,11.918,25.535,1,1,0,0,0,1,0,555.278,-322.967,-0.002,91.581,0,0,4908,0.1,194.994,1,)`??,,
2014-Mar-28_13-26-59,13-26-59.9,11.708,11.834,0,-0.001,0,-0.008,-0.008,0,0,0,9.312,11.707,23.813,0,0,0,0,-9.086,11.602,27.258,0,0,0,0,9.24,11.707,22.664,0,0,0,0,-9.02,11.742,22.281,0,0,0,0,11.953,24.77,1,1,0,0,0,1,0,531.21,-323.002,-0.002,92.266,0,0,4909,0.1,195.134,1,????,,
2014-Mar-28_13-27-00,13-27-00.0,11.777,10.733,0,-0.001,0,-0.008,-0.008,0,0,0,9.312,11.742,24.387,0,0,0,0,-9.086,11.672,27.258,0,0,0,0,9.24,11.742,21.516,0,0,0,0,-9.02,11.777,22.281,0,0,0,0,12.023,25.344,1,1,0,0,0,1,0,1804.17,-323.049,0.003,95.237,0,0,4910,0.1,195.274,1,'???,,
2014-Mar-28_13-27-00,13-27-00.1,11.777,10.733,0,-0.001,0,-0.008,-0.008,0,0,0,9.312,11.742,24.387,0,0,0,0,-9.086,11.672,27.258,0,0,0,0,9.24,11.742,21.516,0,0,0,0,-9.02,11.777,22.281,0,0,0,0,12.023,25.344,1,1,0,0,0,1,0,1804.17,-323.049,0.003,95.237,0,0,4910,0.1,195.274,1,???J,,
2014-Mar-28_13-27-00,13-27-00.2,11.794,10.733,0,-0.001,0,-0.008,-0.008,0,0,0,9.312,11.602,24.004,0,0,0,0,-9.086,11.707,27.258,0,0,0,0,9.24,11.637,21.707,0,0,0,0,-9.02,11.848,22.473,0,0,0,0,11.953,25.535,1,1,0,0,0,1,0,525.861,-323.134,0.003,96.151,0,0,4911,0.1,195.414,1,O?$2,,
2014-Mar-28_13-27-00,13-27-00.3,11.777,14.771,0,-0.001,0,-0.008,-0.008,0,0,0,9.312,11.637,23.813,0,0,0,0,-9.086,11.672,27.066,0,0,0,0,9.24,11.707,22.09,0,0,0,0,-9.02,11.848,22.281,0,0,0,0,11.918,25.535,1,1,0,0,0,1,0,539.233,-323.203,-0.002,92.266,0,0,4912,0.1,195.554,1,???,,
2014-Mar-28_13-27-00,13-27-00.4,11.725,12.201,0,-0.001,0,-0.008,-0.008,0,0,0,9.312,11.707,24.004,0,0,0,0,-9.086,11.602,27.258,0,0,0,0,9.24,11.742,22.09,0,0,0,0,-9.02,11.813,22.473,0,0,0,0,11.953,25.152,1,1,0,0,0,1,0,1838.936,-323.22,-0.002,93.752,0,0,4913,0.1,195.693,1,@?D?,,
2014-Mar-28_13-27-00,13-27-00.5,11.76,11.1,0,-0.001,0,-0.008,-0.008,0,0,0,9.312,11.707,23.621,0,0,0,0,-9.086,11.637,27.258,0,0,0,0,9.24,11.742,21.707,0,0,0,0,-9.02,11.777,22.664,0,0,0,0,11.953,25.918,1,1,0,0,0,1,0,533.884,-323.203,-0.002,97.636,0,0,4914,0.1,195.833,1,??ZD,,
2014-Mar-28_13-27-00,13-27-00.6,11.76,11.1,0,-0.001,0,-0.008,-0.008,0,0,0,9.312,11.707,23.621,0,0,0,0,-9.086,11.637,27.258,0,0,0,0,9.24,11.742,21.707,0,0,0,0,-9.02,11.777,22.664,0,0,0,0,11.953,25.918,1,1,0,0,0,1,0,533.884,-323.203,-0.002,97.636,0,0,4914,0.1,195.833,1,Y?,,
2014-Mar-28_13-27-00,13-27-00.8,11.786,13.303,0,-0.001,0,-0.008,-0.008,0,0,0,9.312,11.707,23.621,0,0,0,0,-9.086,11.672,27.066,0,0,0,0,9.24,11.707,22.09,0,0,0,0,-9.02,11.883,22.281,0,0,0,0,11.918,25.344,1,1,0,0,0,1,0,536.558,-323.248,-0.002,94.551,0,0,4916,0.1,196.112,1,??,,
2014-Mar-28_13-27-01,13-27-01.0,11.716,11.834,0,-0.001,0,-0.008,-0.008,0,0,0,9.312,11.742,24.004,0,0,0,0,-9.086,11.672,27.066,0,0,0,0,9.24,11.742,22.281,0,0,0,0,-9.02,11.848,22.281,0,0,0,0,11.988,26.301,1,1,0,0,0,1,0,509.816,-323.341,-0.002,96.608,0,0,4917,0.1,196.252,1,?V?,,
2014-Mar-28_13-27-01,13-27-01.1,11.716,11.834,0,-0.001,0,-0.008,-0.008,0,0,0,9.312,11.742,24.004,0,0,0,0,-9.086,11.672,27.066,0,0,0,0,9.24,11.742,22.281,0,0,0,0,-9.02,11.848,22.281,0,0,0,0,11.988,26.301,1,1,0,0,0,1,0,509.816,-323.341,-0.002,96.608,0,0,4917,0.1,196.252,1,(???,,
2014-Mar-28_13-27-01,13-27-01.2,11.786,10.733,0,-0.001,0,-0.008,-0.008,0,0,0,9.312,11.742,24.195,0,0,0,0,-9.086,11.672,27.066,0,0,0,0,9.24,11.742,22.09,0,0,0,0,-9.02,11.777,22.664,0,0,0,0,11.988,24.961,1,1,0,0,0,1,0,525.861,-323.439,-0.002,98.55,0,0,4918,0.1,196.392,1,????,,
2014-Mar-28_13-27-01,13-27-01.3,11.811,10.366,0,-0.001,0,-0.008,-0.008,0,0,0,9.312,11.637,23.621,0,0,0,0,-9.086,11.707,27.449,0,0,0,0,9.24,11.637,21.898,0,0,0,0,-9.02,11.848,22.281,0,0,0,0,12.023,25.152,1,1,0,0,0,1,0,525.861,-323.468,0.003,99.578,0,0,4919,0.1,196.53,1,U|7,,
2014-Mar-28_13-27-01,13-27-01.4,11.751,12.936,0,-0.001,0,-0.008,-0.008,0,0,0,9.312,11.672,24.578,0,0,0,0,-9.086,11.742,26.684,0,0,0,0,9.24,11.707,22.09,0,0,0,0,-9.02,11.848,22.09,0,0,0,0,11.953,25.727,1,1,0,0,0,1,0,536.558,-323.478,0.003,96.151,0,0,4920,0.1,196.67,1,?H??,,
2014-Mar-28_13-27-01,13-27-01.7,11.777,11.467,0,-0.001,0,-0.008,-0.008,0,0,0,9.312,11.742,23.813,0,0,0,0,-9.086,11.637,27.066,0,0,0,0,9.24,11.742,21.898,0,0,0,0,-9.02,11.742,22.664,0,0,0,0,11.953,25.727,1,1,0,0,0,1,0,549.93,-323.551,0.008,97.864,0,0,4922,0.1,196.949,1,g? ,,
2014-Mar-28_13-27-01,13-27-01.8,11.777,9.631,0,-0.001,0,-0.008,-0.008,0,0,0,9.312,11.602,23.813,0,0,0,0,-9.086,11.672,26.301,0,0,0,0,9.24,11.707,21.898,0,0,0,0,-9.02,11.777,22.473,0,0,0,0,11.918,25.152,1,1,0,0,0,1,0,1384.307,-323.571,0.003,93.752,0,0,4923,0.1,197.096,1,c??A,,
2014-Mar-28_13-27-01,13-27-01.9,11.742,10.733,0,-0.001,0,-0.008,-0.008,0,0,0,9.312,11.707,24.195,0,0,0,0,-9.086,11.637,27.449,0,0,0,0,9.24,11.742,22.281,0,0,0,0,-9.02,11.742,21.516,0,0,0,0,11.918,25.344,1,1,0,0,0,1,0,557.953,-323.601,-0.002,97.522,0,0,4924,0.1,197.235,1,6?w,,
2014-Mar-28_13-27-02,13-27-02.0,11.742,10.733,0,-0.001,0,-0.008,-0.008,0,0,0,9.312,11.707,24.195,0,0,0,0,-9.086,11.637,27.449,0,0,0,0,9.24,11.742,22.281,0,0,0,0,-9.02,11.742,21.516,0,0,0,0,11.918,25.344,1,1,0,0,0,1,0,557.953,-323.601,-0.002,97.522,0,0,4924,0.1,197.235,1,?B??,,
2014-Mar-28_13-27-02,13-27-02.2,11.777,9.998,0,-0.001,0,-0.008,-0.008,0,0,0,9.312,11.707,23.813,0,0,0,0,-9.086,11.672,27.258,0,0,0,0,9.24,11.742,21.898,0,0,0,0,-9.02,11.777,21.898,0,0,0,0,11.988,25.535,1,1,0,0,0,1,0,539.233,-323.648,-0.002,100.378,0,0,4925,0.1,197.374,1,a??,,
2014-Mar-28_13-27-02,13-27-02.3,11.794,9.631,0,-0.001,0,-0.008,-0.008,0,0,0,9.312,11.602,23.43,0,0,0,0,-9.086,11.707,26.684,0,0,0,0,9.24,11.672,22.281,0,0,0,0,-9.02,11.813,22.09,0,0,0,0,11.953,24.77,1,1,0,0,0,1,0,531.21,-323.678,0.003,99.692,0,0,4926,0.1,197.514,1,S?,,
2014-Mar-28_13-27-02,13-27-02.4,11.742,15.139,0,-0.001,0,-0.008,-0.008,0,0,0,9.312,11.707,23.813,0,0,0,0,-9.086,11.672,26.684,0,0,0,0,9.24,11.707,21.898,0,0,0,0,-9.02,11.883,22.09,0,0,0,0,11.918,25.535,1,1,0,0,0,1,0,1857.656,-323.761,0.003,96.379,0,0,4927,0.1,197.654,1,?;I!,,
2014-Mar-28_13-27-02,13-27-02.5,11.751,11.834,0,-0.001,0,-0.008,-0.008,0,0,0,9.312,11.742,23.621,0,0,0,0,-9.086,11.637,26.684,0,0,0,0,9.24,11.742,21.707,0,0,0,0,-9.02,11.777,22.473,0,0,0,0,12.023,25.344,1,1,0,0,0,1,0,555.278,-323.802,-0.002,99.007,0,0,4928,0.1,197.796,1,???a,,
2014-Mar-28_13-27-02,13-27-02.6,11.751,11.834,0,-0.001,0,-0.008,-0.008,0,0,0,9.312,11.742,23.621,0,0,0,0,-9.086,11.637,26.684,0,0,0,0,9.24,11.742,21.707,0,0,0,0,-9.02,11.777,22.473,0,0,0,0,12.023,25.344,1,1,0,0,0,1,0,555.278,-323.802,-0.002,99.007,0,0,4928,0.1,197.796,1,I??i,,
2014-Mar-28_13-27-02,13-27-02.7,11.803,9.264,0,-0.001,0,-0.008,-0.008,0,0,0,9.312,11.637,23.813,0,0,0,0,-9.086,11.707,27.066,0,0,0,0,9.24,11.707,21.898,0,0,0,0,-9.02,11.848,22.664,0,0,0,0,11.988,25.918,1,1,0,0,0,1,0,541.907,-323.853,-0.002,101.063,0,0,4929,0.1,197.934,1,U??,,
2014-Mar-28_13-27-02,13-27-02.8,11.811,12.201,0,-0.001,0,-0.008,-0.008,0,0,0,9.312,11.672,23.238,0,0,0,0,-9.086,11.707,26.875,0,0,0,0,9.24,11.637,21.898,0,0,0,0,-9.02,11.848,22.664,0,0,0,0,11.883,25.152,1,1,0,0,0,1,0,525.861,-323.867,-0.002,96.722,0,0,4930,0.1,198.074,1,??/?,,
2014-Mar-28_13-27-02,13-27-02.9,11.708,12.936,0,-0.001,0,-0.008,-0.008,0,0,0,9.312,11.672,24.004,0,0,0,0,-9.086,11.602,27.258,0,0,0,0,9.24,11.707,21.324,0,0,0,0,-9.02,11.883,22.473,0,0,0,0,11.953,24.77,1,1,0,0,0,1,0,523.187,-323.909,-0.002,97.75,0,0,4931,0.1,198.213,1,??y?,,
2014-Mar-28_13-27-03,13-27-03.0,11.708,12.936,0,-0.001,0,-0.008,-0.008,0,0,0,9.312,11.672,24.004,0,0,0,0,-9.086,11.602,27.258,0,0,0,0,9.24,11.707,21.324,0,0,0,0,-9.02,11.883,22.473,0,0,0,0,11.953,24.77,1,1,0,0,0,1,0,523.187,-323.909,-0.002,97.75,0,0,4931,0.1,198.213,1,???,,
2014-Mar-28_13-27-03,13-27-03.1,11.725,11.834,0,-0.001,0,-0.008,-0.008,0,0,0,9.312,11.707,23.621,0,0,0,0,-9.086,11.215,27.258,0,0,0,0,9.24,11.426,21.707,0,0,0,0,-9.02,11.566,22.281,0,1,11.668,7.031,11.707,24.961,1,1,0,0,0,1,0,539.233,-323.926,-0.002,100.263,0,0,4932,0.1,198.353,1,n??E,,
