2014-Feb-17_21-46-32,Time Stamp,Battery Volts,Battery Amps,Drive Stick X,Drive Stick Y,Drive Stick Z,Operator Stick X,Operator Stick Y,Front Left Speed,Front Left Out Volts,Front Left Current,Front Left Position,Front Left In Volts,Front Left Temp(C),Front Left Faults,Front Right Speed,Front Right Out Volts,Front Right Current,Front Right Position,Front Right In Volts,Front Right Temp(C),Front Right Faults,Back Left Speed,Back Left Out Volts,Back Left Current,Back Left Position,Back Left Out Volts,Back Left Temp(C),Back Left Faults,Back Right Speed,Back Right Out Volts,Back Right Current,Back Right Position,Back Right In Volts,Back Right Temp(C),Back Right Faults,Angle Speed,Angle Out Volts,Angle Current,Angle In Volts,Angle Temp,Angle Foward Limit,Angle Reverse Limit,Angle Faults,Left Launcher Solenoid,Right Launcher Solenoid,Shifter Solenoid,Air Compressor Switch,Ultrasonic Distance(cm),Gyro Angle,Elevation Volts,Low Transducer(PSI),High Transducer(PSI),Left Talon,Right Talon,Packet Count,Uptime(s),Downtime(s),% CPU,Match Time,,
2014-Feb-17_21-47-13,21-47-13.5,10.447,62.133,1,0.012,0,-0.008,0,-0.512,-5.113,29.094,-4.425,9.984,20.75,0,-0.488,-4.941,33.953,4.387,10.125,23.43,0,0.488,4.527,31.852,-4.653,9.281,19.219,0,0.512,5.074,31.324,4.584,9.914,19.984,0,-0.108,-1.148,0,10.652,21.898,1,1,0,0,0,2,1,1911.142,-298.678,2.039,109.403,23.949,0,0,10124,0.036,0.0527,0.6838,30.98,?\??,
2014-Feb-17_21-47-13,21-47-13.6,10.352,65.071,1,0.012,0,-0.008,0,-0.512,-5.113,30.012,-4.405,9.984,20.559,0,-0.488,-4.941,34.082,4.387,10.125,23.813,0,0.488,4.559,30.012,-4.668,9.352,19.219,0,0.512,5.094,33.293,4.57,9.984,20.176,0,-0.108,-1.148,0,10.547,21.707,1,1,0,0,0,2,1,1911.142,-303.925,2.049,109.746,24.063,0,0,10125,0.0389,0.0499,0.7803,31.069,?(?*,
2014-Feb-17_21-47-13,21-47-13.6,10.3,68.008,1,0.012,0,-0.008,0,-0.512,-5.063,33.953,-4.396,9.844,20.559,0,-0.488,-4.871,33.293,4.387,9.949,23.238,0,0.488,4.371,32.508,-4.683,9.211,19.027,0,0.512,5.02,31.586,4.556,9.809,19.984,0,-0.108,-1.137,0,10.512,21.898,1,1,0,0,0,2,1,1911.142,-308.034,2.054,109.517,24.063,0,0,10126,0.0379,0.0501,0.7559,31.157,wB?,
2014-Feb-17_21-47-13,21-47-13.7,10.3,68.008,1,0.012,0,-0.008,0,-0.512,-5.063,33.953,-4.396,9.844,20.559,0,-0.488,-4.871,33.293,4.387,9.949,23.238,0,0.488,4.371,32.508,-4.683,9.211,19.027,0,0.512,5.02,31.586,4.556,9.809,19.984,0,-0.108,-1.137,0,10.512,21.898,1,1,0,0,0,2,1,1911.142,-308.034,2.054,109.517,24.063,0,0,10126,0.0379,0.0501,0.7559,31.157,x???,
2014-Feb-17_21-47-13,21-47-13.8,10.386,65.805,1,0.012,0.01,-0.008,0,-0.512,-5.133,27.125,-4.381,10.02,20.75,0,-0.488,-4.941,33.559,4.387,10.125,24.004,0,0.488,4.457,31.98,-4.697,9.211,19.219,0,0.512,5.059,32.375,4.543,9.879,20.176,0,-0.108,-1.141,0,10.512,21.898,1,1,0,0,0,2,1,1916.49,-313.002,2.044,109.631,23.949,0,0,10127,0.0372,0.0502,0.7415,31.244,5?s?,
2014-Feb-17_21-47-13,21-47-13.8,10.43,62.868,1,0.012,0.013,-0.008,0,-0.512,-5.152,26.859,-4.363,10.055,21.133,0,-0.488,-4.941,33.164,4.387,10.125,23.238,0,0.488,4.543,30.668,-4.711,9.281,19.793,0,0.512,4.949,33.688,4.531,9.668,19.602,0,-0.108,-1.133,0,10.512,21.516,1,1,0,0,0,2,1,1911.142,-316.882,2.049,109.631,23.949,0,0,10128,0.0392,0.0498,0.7866,31.333,????,
2014-Feb-17_21-47-13,21-47-13.9,10.464,62.501,1,0.012,0.013,-0.008,0,-0.512,-5.152,26.203,-4.333,9.984,20.941,0,-0.488,-4.941,33.953,4.387,10.125,23.238,0,0.488,4.492,33.559,-4.725,9.211,19.219,0,0.512,5.148,30.539,4.512,10.02,20.176,0,-0.108,-1.152,0,10.688,21.898,1,1,0,0,0,2,1,1908.467,-320.853,2.059,109.517,24.063,0,0,10129,0.0359,0.05,0.7176,31.419,#???,
2014-Feb-17_21-47-13,21-47-13.9,10.464,62.501,1,0.012,0.013,-0.008,0,-0.512,-5.152,26.203,-4.333,9.984,20.941,0,-0.488,-4.941,33.953,4.387,10.125,23.238,0,0.488,4.492,33.559,-4.725,9.211,19.219,0,0.512,5.148,30.539,4.512,10.02,20.176,0,-0.108,-1.152,0,10.688,21.898,1,1,0,0,0,2,1,1908.467,-320.853,2.059,109.517,24.063,0,0,10129,0.0359,0.05,0.7176,31.419,Of'?,
2014-Feb-17_21-47-14,21-47-14.0,10.611,56.259,1,0.012,0.017,-0.008,0,-0.512,-5.242,20.953,-4.291,10.16,20.367,0,-0.488,-4.992,32.902,4.387,10.23,23.621,0,0.488,4.594,29.488,-4.741,9.387,19.602,0,0.512,5.219,27.125,4.485,10.09,19.41,0,-0.108,-1.148,0,10.617,22.281,1,1,0,0,0,2,1,1913.816,-326.392,2.049,109.517,24.063,0,0,10130,0.0386,0.0499,0.7732,31.508,??,
2014-Feb-17_21-47-14,21-47-14.1,10.594,57.728,1,0.012,0.028,-0.008,0,-0.512,-5.242,21.215,-4.245,10.23,20.75,0,-0.488,-4.977,33.953,4.388,10.195,23.813,0,0.488,4.613,29.879,-4.758,9.422,19.602,0,0.512,5.199,28.566,4.458,10.266,19.602,0,-0.108,-1.164,0,10.793,22.473,1,1,0,0,0,2,1,1066.067,-330.937,2.049,109.86,24.063,0,0,10131,0.0404,0.0494,0.8161,31.598,??l#,
2014-Feb-17_21-47-14,21-47-14.1,10.594,57.728,1,0.012,0.028,-0.008,0,-0.512,-5.242,21.215,-4.245,10.23,20.75,0,-0.488,-4.977,33.953,4.388,10.195,23.813,0,0.488,4.613,29.879,-4.758,9.422,19.602,0,0.512,5.199,28.566,4.458,10.266,19.602,0,-0.108,-1.164,0,10.793,22.473,1,1,0,0,0,2,1,1066.067,-330.937,2.049,109.86,24.063,0,0,10131,0.0404,0.0494,0.8161,31.598,J'??,
2014-Feb-17_21-47-14,21-47-14.2,10.749,50.385,1,0.012,0.044,-0.008,0,-0.512,-5.348,15.566,-4.186,10.406,21.324,0,-0.488,-5.043,32.902,4.389,10.301,23.813,0,0.488,4.699,30.668,-4.776,9.668,19.602,0,0.512,5.383,20.297,4.414,10.441,19.793,0,-0.108,-1.176,0,10.828,21.898,1,1,0,0,0,2,1,1063.393,-336.912,2.044,109.746,23.949,0,0,10132,0.0388,0.0497,0.7807,31.686,!WG,
2014-Feb-17_21-47-14,21-47-14.3,10.671,54.056,1,0.012,0.066,-0.008,0,-0.565,-5.836,15.832,-4.121,10.371,20.75,0,-0.548,-5.629,43.145,4.392,10.266,24.004,0,0.428,4.16,24.629,-4.794,9.668,19.602,0,0.452,4.684,20.688,4.374,10.371,19.984,0,-0.108,-1.172,0,10.863,22.09,1,1,0,0,0,2,1,1066.067,-341.172,2.044,109.631,24.177,0,0,10133,0.0382,0.0502,0.7623,31.774,D+?,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-Feb-17_21-47-14,21-47-14.3,10.68,52.955,1,0.012,0.121,-0.008,0,-0.609,-6.297,16.227,-4.042,10.406,20.367,0,-0.585,-6.09,41.961,4.4,10.266,23.813,0,0.391,3.805,23.445,-4.812,9.738,19.602,0,0.415,4.305,18.98,4.33,10.266,20.367,0,-0.108,-1.16,0,10.758,22.09,1,1,0,0,0,2,1,1066.067,-344.121,2.029,109.517,23.949,0,0,10134,0.0368,0.0498,0.7389,31.861,?>&,
2014-Feb-17_21-47-14,21-47-14.4,10.68,52.955,1,0.012,0.121,-0.008,0,-0.609,-6.297,16.227,-4.042,10.406,20.367,0,-0.585,-6.09,41.961,4.4,10.266,23.813,0,0.391,3.805,23.445,-4.812,9.738,19.602,0,0.415,4.305,18.98,4.33,10.266,20.367,0,-0.108,-1.16,0,10.758,22.09,1,1,0,0,0,2,1,1066.067,-344.121,2.029,109.517,23.949,0,0,10134,0.0368,0.0498,0.7389,31.861,??3?,
2014-Feb-17_21-47-14,21-47-14.4,10.628,55.158,1,0.012,0.148,-0.008,0,-0.63,-6.516,15.566,-3.96,10.336,20.176,0,-0.606,-6.223,41.699,4.414,10.336,24.004,0,0.37,3.625,22.133,-4.827,9.809,19.793,0,0.394,4.027,22.395,4.313,10.266,19.984,0,-0.108,-1.16,0,10.688,21.898,1,1,0,0,0,2,1,1071.416,-344.322,2.039,109.517,23.949,0,0,10135,0.0401,0.0502,0.7994,31.951,?k?,
2014-Feb-17_21-47-14,21-47-14.5,10.654,54.423,1,0.012,0.148,-0.008,0,-0.63,-6.539,15.438,-3.874,10.336,20.941,0,-0.606,-6.18,41.566,4.434,10.195,23.238,0,0.37,3.598,20.82,-4.84,9.738,19.793,0,0.394,3.957,24.891,4.306,9.984,19.793,0,-0.108,-1.148,0,10.582,21.898,1,1,0,0,0,2,1,1079.438,-342.246,2.044,109.631,23.949,0,0,10136,0.0361,0.0521,0.6923,32.04,?,
?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-Feb-17_21-47-14,21-47-14.6,10.654,54.423,1,0.012,0.148,-0.008,0,-0.63,-6.539,15.438,-3.874,10.336,20.941,0,-0.606,-6.18,41.566,4.434,10.195,23.238,0,0.37,3.598,20.82,-4.84,9.738,19.793,0,0.394,3.957,24.891,4.306,9.984,19.793,0,-0.108,-1.148,0,10.582,21.898,1,1,0,0,0,2,1,1079.438,-342.246,2.044,109.631,23.949,0,0,10136,0.0361,0.0521,0.6923,32.04,"$?""?",
2014-Feb-17_21-47-14,21-47-14.6,10.654,56.626,1,0.012,0.148,-0.008,0,-0.63,-6.473,16.227,-3.791,10.125,21.133,0,-0.606,-6.16,39.859,4.456,10.125,23.621,0,0.37,3.598,21.348,-4.852,9.738,19.219,0,0.394,4.07,24.367,4.304,10.301,20.176,0,-0.108,-1.16,0,10.793,22.281,1,1,0,0,0,2,1,1087.461,-339.513,2.054,109.517,24.177,0,0,10137,0.0384,0.0507,0.7582,32.129,?$?`,
2014-Feb-17_21-47-14,21-47-14.7,10.551,56.259,1,0.012,0.148,-0.008,0,-0.63,-6.43,19.375,-3.706,10.301,20.367,0,-0.606,-6.223,35.395,4.482,10.195,23.43,0,0.37,3.625,20.953,-4.865,9.949,19.984,0,0.394,3.973,29.75,4.3,9.984,19.793,0,-0.108,-1.148,0,10.652,22.09,1,1,0,0,0,2,1,1095.484,-336.271,2.044,109.517,24.177,0,0,10138,0.0392,0.0496,0.7911,32.217,??|?,
2014-Feb-17_21-47-14,21-47-14.8,10.551,56.259,1,0.012,0.148,-0.008,0,-0.63,-6.43,19.375,-3.706,10.301,20.367,0,-0.606,-6.223,35.395,4.482,10.195,23.43,0,0.37,3.625,20.953,-4.865,9.949,19.984,0,0.394,3.973,29.75,4.3,9.984,19.793,0,-0.108,-1.148,0,10.652,22.09,1,1,0,0,0,2,1,1095.484,-336.271,2.044,109.517,24.177,0,0,10138,0.0392,0.0496,0.7911,32.217,*=??,
2014-Feb-17_21-47-14,21-47-14.8,10.49,61.766,1,0.012,0.148,-0.008,0,-0.63,-6.293,22.395,-3.635,9.984,20.941,0,-0.606,-6.074,36.578,4.507,9.984,23.43,0,0.37,3.508,21.871,-4.877,9.527,19.602,0,0.394,3.891,30.801,4.301,9.949,19.984,0,-0.108,-1.148,0,10.688,21.324,1,1,0,0,0,2,1,1092.81,-331.697,2.049,109.631,23.949,0,0,10139,0.0405,0.0498,0.8118,32.308,|~?G,
2014-Feb-17_21-47-14,21-47-14.9,10.533,56.259,1,0.012,0.148,-0.008,0,-0.63,-6.43,24.891,-3.573,10.195,20.75,0,-0.606,-6.223,35.527,4.535,10.266,23.43,0,0.37,3.598,23.051,-4.888,9.668,19.41,0,0.394,3.902,31.324,4.3,9.879,19.027,0,-0.108,-1.141,0,10.512,21.516,1,1,0,0,0,2,1,1108.856,-326.694,2.054,109.631,23.835,0,0,10140,0.0394,0.0496,0.7944,32.397,?-,
?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-Feb-17_21-47-14,21-47-14.9,10.533,56.259,1,0.012,0.148,-0.008,0,-0.63,-6.43,24.891,-3.573,10.195,20.75,0,-0.606,-6.223,35.527,4.535,10.266,23.43,0,0.37,3.598,23.051,-4.888,9.668,19.41,0,0.394,3.902,31.324,4.3,9.879,19.027,0,-0.108,-1.141,0,10.512,21.516,1,1,0,0,0,2,1,1108.856,-326.694,2.054,109.631,23.835,0,0,10140,0.0394,0.0496,0.7944,32.397,?{?f,
2014-Feb-17_21-47-15,21-47-15.0,10.412,62.868,1,0.012,0.148,-0.008,0,-0.63,-6.293,23.973,-3.512,9.844,20.75,0,-0.606,-6.055,38.941,4.56,9.984,24.004,0,0.37,3.508,21.477,-4.897,9.457,19.219,0,0.394,3.863,36.051,4.3,9.809,19.602,0,-0.108,-1.137,0,10.547,21.707,1,1,0,0,0,2,1,1111.53,-322.444,2.054,109.517,23.835,0,0,10141,0.0404,0.0495,0.8154,32.487,?AHE,
2014-Feb-17_21-47-15,21-47-15.1,10.438,59.563,1,0.012,0.086,-0.008,0,-0.581,-5.824,21.477,-3.46,10.09,20.559,0,-0.557,-5.641,31.852,4.586,10.02,23.43,0,0.419,3.93,23.316,-4.907,9.387,18.836,0,0.443,4.281,37.758,4.3,9.527,19.027,0,-0.108,-1.117,0,10.301,22.281,1,1,0,0,0,2,1,1873.702,-317.277,2.054,109.517,24.063,0,0,10142,0.0405,0.0496,0.818,32.577,t?Ds,
2014-Feb-17_21-47-15,21-47-15.1,10.438,59.563,1,0.012,0.086,-0.008,0,-0.581,-5.824,21.477,-3.46,10.09,20.559,0,-0.557,-5.641,31.852,4.586,10.02,23.43,0,0.419,3.93,23.316,-4.907,9.387,18.836,0,0.443,4.281,37.758,4.3,9.527,19.027,0,-0.108,-1.117,0,10.301,22.281,1,1,0,0,0,2,1,1873.702,-317.277,2.054,109.517,24.063,0,0,10142,0.0405,0.0496,0.818,32.577,3??,
2014-Feb-17_21-47-15,21-47-15.2,10.257,68.008,1,0.012,0.075,-0.008,0,-0.572,-5.555,32.902,-3.428,9.773,20.559,0,-0.548,-5.418,33.031,4.609,9.984,23.621,0,0.428,3.98,26.992,-4.916,9.387,19.602,0,0.452,4.492,31.457,4.3,10.02,19.602,0,-0.108,-1.148,0,10.617,22.281,1,1,0,0,0,2,1,1908.467,-313.715,2.044,109.631,23.949,0,0,10143,0.0388,0.0495,0.7845,32.665,Woe=,
2014-Feb-17_21-47-15,21-47-15.3,10.335,65.071,1,0.012,0.075,-0.008,0,-0.572,-5.598,26.465,-3.391,9.738,21.324,0,-0.548,-5.398,34.609,4.631,9.879,23.813,0,0.428,3.875,28.438,-4.926,9.176,19.602,0,0.452,4.301,36.316,4.299,9.527,19.602,0,-0.108,-1.125,0,10.406,21.898,1,1,0,0,0,2,1,1913.816,-310.532,2.039,109.517,23.949,0,0,10144,0.0385,0.0501,0.768,32.754,??;?,
2014-Feb-17_21-47-15,21-47-15.3,10.283,67.274,1,0.012,0.075,-0.008,0,-0.572,-5.637,28.961,-3.368,9.844,21.133,0,-0.548,-5.457,33.688,4.651,9.984,23.43,0,0.428,3.98,27.387,-4.934,9.176,19.41,0,0.452,4.301,36.051,4.299,9.527,19.027,0,-0.108,-1.117,0,10.371,22.473,1,1,0,0,0,2,1,1908.467,-306.398,2.039,109.86,23.949,0,0,10145,0.0397,0.0514,0.7722,32.845,}Xo?,
2014-Feb-17_21-47-15,21-47-15.4,10.283,67.274,1,0.012,0.075,-0.008,0,-0.572,-5.637,28.961,-3.368,9.844,21.133,0,-0.548,-5.457,33.688,4.651,9.984,23.43,0,0.428,3.98,27.387,-4.934,9.176,19.41,0,0.452,4.301,36.051,4.299,9.527,19.027,0,-0.108,-1.117,0,10.371,22.473,1,1,0,0,0,2,1,1908.467,-306.398,2.039,109.86,23.949,0,0,10145,0.0397,0.0514,0.7722,32.845,-?o^,
2014-Feb-17_21-47-15,21-47-15.4,10.231,67.641,1,0.012,0.075,-0.008,0,-0.572,-5.578,33.164,-3.347,9.703,20.176,0,-0.548,-5.398,34.215,4.673,9.879,23.43,0,0.428,3.938,26.992,-4.941,9.105,19.602,0,0.452,4.301,37.234,4.299,9.633,19.41,0,-0.108,-1.129,0,10.406,22.09,1,1,0,0,0,2,1,1908.467,-301.828,2.049,109.631,24.063,0,0,10146,0.0412,0.0494,0.8354,32.935,*O?c,
2014-Feb-17_21-47-15,21-47-15.5,10.248,67.641,1,0.012,0.075,-0.008,0,-0.572,-5.578,30.93,-3.325,9.668,20.559,0,-0.548,-5.418,32.508,4.693,9.914,23.43,0,0.428,3.906,28.172,-4.946,9.141,19.41,0,0.452,4.301,37.102,4.299,9.668,19.793,0,-0.108,-1.133,0,10.336,21.707,1,1,0,0,0,2,1,1911.142,-297.681,2.044,109.289,24.177,0,0,10147,0.0385,0.0498,0.7729,33.024,?$?l,
2014-Feb-17_21-47-15,21-47-15.6,10.248,67.641,1,0.012,0.075,-0.008,0,-0.572,-5.578,30.93,-3.325,9.668,20.559,0,-0.548,-5.418,32.508,4.693,9.914,23.43,0,0.428,3.906,28.172,-4.946,9.141,19.41,0,0.452,4.301,37.102,4.299,9.668,19.793,0,-0.108,-1.133,0,10.336,21.707,1,1,0,0,0,2,1,1911.142,-297.681,2.044,109.289,24.177,0,0,10147,0.0385,0.0498,0.7729,33.024,e7?,
2014-Feb-17_21-47-15,21-47-15.6,10.274,65.805,1,0.012,0.075,-0.008,0,-0.572,-5.617,30.93,-3.301,9.844,20.559,0,-0.548,-5.477,31.98,4.715,9.984,24.004,0,0.447,4.051,29.355,-4.949,8.965,19.41,0,0.471,4.484,35.395,4.299,9.527,19.984,0,-0.108,-1.113,0,10.336,21.133,1,1,0,0,0,2,1,1908.467,-291.715,2.044,109.517,24.177,0,0,10148,0.0404,0.0495,0.8162,33.113,??,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-Feb-17_21-47-15,21-47-15.7,10.171,70.578,1,0.012,0,-0.008,0,-0.512,-4.953,32.637,-3.281,9.703,21.133,0,-0.488,-4.77,29.617,4.734,9.844,23.813,0,0.488,4.355,36.578,-4.952,9.07,19.027,0,0.512,4.875,39.203,4.297,9.527,19.219,0,-0.108,-1.113,0,10.336,22.09,1,1,0,0,0,2,1,1913.816,-287.477,2.044,109.517,24.177,0,0,10149,0.0394,0.0497,0.7925,33.203,-?[k,
2014-Feb-17_21-47-15,21-47-15.8,10.171,70.578,1,0.012,0,-0.008,0,-0.512,-4.953,32.637,-3.281,9.703,21.133,0,-0.488,-4.77,29.617,4.734,9.844,23.813,0,0.488,4.355,36.578,-4.952,9.07,19.027,0,0.512,4.875,39.203,4.297,9.527,19.219,0,-0.108,-1.113,0,10.336,22.09,1,1,0,0,0,2,1,1913.816,-287.477,2.044,109.517,24.177,0,0,10149,0.0394,0.0497,0.7925,33.203,?.?S,
2014-Feb-17_21-47-15,21-47-15.8,10.266,65.438,1,0.012,-0.001,-0.008,0,-0.512,-5.008,29.488,-3.266,9.738,20.559,0,-0.488,-4.805,29.879,4.75,9.844,23.621,0,0.488,4.422,32.113,-4.959,9.141,19.219,0,0.512,5.02,35.133,4.292,9.809,19.602,0,-0.108,-1.117,0,10.301,22.09,1,1,0,0,0,2,1,1911.142,-284.542,2.044,109.631,23.949,0,0,10150,0.0401,0.0496,0.8091,33.292,CG?,
2014-Feb-17_21-47-15,21-47-15.9,10.309,65.805,1,0.012,-0.001,-0.008,0,-0.512,-5.043,31.852,-3.255,9.844,20.559,0,-0.488,-4.855,28.305,4.764,9.879,23.238,0,0.488,4.473,33.688,-4.968,9.281,19.219,0,0.512,5.02,34.344,4.285,9.809,19.793,0,-0.108,-1.129,0,10.406,21.516,1,1,0,0,0,2,1,1908.467,-283.457,2.044,109.631,24.177,0,0,10151,0.0371,0.0509,0.7304,33.38,:X??,
2014-Feb-17_21-47-15,21-47-15.9,10.309,65.805,1,0.012,-0.001,-0.008,0,-0.512,-5.043,31.852,-3.255,9.844,20.559,0,-0.488,-4.855,28.305,4.764,9.879,23.238,0,0.488,4.473,33.688,-4.968,9.281,19.219,0,0.512,5.02,34.344,4.285,9.809,19.793,0,-0.108,-1.129,0,10.406,21.516,1,1,0,0,0,2,1,1908.467,-283.457,2.044,109.631,24.177,0,0,10151,0.0371,0.0509,0.7304,33.38,J?I,
2014-Feb-17_21-47-16,21-47-16.0,10.205,70.945,1,0.012,-0.001,-0.008,0,-0.512,-4.988,35.133,-3.244,9.773,20.559,0,-0.488,-4.805,30.93,4.776,9.879,23.238,0,0.488,4.457,32.508,-4.979,9.141,19.219,0,0.512,4.914,38.809,4.277,9.633,19.219,0,-0.108,-1.121,0,10.301,22.473,1,1,0,0,0,2,1,1911.142,-282.912,2.049,109.746,24.177,0,0,10152,0.0385,0.0498,0.7722,33.469,.?*$,
2014-Feb-17_21-47-16,21-47-16.1,10.378,63.235,1,0.012,-0.001,-0.008,0,-0.512,-5.063,30.801,-3.235,9.879,20.367,0,-0.488,-4.855,29.617,4.787,9.914,23.43,0,0.488,4.457,29.617,-4.991,9.07,19.219,0,0.512,5.039,31.324,4.266,9.773,19.793,0,-0.108,-1.121,0,10.371,21.707,1,1,0,0,0,2,1,1911.142,-283.106,2.054,109.631,24.177,0,0,10153,0.0393,0.0496,0.7927,33.557,b??,
2014-Feb-17_21-47-16,21-47-16.1,10.266,66.906,1,0.012,-0.001,-0.008,0,-0.512,-4.988,31.852,-3.225,9.738,20.559,0,-0.488,-4.805,34.344,4.796,9.879,23.621,0,0.488,4.422,31.586,-5.001,9.211,18.836,0,0.512,5.004,35.66,4.256,9.738,19.602,0,-0.108,-1.121,0,10.406,21.898,1,1,0,0,0,2,1,1908.467,-283.498,2.044,109.289,24.063,0,0,10154,0.0401,0.0498,0.8059,33.647,V??T,
2014-Feb-17_21-47-16,21-47-16.2,10.266,66.906,1,0.012,-0.001,-0.008,0,-0.512,-4.988,31.852,-3.225,9.738,20.559,0,-0.488,-4.805,34.344,4.796,9.879,23.621,0,0.488,4.422,31.586,-5.001,9.211,18.836,0,0.512,5.004,35.66,4.256,9.738,19.602,0,-0.108,-1.121,0,10.406,21.898,1,1,0,0,0,2,1,1908.467,-283.498,2.044,109.289,24.063,0,0,10154,0.0401,0.0498,0.8059,33.647,X??R,
2014-Feb-17_21-47-16,21-47-16.3,10.395,65.438,1,0.012,-0.001,-0.008,0,-0.512,-5.043,30.406,-3.214,9.773,20.559,0,-0.488,-4.805,28.699,4.807,9.844,24.004,0,0.488,4.355,34.871,-5.013,8.93,19.219,0,0.512,4.93,35.266,4.246,9.633,19.793,0,-0.108,-1.121,0,10.336,21.898,1,1,0,0,0,2,1,1908.467,-283.525,2.044,109.403,24.063,0,0,10155,0.0403,0.0499,0.8081,33.737,????,
2014-Feb-17_21-47-16,21-47-16.3,10.188,69.844,1,0.012,-0.001,-0.008,0,-0.512,-4.988,33.559,-3.203,9.703,21.133,0,-0.488,-4.805,33.293,4.817,9.879,23.621,0,0.488,4.473,30.406,-5.024,9.211,19.027,0,0.512,4.949,37.102,4.235,9.668,19.984,0,-0.108,-1.121,0,10.301,22.09,1,1,0,0,0,2,1,1913.816,-283.661,2.049,109.517,23.949,0,0,10156,0.0391,0.0497,0.787,33.826,????,
2014-Feb-17_21-47-16,21-47-16.4,10.361,65.071,1,0.012,-0.001,-0.008,0,-0.512,-5.023,30.406,-3.192,9.773,21.133,0,-0.488,-4.805,30.145,4.827,9.844,24.004,0,0.488,4.457,32.77,-5.036,8.965,18.836,0,0.512,4.949,35.922,4.224,9.633,19.602,0,-0.108,-1.121,0,10.371,22.09,1,1,0,0,0,2,1,1908.467,-284.166,2.049,109.746,23.949,0,0,10157,0.0377,0.0498,0.7577,33.914,??t?,
2014-Feb-17_21-47-16,21-47-16.4,10.361,65.071,1,0.012,-0.001,-0.008,0,-0.512,-5.023,30.406,-3.192,9.773,21.133,0,-0.488,-4.805,30.145,4.827,9.844,24.004,0,0.488,4.457,32.77,-5.036,8.965,18.836,0,0.512,4.949,35.922,4.224,9.633,19.602,0,-0.108,-1.121,0,10.371,22.09,1,1,0,0,0,2,1,1908.467,-284.166,2.049,109.746,23.949,0,0,10157,0.0377,0.0498,0.7577,33.914,?)??,
2014-Feb-17_21-47-16,21-47-16.5,10.291,66.172,1,0.012,-0.001,-0.008,0,-0.512,-4.988,32.246,-3.182,9.738,20.941,0,-0.488,-4.789,30.539,4.835,9.844,24.195,0,0.488,4.492,31.063,-5.047,9.211,19.219,0,0.512,5.02,34.082,4.213,9.809,19.219,0,-0.108,-1.121,0,10.371,22.09,1,1,0,0,0,2,1,1143.621,-284.82,2.044,109.631,24.177,0,0,10158,0.0319,0.0497,0.6418,33.995,D??H,
2014-Feb-17_21-47-16,21-47-16.6,10.274,66.906,1,0.012,-0.001,-0.008,0,-0.512,-5.008,32.508,-3.173,9.703,20.941,0,-0.488,-4.805,30.012,4.844,9.879,23.621,0,0.488,4.422,33.953,-5.059,9.176,19.41,0,0.512,5.059,31.98,4.202,9.809,19.41,0,-0.108,-1.121,0,10.371,21.898,1,1,0,0,0,2,1,969.793,-285.195,2.044,109.631,24.063,0,0,10159,0.0366,0.0497,0.7376,34.082,?T,
2014-Feb-17_21-47-16,21-47-16.6,10.274,66.906,1,0.012,-0.001,-0.008,0,-0.512,-5.008,32.508,-3.173,9.703,20.941,0,-0.488,-4.805,30.012,4.844,9.879,23.621,0,0.488,4.422,33.953,-5.059,9.176,19.41,0,0.512,5.059,31.98,4.202,9.809,19.41,0,-0.108,-1.121,0,10.371,21.898,1,1,0,0,0,2,1,969.793,-285.195,2.044,109.631,24.063,0,0,10159,0.0366,0.0497,0.7376,34.082,1?<,
2014-Feb-17_21-47-16,21-47-16.7,10.24,67.641,1,0.012,-0.001,-0.008,0,-0.512,-5.008,31.457,-3.163,9.738,20.941,0,-0.488,-4.789,32.113,4.855,9.809,23.621,0,0.488,4.457,31.324,-5.07,9.141,19.219,0,0.512,4.949,37.234,4.192,9.668,19.41,0,-0.108,-1.117,0,10.371,22.281,1,1,0,0,0,2,1,969.793,-285.39,2.044,109.746,24.177,0,0,10160,0.0384,0.0504,0.7609,34.171,??g9,
2014-Feb-17_21-47-16,21-47-16.8,10.309,65.438,1,0.012,-0.001,-0.008,0,-0.512,-5.023,31.195,-3.152,9.844,20.75,0,-0.488,-4.82,27.781,4.865,9.844,23.621,0,0.488,4.441,30.801,-5.083,9.176,19.41,0,0.512,4.984,33.293,4.179,9.668,19.793,0,-0.108,-1.121,0,10.406,22.281,1,1,0,0,0,2,1,964.444,-286.069,2.049,109.631,24.063,0,0,10161,0.0392,0.0496,0.7905,34.259,uj??,
