2014-Mar-29_10-41-24,Time Stamp,Battery Volts,Battery Amps,Drive Stick X,Drive Stick Y,Drive Stick Z,Operator Stick X,Operator Stick Y,Front Left Speed,Front Left Out Volts,Front Left Current,Front Left Position,Front Left In Volts,Front Left Temp(C),Front Left Faults,Front Right Speed,Front Right Out Volts,Front Right Current,Front Right Position,Front Right In Volts,Front Right Temp(C),Front Right Faults,Back Left Speed,Back Left Out Volts,Back Left Current,Back Left Position,Back Left In Volts,Back Left Temp(C),Back Left Faults,Back Right Speed,Back Right Out Volts,Back Right Current,Back Right Position,Back Right In Volts,Back Right Temp(C),Back Right Faults,Angle Speed,Angle Out Volts,Angle Current,Angle In Volts,Angle Temp,Angle Foward Limit,Angle Reverse Limit,Angle Faults,Left Launcher Solenoid,Right Launcher Solenoid,Shifter Solenoid,Air Compressor Switch,Ultrasonic Distance(cm),Gyro Angle,Elevation Volts,High Transducer(PSI),Left Talon,Right Talon,Packet Count,Refresh Rate,Match Time,isEnabled,
2014-Mar-29_11-01-41,11-01-41.3,11.293,53.689,-0.743,1,0.007,-0.008,-0.008,0.265,2.949,3.094,-24.021,11.109,22.855,0,1,10.824,21.215,14.008,10.828,24.961,0,-1,-10.969,16.75,-22.468,10.969,20.367,0,-0.265,-2.961,7.297,17.883,11.25,20.559,0,0,0,0,11.602,24.004,0,1,0,0,0,1,0,1469.884,-208.286,-0.002,109.517,0,0,1370,0.1,18.133,1,
2014-Mar-29_11-01-41,11-01-41.5,11.526,43.776,-0.855,1,0.002,-0.008,-0.008,0.237,2.699,0,-24.209,11.355,22.473,0,1,11.07,16.355,13.458,11.109,25.918,0,-1,-11.215,14.91,-21.915,11.215,20.176,0,-0.217,-2.496,4.801,18.002,11.531,20.941,0,0,0,0,11.707,24.578,0,1,0,0,0,1,0,453.656,-212.096,0.008,109.289,0,0,1371,0.1,18.273,1,
2014-Mar-29_11-01-41,11-01-41.6,11.526,43.776,-0.855,1,0.002,-0.008,-0.008,0.237,2.699,0,-24.209,11.355,22.473,0,1,11.07,16.355,13.458,11.109,25.918,0,-1,-11.215,14.91,-21.915,11.215,20.176,0,-0.217,-2.496,4.801,18.002,11.531,20.941,0,0,0,0,11.707,24.578,0,1,0,0,0,1,0,453.656,-212.096,0.008,109.289,0,0,1371,0.1,18.273,1,
2014-Mar-29_11-01-41,11-01-41.7,11.483,48.182,-0.957,1,-0.001,-0.008,-0.008,0.197,2.23,2.043,-24.326,11.391,22.09,0,1,11.07,15.832,12.857,11.109,24.961,0,-1,-11.215,15.176,-21.346,11.215,20.367,0,-0.179,-2.066,3.094,18.106,11.566,20.559,0,0,0,0,11.707,24.387,0,1,0,0,0,1,0,1911.142,-212.538,-0.007,107.461,0,0,1372,0.1,18.413,1,
2014-Mar-29_11-01-41,11-01-41.8,11.526,44.143,-1,1,0.06,-0.008,-0.008,0,0,0,-24.464,11.461,22.473,0,1,11.105,17.406,12.276,11.18,25.344,0,-1,-11.25,14.387,-20.755,11.32,20.367,0,-0.099,-1.152,4.406,18.207,11.531,20.941,0,0,0,0,11.742,24.578,0,1,0,0,0,1,0,229.015,-217.899,-0.002,108.946,0,0,1373,0.1,18.554,1,
2014-Mar-29_11-01-41,11-01-41.9,11.336,52.955,-0.779,1,1,-0.008,-0.008,-0.413,-4.43,30.145,-24.517,10.688,22.473,0,1,11,12.813,11.654,11.074,25.344,0,-1,-11.004,16.488,-20.209,11.074,20.367,0,0,0,0,18.26,11.355,20.559,0,0,0,0,11.496,24.387,0,1,0,0,0,1,0,119.37,-217.782,-0.002,109.631,0,0,1374,0.1,18.694,1,
2014-Mar-29_11-01-42,11-01-42.0,11.336,52.955,-0.779,1,1,-0.008,-0.008,-0.413,-4.43,30.145,-24.517,10.688,22.473,0,1,11,12.813,11.654,11.074,25.344,0,-1,-11.004,16.488,-20.209,11.074,20.367,0,0,0,0,18.26,11.355,20.559,0,0,0,0,11.496,24.387,0,1,0,0,0,1,0,119.37,-217.782,-0.002,109.631,0,0,1374,0.1,18.694,1,
2014-Mar-29_11-01-42,11-01-42.1,11.457,45.612,-0.875,1,1,-0.008,-0.008,-0.485,-5.391,17.406,-24.423,11.074,22.09,0,1,11.141,12.813,11.022,11.18,25.535,0,-1,-11.215,15.043,-19.665,11.109,20.559,0,-0.091,-1.039,4.277,18.294,11.426,20.75,0,0,0,0,11.566,24.961,0,1,0,0,0,1,0,111.347,-212.069,-0.002,109.403,0,0,1375,0.1,18.833,1,
2014-Mar-29_11-01-42,11-01-42.2,11.535,45.612,-1,1,0,-0.008,-0.008,-0.075,-0.859,0,-24.168,11.461,22.473,0,1,11.07,17.668,10.422,11.109,25.535,0,-1,-11.215,15.305,-19.115,11.215,20.367,0,0,0,0,18.244,11.672,20.75,0,0,0,0,11.707,24.961,0,1,0,0,0,1,0,1871.027,-201.491,0.003,107.461,0,0,1376,0.1,18.973,1,
2014-Mar-29_11-01-42,11-01-42.3,11.526,43.409,-1,1,-0.11,-0.008,-0.008,0.065,0.734,0,-24.049,11.32,22.664,0,1,11.211,15.699,9.84,11.215,25.535,0,-1,-11.391,12.285,-18.492,11.461,19.602,0,0.081,0.953,0,18.137,11.777,21.516,0,0,0,0,11.848,24.77,0,1,0,0,0,1,0,1911.142,-199.494,-0.002,107.689,0,0,1377,0.1,19.113,1,
2014-Mar-29_11-01-42,11-01-42.4,11.578,39.737,-0.855,1,-0.031,-0.008,-0.008,-0.145,-1.664,3.883,-24.014,11.461,22.09,0,1,11.211,13.992,9.237,11.285,25.535,0,-1,-11.355,14.648,-17.892,11.355,20.75,0,0.203,2.344,1.91,18.002,11.566,20.941,0,0,0,0,11.672,24.195,0,1,0,0,0,1,0,1911.142,-204.05,0.003,109.517,0,0,1378,0.1,19.253,1,
2014-Mar-29_11-01-42,11-01-42.6,11.578,39.737,-0.855,1,-0.031,-0.008,-0.008,-0.145,-1.664,3.883,-24.014,11.461,22.09,0,1,11.211,13.992,9.237,11.285,25.535,0,-1,-11.355,14.648,-17.892,11.355,20.75,0,0.203,2.344,1.91,18.002,11.566,20.941,0,0,0,0,11.672,24.195,0,1,0,0,0,1,0,1911.142,-204.05,0.003,109.517,0,0,1378,0.1,19.253,1,
2014-Mar-29_11-01-42,11-01-42.7,11.621,41.94,-0.725,1,0.06,-0.008,-0.008,-0.323,-3.691,4.145,-23.867,11.426,21.898,0,1,11.211,13.859,8.627,11.285,25.344,0,-1,-11.285,13.598,-17.323,11.32,20.176,0,0.245,2.855,0,17.811,11.672,20.941,0,0,0,0,11.813,24.578,0,1,0,0,0,1,0,1913.816,-205.742,0.008,109.403,0,0,1379,0.1,19.392,1,
2014-Mar-29_11-01-42,11-01-42.8,11.198,61.032,-0.085,1,0.547,-0.008,-0.008,-1,-11.039,13.074,-23.552,11.004,22.09,0,1,10.93,12.68,8.024,10.863,25.535,0,-1,-11.039,12.152,-16.726,11.109,20.559,0,0.841,9.461,9.398,17.518,11.215,21.324,0,0,0,0,11.602,24.195,0,1,0,0,0,2,0,1911.142,-205.007,-0.002,105.976,0,0,1380,0.1,19.531,1,
2014-Mar-29_11-01-43,11-01-43.1,9.834,127.486,0.025,1,1,-0.008,-0.008,-1,-9.246,39.203,-21.635,9.246,22.281,0,0.639,5.66,21.738,6.594,8.895,24.961,0,-1,-9.211,41.828,-15.161,9.141,20.367,0,0.678,6.438,22.66,16.176,9.422,20.559,0,0,0,0,10.02,24.195,1,1,0,0,0,2,0,1913.816,-194.825,0.008,107.232,0,0,1382,0.1,19.806,1,
2014-Mar-29_11-01-43,11-01-43.2,10.568,86.365,0.063,0.43,1,-0.008,-0.008,-0.94,-9.719,43.145,-20.438,10.477,22.281,0,-0.08,-0.859,12.547,5.877,10.652,25.344,0,-0.815,-8.426,27.125,-14.08,10.406,20.559,0,0,0,0,15.457,11.004,20.941,0,0,0,0,11.145,24.961,1,1,0,0,0,2,0,1913.816,-182.083,-0.002,106.775,0,0,1383,0.1,19.945,1,
2014-Mar-29_11-01-43,11-01-43.3,10.861,69.844,-0.001,0.011,1,-0.008,-0.008,-0.578,-6.184,14.387,-19.306,10.617,22.664,0,-0.548,-5.605,49.578,5.396,10.195,24.961,0,-0.572,-6.051,9.133,-12.867,10.582,20.176,0,-0.593,-6.004,47.344,15.177,10.125,21.133,0,0,0,0,10.863,24.77,1,1,0,0,0,2,0,1911.142,-151.43,0.003,107.918,0,0,1384,0.1,20.085,1,
2014-Mar-29_11-01-43,11-01-43.4,12.053,16.607,0.012,-0.935,0.035,-0.008,-0.008,0.063,0.746,0,-18.273,11.813,22.855,0,-0.088,-1.051,8.348,5.349,11.883,25.344,0,0.108,1.438,8.871,-12.138,11.602,20.75,0,-0.103,-1.23,16.094,15.284,11.813,20.367,0,0,0,0,12.199,25.152,1,1,0,0,0,1,0,1614.296,-116.964,-0.002,107.118,0,0,1385,0.1,20.227,1,
2014-Mar-29_11-01-43,11-01-43.5,12.053,16.607,0.012,-0.935,0.035,-0.008,-0.008,0.063,0.746,0,-18.273,11.813,22.855,0,-0.088,-1.051,8.348,5.349,11.883,25.344,0,0.108,1.438,8.871,-12.138,11.602,20.75,0,-0.103,-1.23,16.094,15.284,11.813,20.367,0,0,0,0,12.199,25.152,1,1,0,0,0,1,0,1614.296,-116.964,-0.002,107.118,0,0,1385,0.1,20.227,1,
2014-Mar-29_11-01-43,11-01-43.6,11.984,24.317,0.044,-1,0.007,-0.008,-0.008,0.192,2.18,12.941,-17.792,11.355,23.047,0,-0.28,-3.246,18.852,5.321,11.566,24.961,0,0.28,3.223,10.578,-11.927,11.391,20.559,0,-0.211,-2.484,9.266,14.998,11.777,20.559,0,0,0,0,12.094,24.578,0,1,0,0,0,1,0,1887.073,-104.705,-0.002,105.861,0,0,1386,0.1,20.366,1,
2014-Mar-29_11-01-43,11-01-43.7,11.665,38.269,0.075,-1,0,-0.008,-0.008,0.3,3.344,16.488,-17.817,11.215,22.855,0,-0.451,-5.09,20.559,5.38,11.215,25.152,0,0.451,4.992,17.145,-12.034,11.004,19.984,0,-0.3,-3.473,10.445,15.061,11.426,20.559,0,0,0,0,11.777,24.387,0,1,0,0,0,1,0,1913.816,-100.989,-0.007,105.519,0,0,1387,0.1,20.517,1,
2014-Mar-29_11-01-43,11-01-43.9,11.431,48.549,0.297,-1,-0.017,-0.008,-0.008,0.3,3.289,11.762,-17.914,11.004,21.898,0,-0.771,-8.43,20.297,5.616,10.898,25.535,0,0.771,8.266,20.82,-12.329,10.652,19.984,0,-0.3,-3.348,13.859,15.136,11.145,20.559,0,0,0,0,11.602,23.813,0,1,0,0,0,1,0,1911.142,-99.716,0.008,108.146,0,0,1388,0.1,20.656,1,
2014-Mar-29_11-01-44,11-01-44.0,11.302,54.423,0.116,-1,-0.017,-0.008,-0.008,0.539,5.816,16.75,-18.062,10.758,22.09,0,-0.792,-8.605,18.719,5.987,10.898,25.535,0,0.792,8.547,14.648,-12.722,10.758,20.367,0,-0.559,-6.215,13.598,15.296,11.109,20.75,0,0,0,0,11.461,24.961,0,1,0,0,0,1,0,1911.142,-96.562,-0.002,108.718,0,0,1389,0.1,20.796,1,
2014-Mar-29_11-01-44,11-01-44.1,11.302,54.423,0.116,-1,-0.017,-0.008,-0.008,0.539,5.816,16.75,-18.062,10.758,22.09,0,-0.792,-8.605,18.719,5.987,10.898,25.535,0,0.792,8.547,14.648,-12.722,10.758,20.367,0,-0.559,-6.215,13.598,15.296,11.109,20.75,0,0,0,0,11.461,24.961,0,1,0,0,0,1,0,1911.142,-96.562,-0.002,108.718,0,0,1389,0.1,20.796,1,
2014-Mar-29_11-01-44,11-01-44.2,11.103,61.032,0.154,-1,-0.022,-0.008,-0.008,0.645,6.871,13.992,-18.354,10.652,22.473,0,-0.946,-10.418,19.77,6.411,10.547,24.961,0,1,10.648,18.719,-13.178,10.652,20.367,0,-0.662,-7.191,8.348,15.598,10.863,20.941,0,0,0,0,11.18,24.387,0,1,0,0,0,1,0,1911.142,-93.503,-0.002,109.631,0,0,1390,0.1,20.935,1,
2014-Mar-29_11-01-44,11-01-44.3,11.06,64.703,0.192,-1,-0.028,-0.008,-0.008,0.744,7.867,15.043,-18.709,10.652,22.473,0,-1,-10.723,15.961,6.958,10.828,24.961,0,1,10.789,16.883,-13.722,10.898,20.75,0,-0.764,-8.488,8.609,15.994,11.039,20.559,0,0,0,0,11.285,24.578,1,1,0,0,0,1,0,1911.142,-88.444,0.003,107.118,0,0,1391,0.1,21.074,1,
2014-Mar-29_11-01-44,11-01-44.4,11.216,54.423,0.213,-1,-0.301,-0.008,-0.008,0.882,9.547,14.387,-19.146,10.793,22.281,0,-1,-10.898,13.203,7.533,10.828,25.344,0,1,10.824,13.336,-14.297,10.934,19.984,0,-0.747,-8.246,6.641,16.44,11.004,20.367,0,0,0,0,11.355,24.004,0,1,0,0,0,1,0,1916.49,-84.953,-0.002,106.204,0,0,1392,0.1,21.213,1,
2014-Mar-29_11-01-44,11-01-44.5,11.216,54.423,0.213,-1,-0.301,-0.008,-0.008,0.882,9.547,14.387,-19.146,10.793,22.281,0,-1,-10.898,13.203,7.533,10.828,25.344,0,1,10.824,13.336,-14.297,10.934,19.984,0,-0.747,-8.246,6.641,16.44,11.004,20.367,0,0,0,0,11.355,24.004,0,1,0,0,0,1,0,1916.49,-84.953,-0.002,106.204,0,0,1392,0.1,21.213,1,
2014-Mar-29_11-01-44,11-01-44.6,11.475,44.51,0.504,-1,-1,-0.008,-0.008,0.953,10.625,8.609,-19.721,11.215,22.473,0,-1,-11.215,13.469,8.127,11.215,25.344,0,1,11.316,8.082,-14.947,11.391,20.176,0,-0.503,-5.879,0,16.927,11.637,20.941,0,0,0,0,11.777,24.387,0,1,0,0,0,1,0,1913.816,-87.921,0.003,105.404,0,0,1393,0.1,21.352,1,
2014-Mar-29_11-01-44,11-01-44.7,11.734,31.66,0.504,-1,-0.69,-0.008,-0.008,0.925,10.703,5.195,-20.359,11.566,22.473,0,-1,-11.391,12.023,8.778,11.426,25.535,0,1,11.598,6.375,-15.654,11.566,19.793,0,-0.251,-3.008,0,17.336,11.988,21.133,0,0,0,0,11.988,24.195,0,1,0,0,0,1,0,1913.816,-93.202,-0.002,109.174,0,0,1394,0.1,21.492,1,
2014-Mar-29_11-01-44,11-01-44.8,11.76,31.293,0.236,-1,-0.151,-0.008,-0.008,0.884,10.227,1.91,-21.038,11.531,22.664,0,-1,-11.426,14.387,9.406,11.426,25.152,0,1,11.527,5.324,-16.384,11.461,20.75,0,-0.643,-7.418,8.609,17.656,11.602,20.75,0,0,0,0,11.707,25.152,0,1,0,0,0,1,0,1913.816,-103.189,0.008,109.289,0,0,1395,0.1,21.63,1,
2014-Mar-29_11-01-45,11-01-45.0,11.76,31.293,0.236,-1,-0.151,-0.008,-0.008,0.884,10.227,1.91,-21.038,11.531,22.664,0,-1,-11.426,14.387,9.406,11.426,25.152,0,1,11.527,5.324,-16.384,11.461,20.75,0,-0.643,-7.418,8.609,17.656,11.602,20.75,0,0,0,0,11.707,25.152,0,1,0,0,0,1,0,1913.816,-103.189,0.008,109.289,0,0,1395,0.1,21.63,1,
2014-Mar-29_11-01-45,11-01-45.1,11.604,38.636,0.057,-1,-0.002,-0.008,-0.008,0.943,10.773,4.277,-21.698,11.391,22.281,0,-1,-11.355,11.105,10.01,11.391,25.344,0,1,11.492,6.508,-17.1,11.566,20.367,0,-0.923,-10.746,3.355,18.178,11.707,20.75,0,0,0,0,11.813,24.195,0,1,0,0,0,1,0,1911.142,-110.602,0.008,107.347,0,0,1396,0.1,21.769,1,
2014-Mar-29_11-01-45,11-01-45.2,12.01,14.771,0.037,-0.403,-0.012,-0.008,-0.008,0.365,8.832,0,-22.365,12.27,21.516,0,-0.44,-8.996,2.176,10.679,12.27,24.77,0,0.156,7.367,0,-17.801,12.832,20.176,0,-0.117,-4.953,0,18.832,13.043,21.133,0,0,0,0,12.938,24.195,0,1,0,0,0,1,0,1913.816,-112.453,-0.002,109.289,0,0,1397,0.1,21.908,1,
2014-Mar-29_11-01-45,11-01-45.3,12.105,18.443,-0.078,0.521,0,-0.008,-0.008,0,0,0,-22.654,12.059,22.473,0,0.163,1.891,13.992,10.965,11.496,25.344,0,-0.191,-2.207,25.68,-18.112,11.566,20.367,0,0,0,0,19.149,12.094,21.133,0,0,0,0,12.305,24.387,1,1,0,0,0,1,0,1916.49,-112.448,0.008,108.718,0,0,1398,0.1,22.048,1,
2014-Mar-29_11-01-45,11-01-45.4,11.889,29.457,-0.114,1,0.012,-0.008,-0.008,-0.111,-1.301,5.59,-22.698,11.707,22.09,0,0.34,3.813,21.609,10.934,11.18,24.77,0,-0.351,-4,22.004,-18.14,11.426,20.176,0,0.14,1.656,7.164,19.275,11.813,21.133,0,0,0,0,12.094,24.578,1,1,0,0,0,1,0,1913.816,-109.802,0.013,106.89,0,0,1399,0.1,22.188,1,
2014-Mar-29_11-01-45,11-01-45.5,11.889,29.457,-0.114,1,0.012,-0.008,-0.008,-0.111,-1.301,5.59,-22.698,11.707,22.09,0,0.34,3.813,21.609,10.934,11.18,24.77,0,-0.351,-4,22.004,-18.14,11.426,20.176,0,0.14,1.656,7.164,19.275,11.813,21.133,0,0,0,0,12.094,24.578,1,1,0,0,0,1,0,1913.816,-109.802,0.013,106.89,0,0,1399,0.1,22.188,1,
2014-Mar-29_11-01-45,11-01-45.6,11.924,27.622,-0.02,1,0.206,-0.008,-0.008,-0.425,-4.902,12.285,-22.616,11.566,22.09,0,0.306,3.496,8.738,10.824,11.391,24.961,0,-0.49,-5.59,14.254,-18.018,11.426,20.367,0,0.282,3.297,5.719,19.178,11.707,21.324,0,0,0,0,12.129,24.387,1,1,0,0,0,1,0,1913.816,-109.925,0.008,109.403,0,0,1400,0.1,22.328,1,
2014-Mar-29_11-01-45,11-01-45.7,11.708,38.636,0.06,1,1,-0.008,-0.008,-0.755,-8.574,15.438,-22.327,11.391,22.664,0,0.256,2.945,3.227,10.664,11.426,25.535,0,-0.656,-7.473,12.152,-17.738,11.391,20.367,0,0.395,4.559,8.082,19.005,11.531,21.133,0,0,0,0,11.848,24.387,1,1,0,0,0,1,0,1916.49,-104.936,-0.002,107.004,0,0,1401,0.1,22.467,1,
2014-Mar-29_11-01-45,11-01-45.8,11.578,41.94,0.044,0.641,1,-0.008,-0.008,-1,-11.285,14.648,-21.805,11.215,22.09,0,0.293,3.254,5.195,10.472,11.215,25.152,0,-0.901,-10.164,14.387,-17.339,11.25,20.367,0,0.381,4.383,4.668,18.775,11.461,20.367,0,0,0,0,11.813,24.387,1,1,0,0,0,1,0,1911.142,-94.668,-0.002,109.403,0,0,1402,0.1,22.606,1,
2014-Mar-29_11-01-45,11-01-45.9,11.699,34.965,0.014,1,1,-0.008,-0.008,-1,-11.426,10.84,-21.151,11.391,22.281,0,0.331,3.742,4.539,10.261,11.32,25.344,0,-1,-11.25,9.66,-16.692,9.949,20.75,0,0.364,3.871,12.285,18.521,10.793,20.75,0,0,0,0,11.18,25.344,1,1,0,0,0,2,0,440.284,-76.914,0.003,109.517,0,0,1403,0.1,22.746,1,
2014-Mar-29_11-01-46,11-01-46.1,11.699,34.965,0.014,1,1,-0.008,-0.008,-1,-11.426,10.84,-21.151,11.391,22.281,0,0.331,3.742,4.539,10.261,11.32,25.344,0,-1,-11.25,9.66,-16.692,9.949,20.75,0,0.364,3.871,12.285,18.521,10.793,20.75,0,0,0,0,11.18,25.344,1,1,0,0,0,2,0,440.284,-76.914,0.003,109.517,0,0,1403,0.1,22.746,1,
2014-Mar-29_11-01-46,11-01-46.2,9.341,152.085,0.005,1,0.148,-0.008,-0.008,-1,-8.613,43.012,-20.164,8.578,22.281,0,0.778,6.043,35.133,9.862,7.699,24.195,0,-1,-8.895,36.578,-15.802,8.719,20.367,0,0.847,7.055,35.395,18.181,8.402,20.559,0,0,0,0,9.422,24.387,1,1,0,0,0,2,0,1838.936,-53.997,-0.002,109.403,0,0,1404,0.1,22.881,1,
2014-Mar-29_11-01-46,11-01-46.3,9.134,157.592,0.005,1,0.042,-0.008,-0.008,-1,-8.332,38.285,-19.228,8.508,22.473,0,1,8.188,39.859,9.158,8.086,25.152,0,-1,-8.367,34.738,-14.847,8.402,20.176,0,1,8.434,42.094,17.546,8.402,20.75,0,0,0,0,9.105,23.813,1,1,0,0,0,2,0,1913.816,-35.905,0.013,108.375,0,0,1405,0.1,23.02,1,
2014-Mar-29_11-01-46,11-01-46.4,9.126,156.123,0.005,1,0,-0.008,-0.008,-1,-8.543,36.051,-18.207,8.543,22.281,0,1,8.434,38.023,8.178,8.438,25.344,0,-1,-8.648,31.98,-13.74,8.719,20.176,0,1,8.75,36.578,16.679,8.859,20.559,0,0,0,0,9.422,23.813,1,1,0,0,0,2,0,1911.142,-25.26,-0.002,109.403,0,0,1406,0.1,23.164,1,
2014-Mar-29_11-01-46,11-01-46.5,10.784,70.945,0.003,0.594,-0.017,-0.008,-0.008,-0.597,-7.082,23.973,-17.072,10.617,22.281,0,0.591,6.145,20.297,7.043,10.547,24.961,0,-0.591,-6.441,13.859,-12.622,10.969,20.176,0,0.55,6.129,16.094,15.661,11.215,20.941,0,0,0,0,11.672,24.195,1,1,0,0,0,2,0,1913.816,-18.672,0.003,107.461,0,0,1407,0.1,23.299,1,
2014-Mar-29_11-01-46,11-01-46.6,10.784,70.945,0.003,0.594,-0.017,-0.008,-0.008,-0.597,-7.082,23.973,-17.072,10.617,22.281,0,0.591,6.145,20.297,7.043,10.547,24.961,0,-0.591,-6.441,13.859,-12.622,10.969,20.176,0,0.55,6.129,16.094,15.661,11.215,20.941,0,0,0,0,11.672,24.195,1,1,0,0,0,2,0,1913.816,-18.672,0.003,107.461,0,0,1407,0.1,23.299,1,
2014-Mar-29_11-01-46,11-01-46.7,11.95,20.279,0.017,0.394,-0.101,-0.008,-0.008,-0.346,-3.895,3.094,-15.988,11.777,21.898,0,0.459,5.27,9.266,5.981,11.496,24.961,0,-0.297,-3.531,1.91,-11.528,11.848,20.941,0,0.406,5.258,9.398,14.595,11.953,21.324,0,0,0,0,12.305,24.77,1,1,0,0,0,2,0,1913.816,-16.011,-0.002,109.517,0,0,1408,0.1,23.439,1,
??,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-Mar-29_11-01-46,11-01-46.8,12.114,14.037,0.007,0.291,-0.14,-0.008,-0.008,-0.187,-2.277,0,-15.032,12.164,22.09,0,0.4,4.691,5.719,4.925,11.777,25.535,0,-0.176,-2.148,0,-10.572,12.199,20.176,0,0.34,4.512,5.59,13.533,12.129,20.941,0,0,0,0,12.445,24.387,1,1,0,0,0,2,0,1911.142,-18.314,-0.002,108.489,0,0,1409,0.1,23.579,1,
2014-Mar-29_11-01-46,11-01-46.9,12.148,12.569,0,0.02,-0.119,-0.008,-0.008,0.075,0.871,15.438,-14.193,12.199,22.664,0,0.072,0.891,0,3.947,12.34,24.578,0,0,0,0,-9.812,12.199,19.984,0,0,0,0,12.556,12.234,21.324,0,0,0,0,12.41,24.578,1,1,0,0,0,2,0,1913.816,-28.031,0.008,106.09,0,0,1410,0.1,23.718,1,
2014-Mar-29_11-01-47,11-01-47.0,12.235,14.404,0.014,0,-0.01,-0.008,-0.008,0,0,0,-13.511,12.164,22.473,0,0,0,0,3.133,12.129,25.727,0,0,0,0,-9.227,12.164,20.559,0,0,0,0,11.742,12.27,21.133,0,0,0,0,12.41,24.578,1,1,0,0,0,2,0,1913.816,-39.654,-0.002,106.661,0,0,1411,0.1,23.858,1,
2014-Mar-29_11-01-47,11-01-47.1,12.235,14.404,0.014,0,-0.01,-0.008,-0.008,0,0,0,-13.511,12.164,22.473,0,0,0,0,3.133,12.129,25.727,0,0,0,0,-9.227,12.164,20.559,0,0,0,0,11.742,12.27,21.133,0,0,0,0,12.41,24.578,1,1,0,0,0,2,0,1913.816,-39.654,-0.002,106.661,0,0,1411,0.1,23.858,1,
2014-Mar-29_11-01-47,11-01-47.3,11.984,23.95,0.327,-0.464,-0.028,-0.008,-0.008,0,0,0,-12.933,11.813,22.09,0,-0.273,-3.086,30.93,2.527,11.32,25.152,0,0.273,2.918,29.617,-8.762,10.617,19.984,0,0,0,0,11.1,11.918,20.941,0,0,0,0,11.988,24.961,1,1,0,0,0,2,0,1916.49,-46.364,-0.002,108.146,0,0,1412,0.1,23.997,1,
2014-Mar-29_11-01-47,11-01-47.4,11.25,54.423,0.27,-1,-0.019,-0.008,-0.008,0,0,0,-12.508,11.215,22.281,0,-0.535,-5.605,45.77,2.156,10.441,25.152,0,0.535,5.094,44.195,-8.567,9.527,19.984,0,0,0,0,10.635,11.145,20.367,0,0,0,0,11.215,24.195,1,1,0,0,0,2,0,1913.816,-50.721,0.003,107.689,0,0,1413,0.1,24.136,1,
2014-Mar-29_11-01-47,11-01-47.5,10.231,109.863,0.38,-1,-0.025,-0.008,-0.008,0,0,0,-12.254,10.266,22.664,0,-0.792,-7.238,69.668,2.043,9.07,25.344,0,0.792,6.371,54.043,-8.621,7.875,19.027,0,0,0,0,10.375,10.055,20.75,0,0,0,0,10.16,24.77,1,1,0,0,0,2,0,1911.142,-53.848,-0.002,109.403,0,0,1414,0.1,24.275,1,
2014-Mar-29_11-01-47,11-01-47.6,10.231,109.863,0.38,-1,-0.025,-0.008,-0.008,0,0,0,-12.254,10.266,22.664,0,-0.792,-7.238,69.668,2.043,9.07,25.344,0,0.792,6.371,54.043,-8.621,7.875,19.027,0,0,0,0,10.375,10.055,20.75,0,0,0,0,10.16,24.77,1,1,0,0,0,2,0,1911.142,-53.848,-0.002,109.403,0,0,1414,0.1,24.275,1,
2014-Mar-29_11-01-47,11-01-47.7,9.341,146.577,0.439,-1,-0.078,-0.008,-0.008,0.145,1.32,7.297,-12.188,9.141,22.281,0,-0.905,-7.676,65.992,2.077,8.367,25.344,0,1,8.188,74.918,-8.794,8.367,20.367,0,0,0,0,10.318,9.352,20.559,0,0,0,0,9.668,23.813,1,1,0,0,0,2,0,1908.467,-55.23,-0.002,109.517,0,0,1415,0.1,24.414,1,
2014-Mar-29_11-01-47,11-01-47.8,9.402,143.273,0.439,-1,-0.065,-0.008,-0.008,0.282,2.516,10.711,-12.329,8.965,22.281,0,-1,-8.262,66.777,2.228,8.332,25.344,0,1,8.68,56.535,-9.275,8.438,20.367,0,-0.23,-2.164,7.426,10.396,9.457,21.133,0,0,0,0,9.703,24.387,1,1,0,0,0,2,0,1916.49,-60.131,0.003,109.517,0,0,1416,0.1,24.554,1,
2014-Mar-29_11-01-47,11-01-47.9,9.713,126.752,0.192,-0.688,0.007,-0.008,-0.008,0.497,4.344,22.66,-12.64,8.895,22.281,0,-0.88,-7.844,55.484,2.564,9.387,25.344,0,0.631,6.598,44.324,-9.909,9.211,19.984,0,-0.247,-2.746,11.234,10.654,10.723,20.941,0,0,0,0,11.391,24.578,1,1,0,0,0,2,0,1911.142,-64.914,0.003,109.517,0,0,1417,0.1,24.694,1,
2014-Mar-29_11-01-48,11-01-48.0,9.713,126.752,0.192,-0.688,0.007,-0.008,-0.008,0.497,4.344,22.66,-12.64,8.895,22.281,0,-0.88,-7.844,55.484,2.564,9.387,25.344,0,0.631,6.598,44.324,-9.909,9.211,19.984,0,-0.247,-2.746,11.234,10.654,10.723,20.941,0,0,0,0,11.391,24.578,1,1,0,0,0,2,0,1911.142,-64.914,0.003,109.517,0,0,1417,0.1,24.694,1,
