2014-Mar-29_14-41-36,14-41-36.0,12.045,13.303,-0.001,0.005,0,-0.008,0,0,0,0,0,12.023,25.727,0,0,0,0,0,11.988,30.703,0,0,0,0,0.003,11.988,24.961,0,0,0,0,0,12.164,25.535,0,0,0,0,12.27,25.727,1,1,0,0,0,1,0,188.901,-6.834,-0.002,83.812,0,0,360,0.1,43.159,1,???,
2014-Mar-29_14-41-36,14-41-36.1,12.088,11.467,-0.001,0.005,0,-0.008,0,0,0,0,0,11.988,26.109,0,0,0,0,0,11.988,30.703,0,0,0,0,0.003,12.023,24.77,0,0,0,0,0,12.164,25.152,0,0,0,0,12.27,25.918,1,1,0,0,0,1,0,122.044,-6.874,0.003,86.326,0,0,361,0.1,43.299,1,??Yt,
2014-Mar-29_14-41-36,14-41-36.2,12.053,10.733,-0.001,0.005,0,-0.008,0,0,0,0,0,11.988,26.301,0,0,0,0,0,11.953,30.703,0,0,0,0,0.003,12.059,24.961,0,0,0,0,0,12.129,25.344,0,0,0,0,12.305,25.535,1,1,0,0,0,1,0,111.347,-6.815,0.003,86.44,0,0,362,0.1,43.443,1,3|Oo,
2014-Mar-29_14-41-36,14-41-36.3,12.053,10.733,-0.001,0.005,0,-0.008,0,0,0,0,0,11.988,26.301,0,0,0,0,0,11.953,30.703,0,0,0,0,0.003,12.059,24.961,0,0,0,0,0,12.129,25.344,0,0,0,0,12.305,25.535,1,1,0,0,0,1,0,111.347,-6.815,0.003,86.44,0,0,362,0.1,43.443,1,??,
2014-Mar-29_14-41-36,14-41-36.5,12.079,11.1,-0.001,0.005,0,-0.008,0,0,0,0,0,12.023,25.727,0,0,0,0,0,11.953,30.703,0,0,0,0,0.003,12.059,25.152,0,0,0,0,0,12.129,25.727,0,0,0,0,12.305,25.727,1,0,0,0,0,1,0,188.901,-6.849,-0.002,89.753,0,0,363,0.1,43.584,1,.??,
2014-Mar-29_14-41-36,14-41-36.6,12.062,11.1,-0.001,0.005,0,-0.008,0,0,0,0,0,12.023,25.918,0,0,0,0,0,11.918,30.703,0,0,0,0,0.003,12.059,24.578,0,0,0,0,0,12.129,25.344,0,0,0,0,12.27,25.344,1,1,0,0,0,1,0,130.067,-6.781,0.003,83.355,0,0,364,0.1,43.724,1,???,
2014-Mar-29_14-41-36,14-41-36.7,12.053,12.201,-0.001,0.005,0,-0.008,0,0,0,0,0,11.988,26.109,0,0,0,0,0,11.988,30.512,0,0,0,0,0.003,12.023,24.578,0,0,0,0,0,12.129,25.152,0,0,0,0,12.27,25.918,1,1,0,0,0,1,0,191.575,-6.858,-0.002,84.041,0,0,365,0.1,43.865,1,&t?H,
2014-Mar-29_14-41-36,14-41-36.8,12.053,12.201,-0.001,0.005,0,-0.008,0,0,0,0,0,11.988,26.109,0,0,0,0,0,11.988,30.512,0,0,0,0,0.003,12.023,24.578,0,0,0,0,0,12.129,25.152,0,0,0,0,12.27,25.918,1,1,0,0,0,1,0,191.575,-6.858,-0.002,84.041,0,0,365,0.1,43.865,1,m?u,
2014-Mar-29_14-41-36,14-41-36.9,12.071,13.303,-0.001,0.005,0,-0.008,0,0,0,0,0,11.988,26.109,0,0,0,0,0,12.023,30.895,0,0,0,0,0.003,12.023,25.344,0,0,0,0,0,12.164,24.961,0,0,0,0,12.234,25.727,1,1,0,0,0,1,0,148.787,-6.868,0.003,81.185,0,0,366,0.1,44.004,1,U3??,
2014-Mar-29_14-41-37,14-41-37.0,12.105,9.264,-0.001,0.005,0,-0.008,0,0,0,0,0,11.988,25.727,0,0,0,0,0,11.988,30.703,0,0,0,0,0.003,12.023,24.77,0,0,0,0,0,12.164,25.535,0,0,0,0,12.305,25.918,1,1,0,0,0,1,0,188.901,-6.988,0.003,81.87,0,0,367,0.1,44.144,1,????,
