2014-Mar-29_13-31-29,Time Stamp,Battery Volts,Battery Amps,Drive Stick X,Drive Stick Y,Drive Stick Z,Operator Stick X,Operator Stick Y,Front Left Speed,Front Left Out Volts,Front Left Current,Front Left Position,Front Left In Volts,Front Left Temp(C),Front Left Faults,Front Right Speed,Front Right Out Volts,Front Right Current,Front Right Position,Front Right In Volts,Front Right Temp(C),Front Right Faults,Back Left Speed,Back Left Out Volts,Back Left Current,Back Left Position,Back Left In Volts,Back Left Temp(C),Back Left Faults,Back Right Speed,Back Right Out Volts,Back Right Current,Back Right Position,Back Right In Volts,Back Right Temp(C),Back Right Faults,Angle Speed,Angle Out Volts,Angle Current,Angle In Volts,Angle Temp,Angle Foward Limit,Angle Reverse Limit,Angle Faults,Left Launcher Solenoid,Right Launcher Solenoid,Shifter Solenoid,Air Compressor Switch,Ultrasonic Distance(cm),Gyro Angle,Elevation Volts,High Transducer(PSI),Left Talon,Right Talon,Packet Count,Refresh Rate,Match Time,isEnabled,,,
2014-Mar-29_14-08-08,14-08-08.0,9.056,142.906,0.001,1,-0.003,-0.07,-0.008,-1,-8.543,36.445,37.805,8.543,25.152,0,1,8.504,30.539,-59.617,8.402,29.363,0,-1,-8.508,35.922,-4.038,8.402,24.195,0,1,8.785,24.367,0,8.789,24.004,0,0,0,0,9.246,23.621,1,1,0,0,0,2,0,1911.142,-2119.763,-0.002,99.692,0,0,2583,0.1,126.216,1,??,,
2014-Mar-29_14-08-08,14-08-08.1,9.056,142.906,0.001,1,-0.003,-0.07,-0.008,-1,-8.543,36.445,37.805,8.543,25.152,0,1,8.504,30.539,-59.617,8.402,29.363,0,-1,-8.508,35.922,-4.038,8.402,24.195,0,1,8.785,24.367,0,8.789,24.004,0,0,0,0,9.246,23.621,1,1,0,0,0,2,0,1911.142,-2119.763,-0.002,99.692,0,0,2583,0.1,126.216,1,"r""V?",,
2014-Mar-29_14-08-08,14-08-08.2,9.177,136.665,-0.001,1,0.032,-0.07,-0.008,-1,-8.719,31.195,39.018,8.754,25.344,0,1,8.574,32.902,-60.871,8.543,29.172,0,-1,-8.789,32.246,-2.951,8.684,24.387,0,1,9.066,25.418,0,9.105,23.43,0,0,0,0,9.527,24.195,1,1,0,0,0,2,0,1916.49,-2138.866,0.003,99.35,0,0,2584,0.1,126.354,1,? ?,,
2014-Mar-29_14-08-08,14-08-08.3,9.255,134.462,-0.001,1,0,-0.07,-0.008,-1,-8.895,27.516,40.445,8.93,25.344,0,1,8.715,30.145,-62.232,8.824,29.172,0,-1,-8.895,27.125,-1.766,8.895,23.621,0,1,9.066,26.074,0,9.035,24.387,0,0,0,0,9.633,23.813,1,1,0,0,0,2,0,1911.142,-2147.439,0.008,100.149,0,0,2585,0.1,126.493,1,????,,
2014-Mar-29_14-08-08,14-08-08.4,9.428,124.181,-0.001,1,0,-0.07,-0.008,-1,-8.965,26.73,41.913,8.965,25.918,0,1,8.926,29.617,-63.671,8.754,29.746,0,-1,-9.211,24.629,-0.361,9.211,24.195,0,1,9.242,26.598,0,9.246,23.621,0,0,0,0,9.633,24.004,1,1,0,0,0,2,0,1183.736,-2150.128,0.003,101.292,0,0,2586,0.1,126.631,1,m/|2,,
2014-Mar-29_14-08-08,14-08-08.5,9.428,124.181,-0.001,1,0,-0.07,-0.008,-1,-8.965,26.73,41.913,8.965,25.918,0,1,8.926,29.617,-63.671,8.754,29.746,0,-1,-9.211,24.629,-0.361,9.211,24.195,0,1,9.242,26.598,0,9.246,23.621,0,0,0,0,9.633,24.004,1,1,0,0,0,2,0,1183.736,-2150.128,0.003,101.292,0,0,2586,0.1,126.631,1,???H,,
2014-Mar-29_14-08-08,14-08-08.6,9.635,114.268,-0.001,1,0,-0.07,-0.008,-1,-9.211,26.074,43.453,9.141,25.152,0,1,8.961,27.648,-65.161,8.859,29.172,0,-1,-9.246,23.184,1.141,9.281,23.43,0,1,9.418,25.418,0,9.316,24.195,0,0,0,0,9.703,23.813,1,1,0,0,0,2,0,1025.953,-2150.476,-0.002,98.55,0,0,2587,0.1,126.769,1,`^i?,,
2014-Mar-29_14-08-08,14-08-08.8,11.976,7.428,-0.014,0.24,-0.001,-0.07,-0.008,-0.225,-2.766,0,46.662,12.129,25.344,0,0.254,3.066,0,-68.326,12.059,28.789,0,-0.254,-3.063,0,4.299,12.234,23.813,0,0.232,2.914,0,0,12.445,23.813,0,0,0,0,12.34,23.813,1,1,0,0,0,2,0,774.57,-2149.43,0.008,99.692,0,0,2589,0.1,127.045,1,??+,,
2014-Mar-29_14-08-09,14-08-09.0,12.079,8.163,-0.009,0.418,-0.019,-0.07,-0.008,-0.409,-4.871,0,48.07,11.883,25.727,0,0.427,5.07,0,-69.74,11.883,29.363,0,-0.427,-5.121,1.125,5.698,11.883,24.004,0,0.409,4.941,0,0,12.129,24.578,0,0,0,0,12.199,24.195,1,1,0,0,0,2,0,686.318,-2149.93,-0.002,99.35,0,0,2590,0.1,127.187,1,yVV,,
2014-Mar-29_14-08-09,14-08-09.1,12.079,8.163,-0.009,0.418,-0.019,-0.07,-0.008,-0.409,-4.871,0,48.07,11.883,25.727,0,0.427,5.07,0,-69.74,11.883,29.363,0,-0.427,-5.121,1.125,5.698,11.883,24.004,0,0.409,4.941,0,0,12.129,24.578,0,0,0,0,12.199,24.195,1,1,0,0,0,2,0,686.318,-2149.93,-0.002,99.35,0,0,2590,0.1,127.187,1,??W,,
2014-Mar-29_14-08-09,14-08-09.2,11.285,57.361,-0.014,0.418,-1,-0.07,-0.008,0.396,1.145,17.934,49.421,9.457,25.727,0,1,10.051,25.285,-71.22,9.984,29.363,0,0.368,2.965,47.082,7.024,8.367,23.047,0,1,9.664,25.152,0,9.563,24.004,0,0,0,0,10.055,24.195,1,1,0,0,0,2,0,539.233,-2153.016,-0.002,103.005,0,0,2591,0.1,127.327,1,2G?U,,
2014-Mar-29_14-08-09,14-08-09.3,9.48,125.283,0.002,-0.003,-1,-0.047,-0.008,0.801,5.488,65.992,49.974,6.926,25.152,0,0.794,7.094,12.941,-72.763,8.895,28.789,0,0.806,6.484,46.949,7.367,8.121,22.664,0,0.797,7.59,7.031,0,9.563,24.195,0,0,0,0,9.738,24.004,1,1,0,0,0,2,0,453.656,-2186.994,0.003,102.663,0,0,2592,0.1,127.468,1,?c?,,
2014-Mar-29_14-08-09,14-08-09.4,10.939,48.916,0.03,-0.075,-0.394,-0.063,-0.008,0.361,4.711,47.344,49.978,9.527,25.344,0,0.21,3.191,0,-74.178,11.566,28.789,0,0.421,4.629,13.992,6.814,11.039,23.621,0,0.184,2.242,0,0,12.199,23.047,0,0,0,0,11.918,24.004,1,1,0,0,0,2,0,400.17,-2256.816,0.003,102.663,0,0,2593,0.1,127.608,1,E??,,
2014-Mar-29_14-08-09,14-08-09.5,10.939,48.916,0.03,-0.075,-0.394,-0.063,-0.008,0.361,4.711,47.344,49.978,9.527,25.344,0,0.21,3.191,0,-74.178,11.566,28.789,0,0.421,4.629,13.992,6.814,11.039,23.621,0,0.184,2.242,0,0,12.199,23.047,0,0,0,0,11.918,24.004,1,1,0,0,0,2,0,400.17,-2256.816,0.003,102.663,0,0,2593,0.1,127.608,1,?ox?,,
2014-Mar-29_14-08-09,14-08-09.6,11.587,30.926,0.083,-0.327,-0.025,-0.086,-0.008,0.244,1.637,15.961,50.198,10.617,25.344,0,-0.409,-4.086,39.203,-74.954,10.266,28.98,0,0.409,4.355,12.941,6.157,10.441,24.387,0,-0.395,-3.371,50.234,0,9.703,24.004,0,0,0,0,10.582,23.621,1,1,0,0,0,2,0,956.421,-2338.554,0.003,103.005,0,0,2594,0.1,127.748,1,%??O,,
2014-Mar-29_14-08-09,14-08-09.7,8.892,142.172,0.057,-0.759,-0.012,-0.086,-0.008,0.702,5.141,48.922,50.163,7.418,25.344,0,-0.816,-6.223,55.223,-75.054,7.805,29.363,0,0.816,6.707,13.598,5.054,8.473,23.813,0,-0.637,-5.555,35.66,0,8.754,23.813,0,0,0,0,9.316,24.387,1,1,0,0,0,2,0,924.33,-2403.651,0.003,102.548,1,1,2595,0.1,127.883,1,?l?,,
2014-Mar-29_14-08-09,14-08-09.8,9.592,118.674,0.022,-0.688,0.083,-0.109,-0.008,0.653,5.484,29.617,49.786,8.332,25.535,0,-0.776,-6.961,45.508,-75.001,8.965,28.789,0,0.644,5.75,15.832,3.941,8.965,23.813,0,-0.769,-6.961,45.77,0,9.176,24.004,0,0,0,0,9.914,23.813,0,1,0,0,0,2,0,916.307,-2455.646,0.003,102.206,1,1,2596,0.1,128.021,1,??]f,,
2014-Mar-29_14-08-09,14-08-09.9,9.549,127.119,0,-0.199,0.759,-0.109,-0.008,-0.408,-3.633,28.961,49.289,8.895,25.535,0,-0.755,-6.77,45.242,-74.756,9.141,29.363,0,-0.459,-4.07,37.891,3.224,8.754,23.621,0,-0.76,-6.813,44.195,0,8.93,23.621,0,0,0,0,9.668,24.004,1,1,0,0,0,2,0,1916.49,-2487.969,-0.002,101.634,1,1,2597,0.1,128.16,1,?C?',,
2014-Mar-29_14-08-10,14-08-10.1,9.549,127.119,0,-0.199,0.759,-0.109,-0.008,-0.408,-3.633,28.961,49.289,8.895,25.535,0,-0.755,-6.77,45.242,-74.756,9.141,29.363,0,-0.459,-4.07,37.891,3.224,8.754,23.621,0,-0.76,-6.813,44.195,0,8.93,23.621,0,0,0,0,9.668,24.004,1,1,0,0,0,2,0,1916.49,-2487.969,-0.002,101.634,1,1,2597,0.1,128.16,1,3?',,
2014-Mar-29_14-08-10,14-08-10.2,8.841,155.756,-0.007,-0.007,1,-0.109,-0.008,-0.786,-6.578,46.688,49.28,8.438,25.535,0,-0.793,-6.805,29.617,-74.133,8.578,29.363,0,-0.807,-6.41,53.777,3.058,8.086,24.387,0,-0.812,-6.934,31.324,0,8.613,23.813,0,-1,-9.07,3.488,8.965,23.621,1,1,0,0,0,2,0,1913.816,-2470.277,0.003,102.434,1,1,2598,0.1,128.301,1,C*?,,
2014-Mar-29_14-08-10,14-08-10.3,9.281,130.056,-0.007,-0.002,1,-0.148,-0.008,-0.791,-7.039,33.164,49.688,8.859,25.344,0,-0.794,-7.094,25.941,-73.263,8.895,29.172,0,-0.806,-6.887,46.426,3.265,8.473,24.004,0,-0.806,-7.316,32.246,0,8.965,24.387,0,0,0,0,9.527,24.387,1,1,0,0,0,2,0,961.77,-2420.604,0.008,104.262,1,1,2599,0.1,128.442,1,p?Q,,
2014-Mar-29_14-08-10,14-08-10.4,11.63,20.279,0.054,-0.253,-0.022,-0.086,-0.008,0.088,1.176,8.348,50.235,11.145,26.109,0,-0.307,-3.137,0,-72.399,11.355,28.789,0,0.307,3.297,18.063,3.473,10.828,23.43,0,-0.199,-2.492,2.961,0,11.426,24.195,0,0,0,0,11.32,24.578,1,1,0,0,0,2,0,967.118,-2359.446,-0.002,100.378,1,1,2600,0.1,128.579,1,?h?,,
2014-Mar-29_14-08-10,14-08-10.5,9.635,123.08,0.116,-0.688,-0.048,-0.086,-0.008,0.572,4.563,37.496,50.289,7.77,25.535,0,-0.824,-7.336,37.102,-71.688,8.859,29.363,0,0.91,6.68,50.629,3.379,7.313,23.047,0,-0.645,-5.211,23.84,0,8.543,24.195,0,0,0,0,8.965,23.43,1,1,0,0,0,2,0,1221.176,-2327.415,-0.002,104.376,1,1,2601,0.1,128.719,1,@C{,,
2014-Mar-29_14-08-10,14-08-10.6,9.635,123.08,0.116,-0.688,-0.048,-0.086,-0.008,0.572,4.563,37.496,50.289,7.77,25.535,0,-0.824,-7.336,37.102,-71.688,8.859,29.363,0,0.91,6.68,50.629,3.379,7.313,23.047,0,-0.645,-5.211,23.84,0,8.543,24.195,0,0,0,0,8.965,23.43,1,1,0,0,0,2,0,1221.176,-2327.415,-0.002,104.376,1,1,2601,0.1,128.719,1,?0?,,
2014-Mar-29_14-08-10,14-08-10.7,9.462,129.322,0.154,-0.723,-0.119,-0.094,-0.008,0.665,5.418,32.375,49.996,7.84,24.961,0,-0.754,-6.762,34.871,-71.05,8.965,29.172,0,0.944,7.27,46.559,2.885,7.805,22.855,0,-0.501,-4.621,18.324,0,9.387,24.004,0,0,0,0,9.879,24.004,1,1,0,0,0,2,0,1911.142,-2315.054,-0.002,103.005,1,1,2602,0.1,128.858,1,{U9?,,
2014-Mar-29_14-08-10,14-08-10.8,11.682,20.279,0.04,-0.098,-0.119,-0.086,-0.008,0.154,1.773,0,49.503,11.496,25.727,0,0,0,0,-70.529,11.602,28.98,0,0.179,2.078,2.699,2.26,11.566,24.77,0,0,0,16.75,0,11.813,24.195,0,0,0,0,11.918,23.621,1,1,0,0,0,2,0,1911.142,-2315.216,0.003,101.063,1,1,2603,0.1,128.999,1,?\5,,
2014-Mar-29_14-08-10,14-08-10.9,11.734,21.013,-0.001,0.001,-0.025,-0.102,-0.008,0,0,0,49.072,11.742,25.727,0,0,0,0,-70.186,11.637,29.746,0,0,0,0,1.861,11.742,24.195,0,0,0,0,0,11.848,24.387,0,0,0,0,11.953,24.004,1,1,0,0,0,2,0,1908.467,-2317.99,-0.002,100.949,1,1,2604,0.1,129.137,1,.?9,,
