2014-Apr-10_09-35-30,Time Stamp,Battery Volts,Battery Amps,Drive Stick X,Drive Stick Y,Drive Stick Z,Operator Stick X,Operator Stick Y,Front Left Speed,Front Left Out Volts,Front Left Current,Front Left Position,Front Left In Volts,Front Left Temp(C),Front Left Faults,Front Right Speed,Front Right Out Volts,Front Right Current,Front Right Position,Front Right In Volts,Front Right Temp(C),Front Right Faults,Back Left Speed,Back Left Out Volts,Back Left Current,Back Left Position,Back Left In Volts,Back Left Temp(C),Back Left Faults,Back Right Speed,Back Right Out Volts,Back Right Current,Back Right Position,Back Right In Volts,Back Right Temp(C),Back Right Faults,Angle Speed,Angle Out Volts,Angle Current,Angle In Volts,Angle Temp,Angle Foward Limit,Angle Reverse Limit,Angle Faults,Left Launcher Solenoid,Right Launcher Solenoid,Shifter Solenoid,Air Compressor Switch,Ultrasonic Distance(cm),Gyro Angle,Elevation Volts,High Transducer(PSI),Left Talon,Right Talon,Packet Count,Refresh Rate,Match Time,isEnabled,,
2014-Apr-10_11-16-15,11-16-15.9,11.984,4.858,0.002,0.001,-0.14,0.071,0,0.108,1.258,4.668,116.738,11.566,25.918,0,0.11,1.289,4.145,0,11.742,32.234,0,0.136,1.551,14.781,-14.391,11.355,25.344,0,0.138,1.633,5.984,-76.789,11.883,24.961,0,0,0,0,12.023,24.578,1,1,0,0,0,2,1,555.278,1067.001,0.003,109.631,0,0,1890,0.1,122.55,1,*??,
2014-Apr-10_11-16-16,11-16-16.1,11.993,2.288,0,0.001,-0.065,0.071,0,0,0,0,116.82,11.918,25.727,0,0,0,0,0,11.883,31.852,0,0,0,0,-14.325,11.953,26.109,0,0,0,0,-76.968,12.059,24.961,0,0,0,0,12.199,24.195,1,1,0,0,0,2,1,541.907,1062.786,0.003,109.403,0,0,1891,0.1,122.689,1,??<,
2014-Apr-10_11-16-16,11-16-16.2,11.993,2.288,0,0.001,-0.065,0.071,0,0,0,0,116.82,11.918,25.727,0,0,0,0,0,11.883,31.852,0,0,0,0,-14.325,11.953,26.109,0,0,0,0,-76.968,12.059,24.961,0,0,0,0,12.199,24.195,1,1,0,0,0,2,1,541.907,1062.786,0.003,109.403,0,0,1891,0.1,122.689,1,V??,
2014-Apr-10_11-16-16,11-16-16.3,12.027,3.39,0,0.001,-0.019,0.071,0,0,0,0,116.876,11.953,25.727,0,0,0,0,0,11.918,32.043,0,0,0,0,-14.272,11.953,25.727,0,0,0,0,-77.034,12.094,25.535,0,0,0,0,12.199,24.77,1,1,0,1,1,2,1,531.21,1061.766,-0.002,109.517,0,0,1892,0.1,122.829,1,????,
2014-Apr-10_11-16-16,11-16-16.4,11.881,11.467,0.002,0.001,-0.33,0.071,0,0.261,2.633,10.711,116.873,11.074,25.918,0,0.262,2.902,13.203,0,11.074,32.043,0,0.333,3.383,18.063,-14.291,10.477,24.961,0,0.335,3.613,24.496,-77.031,10.723,25.152,0,0,0,0,11.391,24.195,1,1,0,1,1,2,0,536.558,1061.622,-0.002,102.663,0,0,1893,0.1,122.97,1,???<,
2014-Apr-10_11-16-16,11-16-16.5,11.958,1.921,0,0.001,-0.039,0.071,0,0,0,2.305,116.757,11.883,25.727,0,0,0,0,0,11.848,31.66,0,0,0,0,-14.558,11.918,25.727,0,0,0,0,-77.195,12.059,25.918,0,0,0,0,12.199,24.195,1,1,0,0,0,2,0,536.558,1055.003,0.003,94.209,0,0,1894,0.1,123.111,1,M?`?,
2014-Apr-10_11-16-16,11-16-16.6,11.958,1.921,0,0.001,-0.039,0.071,0,0,0,2.305,116.757,11.883,25.727,0,0,0,0,0,11.848,31.66,0,0,0,0,-14.558,11.918,25.727,0,0,0,0,-77.195,12.059,25.918,0,0,0,0,12.199,24.195,1,1,0,0,0,2,0,536.558,1055.003,0.003,94.209,0,0,1894,0.1,123.111,1,??,
2014-Apr-10_11-16-16,11-16-16.7,-0.003,3.023,0,0.001,-0.01,0.008,0,0,0,0,116.707,11.953,25.152,0,0,0,0,0,11.918,32.426,0,0,0,0,-14.58,11.953,26.109,0,0,0,0,-77.185,12.094,25.535,0,0,0,0,12.27,24.77,1,0,0,0,0,2,0,539.233,1052,-0.002,94.094,0,0,1895,0.1,123.249,1,???,
2014-Apr-10_11-16-16,11-16-16.8,12.053,2.656,0,0.001,-0.019,0.008,0,0,0,0,116.71,11.988,25.727,0,0,0,0,0,11.953,32.617,0,0,0,0,-14.576,11.988,25.727,0,0,0,0,-77.185,12.129,25.535,0,0,0,0,12.234,24.578,1,0,0,0,0,2,0,539.233,1052.244,-0.002,94.323,0,0,1896,0.1,123.39,1,N`??,
2014-Apr-10_11-16-16,11-16-16.9,11.716,15.873,0,0,-0.019,0.008,0,0,0,0,116.713,11.707,25.727,0,0,0,0,0,11.672,32.043,0,0,0,0,-14.573,11.672,26.492,0,0,0,0,-77.188,11.848,25.535,0,0,0,0,11.988,24.77,1,0,0,0,0,2,0,536.558,1052.201,0.003,92.152,0,0,1897,0.1,123.529,1,#NAME?,
2014-Apr-10_11-16-17,11-16-17.0,11.751,11.834,-0.001,-0.003,-0.008,0.008,0,0,0,0,116.71,11.707,26.109,0,0,0,0,0,11.637,32.426,0,0,0,0,-14.576,11.777,26.109,0,0,0,0,-77.185,11.813,25.918,0,0,0,0,11.953,24.387,1,0,0,0,0,2,0,533.884,1052.174,0.003,93.523,0,0,1898,0.1,123.668,1,~??,
2014-Apr-10_11-16-17,11-16-17.1,11.751,11.834,-0.001,-0.003,-0.008,0.008,0,0,0,0,116.71,11.707,26.109,0,0,0,0,0,11.637,32.426,0,0,0,0,-14.576,11.777,26.109,0,0,0,0,-77.185,11.813,25.918,0,0,0,0,11.953,24.387,1,0,0,0,0,2,0,533.884,1052.174,0.003,93.523,0,0,1898,0.1,123.668,1,???,
2014-Apr-10_11-16-17,11-16-17.3,10.836,63.235,0.037,-0.723,-0.001,0.008,0,0.685,4.191,25.809,116.694,8.965,25.727,0,-0.76,-5.355,39.992,0,8.543,32.234,0,0.76,5.586,44.457,-14.63,7.102,24.961,0,-0.949,-6.281,40.648,-77.135,7.629,25.344,0,0,0,0,7.594,24.578,1,0,0,0,0,2,0,536.558,1052.005,0.003,93.295,0,0,1899,0.1,123.807,1,??,
2014-Apr-10_11-16-17,11-16-17.4,8.011,150.249,0.103,-1,-0.001,0.008,0,0,0,0,116.559,8.086,25.344,4,-1,-7.031,46.82,0,6.996,32.234,0,1,7.027,51.941,-14.825,7.102,26.109,0,-0.897,-6.879,41.961,-76.975,7.664,24.77,0,0,0,0,8.332,24.004,1,0,0,0,0,2,0,541.907,1051.224,0.003,95.237,0,0,1900,0.1,123.945,1,n,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-Apr-10_11-16-17,11-16-17.5,8.227,141.437,0.126,-1,-0.001,0.008,0,0,0,0,116.377,8.367,25.344,4,-1,-7.488,43.012,0,7.523,31.469,0,1,7.801,45.508,-15.221,7.664,25.727,0,-0.869,-6.934,36.445,-76.61,7.945,25.727,0,0,0,0,8.613,24.195,1,0,0,0,0,2,0,565.976,1055.237,-0.007,96.036,0,0,1901,0.1,124.085,1,,
???,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-Apr-10_11-16-17,11-16-17.6,8.685,128.954,0.213,-1,-0.003,0.008,0,0,0,0,116.116,8.613,25.344,4,-1,-7.629,41.043,0,7.699,31.086,0,1,7.66,48.789,-15.695,7.734,25.535,0,-0.787,-6.445,31.063,-76.132,8.227,25.344,0,0,0,0,8.859,23.813,1,0,0,0,0,2,0,590.044,1063.781,-0.007,95.122,0,0,1902,0.1,124.22,1,?s?F,
2014-Apr-10_11-16-17,11-16-17.7,8.685,128.954,0.213,-1,-0.003,0.008,0,0,0,0,116.116,8.613,25.344,4,-1,-7.629,41.043,0,7.699,31.086,0,1,7.66,48.789,-15.695,7.734,25.535,0,-0.787,-6.445,31.063,-76.132,8.227,25.344,0,0,0,0,8.859,23.813,1,0,0,0,0,2,0,590.044,1063.781,-0.007,95.122,0,0,1902,0.1,124.22,1,??S:,
2014-Apr-10_11-16-17,11-16-17.8,8.754,130.423,0.228,-1,-0.014,0.008,0,0,0,0,115.795,8.613,25.727,4,-1,-7.875,38.152,0,7.805,32.043,0,1,7.941,49.051,-16.28,7.945,26.109,0,-0.772,-6.484,26.992,-75.538,8.332,25.535,0,0,0,0,8.965,23.813,1,0,0,0,0,2,0,611.438,1075.038,0.008,95.008,0,0,1903,0.1,124.359,1,??n,
2014-Apr-10_11-16-17,11-16-17.9,8.936,113.901,0.261,-1,-0.025,0.008,0,0,0,0,115.443,8.965,25.535,4,-1,-8.121,36.707,0,8.051,31.469,0,1,8.082,46.426,-16.962,8.156,25.918,0,-0.642,-5.906,22.922,-74.828,8.789,25.152,0,0,0,0,9.246,24.77,1,0,0,0,0,2,0,686.318,1088.638,-0.002,97.293,0,0,1904,0.1,124.5,1,?l,
2014-Apr-10_11-16-18,11-16-18.0,9.385,98.114,0.561,-1,-0.31,0.008,0,0,0,0,115.06,9.387,25.152,4,-1,-8.578,35.922,0,8.648,32.234,0,1,8.504,45.242,-17.745,8.543,25.918,0,0,0,0,-74.099,9.387,25.152,0,0,0,0,9.598,24.578,1,0,0,0,0,2,0,723.758,1103.947,-0.002,97.293,0,0,1905,0.1,124.637,1,@_?,
2014-Apr-10_11-16-18,11-16-18.1,9.385,98.114,0.561,-1,-0.31,0.008,0,0,0,0,115.06,9.387,25.152,4,-1,-8.578,35.922,0,8.648,32.234,0,1,8.504,45.242,-17.745,8.543,25.918,0,0,0,0,-74.099,9.387,25.152,0,0,0,0,9.598,24.578,1,0,0,0,0,2,0,723.758,1103.947,-0.002,97.293,0,0,1905,0.1,124.637,1,IH,
2014-Apr-10_11-16-18,11-16-18.2,8.426,134.829,1,-1,-1,0.008,0,0,0,0,114.657,8.402,25.344,4,-1,-7.77,32.375,0,7.91,32.426,0,1,7.977,36.445,-18.587,7.875,25.918,0,0.8,6.043,56.668,-73.671,7.629,24.195,0,0,0,0,8.895,24.578,1,0,0,0,0,2,0,1849.633,1114.485,0.003,97.864,0,0,1906,0.1,124.778,1,?G.,
2014-Apr-10_11-16-18,11-16-18.3,8.616,127.486,1,-1,-1,0.008,0,0,0,0,114.202,8.613,24.961,4,-1,-7.805,38.547,0,7.594,31.852,0,1,8.117,31.063,-19.583,8.016,26.301,0,0.8,5.988,54.434,-73.568,7.559,23.813,0,0,0,0,8.719,24.387,1,0,0,0,0,2,0,1916.49,1108.584,0.003,99.464,0,0,1907,0.1,124.917,1,??\,
2014-Apr-10_11-16-18,11-16-18.5,8.461,136.665,1,-1,-1,0.008,0,0,0,0,113.671,8.332,25.727,4,-1,-7.523,41.699,0,7.559,32.234,0,1,7.871,31.586,-20.63,8.016,25.535,0,0.8,5.902,57.457,-73.568,6.996,24.195,0,1,8.258,8.871,8.367,24.004,1,0,0,0,0,2,0,1828.239,1090.654,-0.002,96.493,0,0,1908,0.1,125.057,1,&?7,
2014-Apr-10_11-16-18,11-16-18.6,9.117,106.558,1,-1,-0.351,0.008,0,0,0,0,113.108,9.141,25.535,4,-1,-8.262,45.77,0,8.121,32.043,0,1,8.328,37.234,-21.664,8.438,25.918,0,0.219,1.91,17.406,-73.495,8.895,25.152,0,1,9.242,3.488,9.281,24.387,1,1,0,0,0,2,0,924.33,1069.454,-0.007,98.436,0,0,1909,0.1,125.197,1,????,
2014-Apr-10_11-16-18,11-16-18.7,9.117,106.558,1,-1,-0.351,0.008,0,0,0,0,113.108,9.141,25.535,4,-1,-8.262,45.77,0,8.121,32.043,0,1,8.328,37.234,-21.664,8.438,25.918,0,0.219,1.91,17.406,-73.495,8.895,25.152,0,1,9.242,3.488,9.281,24.387,1,1,0,0,0,2,0,924.33,1069.454,-0.007,98.436,0,0,1909,0.1,125.197,1,?au(,
2014-Apr-10_11-16-18,11-16-18.8,9.186,102.153,1,-1,-0.035,0.094,0,0,0,0,112.517,9.176,25.918,4,-1,-8.332,49.445,0,8.191,32.043,0,1,8.504,38.152,-22.713,8.648,26.109,0,-0.086,-0.152,0,-73.209,9.492,25.918,0,1,9.559,0,9.563,24.004,0,1,0,0,0,2,0,953.747,1051.802,-0.007,98.55,0,0,1910,0.1,125.338,1,p??!,
2014-Apr-10_11-16-18,11-16-18.9,9.229,98.481,0.655,-1,-0.01,0.094,0,0,0,0,111.926,9.141,25.535,4,-1,-8.262,44.586,0,8.367,31.852,0,1,8.469,41.438,-23.728,8.402,26.301,0,-0.377,-3.48,5.457,-72.754,9.316,25.344,0,0,0,0,9.598,24.387,0,0,0,0,0,2,0,1017.93,1041.238,0.003,98.664,0,0,1911,0.1,125.477,1,?4s?,
2014-Apr-10_11-16-19,11-16-19.0,9.203,98.114,0.591,-1,-0.022,0.031,0,0,0,0,111.379,9.246,25.535,4,-1,-8.613,40.516,0,8.367,32.234,0,1,8.609,37.758,-24.693,8.613,25.918,0,-0.409,-3.809,7.953,-72.091,9.246,25.535,0,0,0,0,9.457,23.813,1,1,0,0,0,2,0,1052.696,1042.587,-0.002,98.778,0,0,1912,0.1,125.617,1,??!0,
2014-Apr-10_11-16-19,11-16-19.1,9.272,99.215,0.591,-1,-0.053,0.031,0,0,0,0,110.877,9.316,25.535,4,-1,-8.684,39.859,0,8.543,32.426,0,1,8.609,39.73,-25.598,8.613,26.109,0,-0.341,-3.188,3.488,-71.371,9.387,26.301,0,0,0,0,9.457,24.578,1,1,0,0,0,2,0,1114.204,1050.193,-0.002,99.007,0,0,1913,0.1,125.755,1,?#??,
2014-Apr-10_11-16-19,11-16-19.2,9.272,99.215,0.591,-1,-0.053,0.031,0,0,0,0,110.877,9.316,25.535,4,-1,-8.684,39.859,0,8.543,32.426,0,1,8.609,39.73,-25.598,8.613,26.109,0,-0.341,-3.188,3.488,-71.371,9.387,26.301,0,0,0,0,9.457,24.578,1,1,0,0,0,2,0,1114.204,1050.193,-0.002,99.007,0,0,1913,0.1,125.755,1,U`,
y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-Apr-10_11-16-19,11-16-19.3,8.581,126.752,0.894,-1,-1,0.031,0,0,0,0,110.374,8.648,25.344,4,-1,-7.805,33.164,0,7.91,31.852,0,1,7.871,37.367,-26.491,7.91,26.492,0,0.757,5.664,58.113,-70.79,7.488,24.578,0,0,0,0,8.789,23.621,1,1,0,0,0,2,0,1175.713,1059.272,-0.002,99.578,0,0,1914,0.1,125.896,1,?t??,
2014-Apr-10_11-16-19,11-16-19.4,8.504,128.954,1,-1,-1,0.031,0,0,0,0,109.874,8.543,25.727,4,-1,-7.664,36.707,0,7.629,31.852,0,1,7.836,32.637,-27.44,7.84,25.727,0,0.8,5.988,57.719,-70.535,7.418,24.387,0,0,0,0,8.613,23.813,1,1,0,0,0,2,0,1218.501,1055.317,0.003,101.863,0,0,1915,0.1,126.036,1,????,
2014-Apr-10_11-16-19,11-16-19.5,8.383,137.399,1,-0.639,-1,0.008,0,0,0,0,109.318,8.156,25.152,4,-0.533,-6.156,30.668,0,7.84,32.043,0,1,8.082,27.125,-28.465,8.051,26.301,0,1,7.625,69.273,-70.488,7.664,25.535,0,0,0,0,8.719,23.813,1,1,0,0,0,2,0,1285.359,1039.239,0.003,99.235,0,0,1916,0.1,126.174,1,f8l,
2014-Apr-10_11-16-19,11-16-19.7,8.383,137.399,1,-0.639,-1,0.008,0,0,0,0,109.318,8.156,25.152,4,-0.533,-6.156,30.668,0,7.84,32.043,0,1,8.082,27.125,-28.465,8.051,26.301,0,1,7.625,69.273,-70.488,7.664,25.535,0,0,0,0,8.719,23.813,1,1,0,0,0,2,0,1285.359,1039.239,0.003,99.235,0,0,1916,0.1,126.174,1,_j?,
2014-Apr-10_11-16-19,11-16-19.8,9.177,102.153,0.815,-1,-0.418,0.008,0,0,0,0,108.689,9.246,25.344,4,-1,-8.262,47.215,0,8.473,32.426,0,1,8.68,35,-29.559,8.578,26.301,0,0,0,0,-70.45,9.316,25.727,0,0,0,0,9.422,24.77,1,0,0,0,0,2,0,1317.45,1012.244,-0.002,100.378,0,0,1917,0.1,126.313,1,a?U,
2014-Apr-10_11-16-19,11-16-19.9,9.1,105.824,0.561,-1,-0.014,0,0,0,0,0,108.042,8.965,25.727,4,-1,-8.156,48.527,0,8.227,32.426,0,1,8.398,38.809,-30.655,8.367,26.301,0,-0.439,-3.906,12.547,-70.032,8.93,25.344,0,0,0,0,9.246,24.578,1,0,0,0,0,2,0,1378.959,995.712,0.003,100.606,0,0,1918,0.1,126.454,1,?U,
2014-Apr-10_11-16-20,11-16-20.0,9.117,110.23,0.415,-1,0,0,0,0,0,0,107.479,8.965,25.918,4,-1,-8.297,38.547,0,8.367,31.66,0,1,8.293,43.801,-31.545,8.297,25.918,0,-0.693,-6.047,22.133,-69.416,8.543,25.727,0,0,0,0,9.141,24.387,1,0,0,0,0,2,0,1504.65,994.022,-0.002,102.548,0,0,1919,0.1,126.593,1,?}-?,
2014-Apr-10_11-16-20,11-16-20.1,9.117,105.457,0.261,-1,0.003,0,0,0,0,0,106.961,8.965,25.535,4,-1,-8.297,35.266,0,8.156,32.426,0,1,8.258,41.566,-32.428,8.297,26.109,0,-0.739,-6.469,22.922,-68.637,8.719,25.344,0,0,0,0,9.211,24.195,1,0,0,0,0,2,0,1461.861,1003.247,-0.002,98.664,0,0,1920,0.1,126.732,1,???>,
2014-Apr-10_11-16-20,11-16-20.2,9.117,105.457,0.261,-1,0.003,0,0,0,0,0,106.961,8.965,25.535,4,-1,-8.297,35.266,0,8.156,32.426,0,1,8.258,41.566,-32.428,8.297,26.109,0,-0.739,-6.469,22.922,-68.637,8.719,25.344,0,0,0,0,9.211,24.195,1,0,0,0,0,2,0,1461.861,1003.247,-0.002,98.664,0,0,1920,0.1,126.732,1,?`r?,
2014-Apr-10_11-16-20,11-16-20.3,9.091,104.355,0.244,-1,-0.01,0,0,0,0,0,106.489,9.211,25.727,4,-1,-8.543,32.375,0,8.473,32.043,0,1,8.609,37.234,-33.311,8.508,26.492,0,-0.756,-6.723,21.609,-67.763,8.895,25.535,0,0,0,0,9.246,24.578,1,0,0,0,0,2,0,1523.37,1019.733,-0.002,100.149,0,0,1921,0.1,126.871,1,l??Z,
2014-Apr-10_11-16-20,11-16-20.4,9.367,95.911,0.439,-1,-0.053,0,0,0.604,5.41,9.66,105.964,8.824,25.535,0,-1,-8.648,31.719,0,8.402,32.234,0,1,8.574,38.547,-34.263,8.719,26.301,0,-0.439,-4.09,5.719,-66.845,9.352,25.152,0,0,0,0,9.527,24.961,1,0,0,0,0,2,0,1574.181,1038.738,0.008,102.206,0,0,1922,0.1,127.011,1,????,
2014-Apr-10_11-16-20,11-16-20.5,9.462,92.24,0.978,-1,-0.372,0,0,0.32,2.941,2.832,105.248,9.281,25.727,0,-1,-8.648,33.031,0,8.578,32.234,0,1,8.75,37.102,-35.392,8.824,25.918,0,0.298,2.625,36.316,-66.063,8.93,25.344,0,0,0,0,9.598,24.578,1,0,0,0,0,2,0,1659.759,1049.224,0.003,100.263,0,0,1923,0.1,127.151,1,??L,
2014-Apr-10_11-16-20,11-16-20.6,9.048,108.027,1,-1,-0.674,0,0,0.539,4.715,5.719,104.421,8.789,25.535,0,-1,-8.227,36.973,0,8.051,32.426,0,1,8.469,30.145,-36.611,8.438,26.301,0,0.539,4.449,45.902,-65.544,8.402,24.578,0,0,0,0,9.176,24.578,1,0,0,0,0,2,0,1723.942,1043.975,0.003,99.121,0,0,1924,0.1,127.292,1,'?,
?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-Apr-10_11-16-20,11-16-20.8,9.048,108.027,1,-1,-0.674,0,0,0.539,4.715,5.719,104.421,8.789,25.535,0,-1,-8.227,36.973,0,8.051,32.426,0,1,8.469,30.145,-36.611,8.438,26.301,0,0.539,4.449,45.902,-65.544,8.402,24.578,0,0,0,0,9.176,24.578,1,0,0,0,0,2,0,1723.942,1043.975,0.003,99.121,0,0,1924,0.1,127.292,1,?)??,
2014-Apr-10_11-16-20,11-16-20.9,9.341,97.38,1,-1,-0.442,0,0,0.354,3.293,0,103.425,9.316,26.109,0,-1,-8.543,40.516,0,8.402,32.617,0,1,8.82,29.75,-37.9,8.895,25.918,0,0.316,2.773,29.488,-65.135,8.684,24.961,0,0,0,0,9.422,23.813,1,0,0,0,0,2,0,1764.056,1022.986,-0.002,104.49,0,0,1925,0.1,127.432,1,"x?	i",
2014-Apr-10_11-16-21,11-16-21.0,9.514,88.201,1,-1,-0.162,0,0,0.13,1.27,0,102.46,9.879,25.152,0,-1,-8.754,39.992,0,8.578,32.617,0,1,8.891,33.559,-39.172,8.754,26.492,0,0.121,1.109,22.133,-64.617,9.246,24.578,0,0,0,0,9.563,24.578,1,0,0,0,0,2,0,1852.307,999.667,0.008,100.263,0,0,1926,0.1,127.572,1,Go??,
2014-Apr-10_11-16-21,11-16-21.1,9.557,89.67,1,-1,-0.078,0,0,0,0,0,101.539,9.457,25.535,0,-1,-8.613,40.516,0,8.684,32.426,0,1,8.785,35.789,-40.376,8.859,26.109,0,0,0,0,-64.007,9.563,25.727,0,0,0,0,9.492,24.387,1,0,0,0,0,2,0,1913.816,983.422,-0.002,101.634,0,0,1927,0.1,127.711,1,??,
2014-Apr-10_11-16-21,11-16-21.2,9.557,89.67,1,-1,-0.078,0,0,0,0,0,101.539,9.457,25.535,0,-1,-8.613,40.516,0,8.684,32.426,0,1,8.785,35.789,-40.376,8.859,26.109,0,0,0,0,-64.007,9.563,25.727,0,0,0,0,9.492,24.387,1,0,0,0,0,2,0,1913.816,983.422,-0.002,101.634,0,0,1927,0.1,127.711,1,??O,
2014-Apr-10_11-16-21,11-16-21.3,9.601,85.264,0.815,-1,-0.035,0,0,0.185,1.809,0,100.681,9.738,25.344,0,-1,-8.719,38.414,0,8.789,32.234,0,1,8.961,36.973,-41.53,8.859,26.109,0,-0.185,-1.805,0,-63.291,9.703,25.344,0,0,0,0,9.703,24.578,1,0,0,0,0,2,0,1076.764,973.667,-0.002,104.376,0,0,1928,0.1,127.852,1,????,
2014-Apr-10_11-16-21,11-16-21.4,9.566,88.935,0.815,-1,-0.071,0,0,0.242,2.305,0,99.801,9.598,25.918,0,-1,-8.613,40.254,0,8.684,32.617,0,1,8.785,37.629,-42.674,8.824,26.301,0,-0.128,-1.238,0,-62.514,9.633,26.109,0,1,9.242,4.801,9.281,24.578,1,0,0,0,0,2,0,1879.05,968.409,-0.002,103.005,0,0,1929,0.1,127.993,1,t???,
2014-Apr-10_11-16-21,11-16-21.5,9.445,94.81,0.815,-1,-0.195,0,0,0.341,3.258,0,98.893,9.563,25.152,0,-1,-8.824,37.891,0,8.719,32.043,0,1,8.891,34.738,-43.824,8.859,26.109,0,0,0,0,-61.757,9.598,26.109,0,1,9.699,0,9.738,24.004,0,1,0,0,0,2,0,1234.547,962.929,-0.002,102.548,0,0,1930,0.1,128.133,1,?4?,
2014-Apr-10_11-16-21,11-16-21.6,9.445,94.81,0.815,-1,-0.195,0,0,0.341,3.258,0,98.893,9.563,25.152,0,-1,-8.824,37.891,0,8.719,32.043,0,1,8.891,34.738,-43.824,8.859,26.109,0,0,0,0,-61.757,9.598,26.109,0,1,9.699,0,9.738,24.004,0,1,0,0,0,2,0,1234.547,962.929,-0.002,102.548,0,0,1930,0.1,128.133,1,$?hL,
2014-Apr-10_11-16-21,11-16-21.7,8.685,120.51,0.815,-1,-0.895,0,0,0.901,7.031,24.102,97.853,7.699,25.918,0,-1,-7.98,34.477,0,8.051,32.426,0,1,8.188,29.488,-45.078,7.98,26.109,0,0.677,4.945,53.777,-61.132,7.348,24.387,0,0,0,0,8.719,24.387,0,1,0,0,0,2,0,92.627,951.553,0.003,102.32,0,0,1931,0.1,128.272,1,???,
2014-Apr-10_11-16-21,11-16-21.8,8.599,123.814,0.894,-1,-0.978,0,0,0.889,7.027,19.508,96.699,8.051,25.727,0,-1,-7.805,36.316,0,7.84,32.043,0,1,8.293,20.953,-46.407,8.297,26.301,0,0.677,5.348,41.699,-60.842,7.98,24.961,0,0,0,0,8.824,24.195,1,0,0,0,0,2,0,186.227,927.455,0.003,104.833,0,0,1932,0.1,128.413,1,??,
2014-Apr-10_11-16-22,11-16-22.0,9.385,98.114,0.894,-1,-0.494,0,0,0.501,4.559,2.57,95.464,9.141,25.918,0,-1,-8.543,36.707,0,8.578,31.852,0,1,8.961,30.145,-47.737,8.824,25.918,0,0.248,2.199,29.223,-60.541,8.895,24.961,0,0,0,0,9.668,24.578,1,0,0,0,0,2,0,266.455,895.3,0.003,103.577,0,0,1933,0.1,128.552,1,v??,
2014-Apr-10_11-16-22,11-16-22.1,9.497,87.834,0.815,-1,-0.065,0,0,0.237,2.281,0,94.336,9.668,25.727,0,-1,-8.789,40.781,0,8.648,32.426,0,1,8.855,35.266,-49.044,8.859,26.301,0,-0.185,-1.777,0,-59.994,9.703,25.535,0,0,0,0,9.738,23.813,1,0,0,0,0,2,0,368.078,866.444,0.003,104.833,0,0,1934,0.1,128.691,1,?d;,
2014-Apr-10_11-16-22,11-16-22.2,9.497,87.834,0.815,-1,-0.065,0,0,0.237,2.281,0,94.336,9.668,25.727,0,-1,-8.789,40.781,0,8.648,32.426,0,1,8.855,35.266,-49.044,8.859,26.301,0,-0.185,-1.777,0,-59.994,9.703,25.535,0,0,0,0,9.738,23.813,1,0,0,0,0,2,0,368.078,866.444,0.003,104.833,0,0,1934,0.1,128.691,1,??H?,
2014-Apr-10_11-16-22,11-16-22.4,9.428,96.278,0.369,-1,0.148,0,0,0.513,4.723,4.406,91.174,9.316,26.109,0,-1,-8.684,32.375,0,8.754,32.426,0,1,8.891,31.586,-52.737,8.859,26.492,0,-0.749,-6.801,17.801,-57.005,9.141,25.918,0,0,0,0,9.633,24.578,1,1,0,0,0,2,0,1913.816,846.823,0.003,104.49,0,0,1937,0.1,129.111,1,=?/?,
2014-Apr-10_11-16-22,11-16-22.5,9.428,96.278,0.369,-1,0.148,0,0,0.513,4.723,4.406,91.174,9.316,26.109,0,-1,-8.684,32.375,0,8.754,32.426,0,1,8.891,31.586,-52.737,8.859,26.492,0,-0.749,-6.801,17.801,-57.005,9.141,25.918,0,0,0,0,9.633,24.578,1,1,0,0,0,2,0,1913.816,846.823,0.003,104.49,0,0,1937,0.1,129.111,1,7m,
2014-Apr-10_11-16-22,11-16-22.6,9.454,90.771,0.391,-1,0.148,0,0,0.491,4.586,3.488,90.046,9.316,25.918,0,-1,-8.754,31.324,0,8.824,32.809,0,1,8.891,31.457,-54.054,8.895,25.727,0,-0.727,-6.824,13.598,-55.801,9.387,26.109,0,0,0,0,9.703,24.387,1,0,0,0,0,2,0,707.713,849.346,-0.002,104.034,0,0,1938,0.1,129.25,1,?a?,
2014-Apr-10_11-16-22,11-16-22.7,9.454,90.771,0.391,-1,0.148,0,0,0.491,4.586,3.488,90.046,9.316,25.918,0,-1,-8.754,31.324,0,8.824,32.809,0,1,8.891,31.457,-54.054,8.895,25.727,0,-0.727,-6.824,13.598,-55.801,9.387,26.109,0,0,0,0,9.703,24.387,1,0,0,0,0,2,0,707.713,849.346,-0.002,104.034,0,0,1938,0.1,129.25,1,?y?Q,
