,Time Stamp,Battery Volts,Battery Amps,Drive Stick X,Drive Stick Y,Drive Stick Z,Operator Stick X,Operator Stick Y,Front Left Speed,Front Left Out Volts,Front Left Current,Front Left Position,Front Left In Volts,Front Left Temp(C),Front Left Faults,Front Right Speed,Front Right Out Volts,Front Right Current,Front Right Position,Front Right In Volts,Front Right Temp(C),Front Right Faults,Back Left Speed,Back Left Out Volts,Back Left Current,Back Left Position,Back Left In Volts,Back Left Temp(C),Back Left Faults,Back Right Speed,Back Right Out Volts,Back Right Current,Back Right Position,Back Right In Volts,Back Right Temp(C),Back Right Faults,Angle Speed,Angle Out Volts,Angle Current,Angle In Volts,Angle Temp,Angle Foward Limit,Angle Reverse Limit,Angle Faults,Left Launcher Solenoid,Right Launcher Solenoid,Shifter Solenoid,Air Compressor Switch,Ultrasonic Distance(cm),Gyro Angle,Elevation Volts,High Transducer(PSI),Left Talon,Right Talon,Packet Count,Refresh Rate,Match Time,isEnabled,
2014-Apr-10_10-52-23,10-52-23.5,12.364,1.554,0,0,0,0,0,0,0,0,0,12.27,24.578,0,0,0,0,0,12.234,27.641,0,0,0,0,-0.003,12.305,22.473,0,0,0,0,0,12.41,23.621,0,0,0,0,12.551,26.492,1,1,0,0,0,1,1,60.535,-24.625,0.008,109.631,0,0,910,0.1,86.269,1,
2014-Apr-10_10-52-23,10-52-23.7,12.364,1.554,0,0,0,0,0,0,0,0,0,12.27,24.387,0,0,0,0,0,12.234,27.641,0,0,0,0,-0.003,12.305,23.238,0,0,0,0,0,12.41,23.621,0,0,0,0,12.551,26.684,1,1,0,0,0,1,1,65.884,-24.668,-0.002,109.517,0,0,911,0.1,86.409,1,
2014-Apr-10_10-52-23,10-52-23.8,12.364,1.921,0,0,0,0,0,0,0,0,0,12.27,24.77,0,0,0,0,0,12.234,27.449,0,0,0,0,-0.003,12.305,23.43,0,0,0,0,0,12.445,23.43,0,0,0,0,12.551,26.492,1,1,0,0,0,1,1,60.535,-24.723,0.003,109.517,0,0,912,0.1,86.547,1,
2014-Apr-10_10-52-23,10-52-23.9,12.364,1.554,0,0,0,0,0,0,0,0,0,12.27,24.578,0,0,0,0,0,12.234,27.641,0,0,0,0,-0.003,12.305,22.473,0,0,0,0,0,12.41,23.047,0,0,0,0,12.551,26.492,1,1,0,0,0,1,1,103.324,-24.735,0.003,109.746,0,0,913,0.1,86.686,1,
2014-Apr-10_10-52-24,10-52-24.0,12.364,1.554,0,0,0,0,0,0,0,0,0,12.27,24.578,0,0,0,0,0,12.234,27.641,0,0,0,0,-0.003,12.305,22.473,0,0,0,0,0,12.41,23.047,0,0,0,0,12.551,26.492,1,1,0,0,0,1,1,103.324,-24.735,0.003,109.746,0,0,913,0.1,86.686,1,
2014-Apr-10_10-52-24,10-52-24.1,12.347,2.288,0,0,0,0,0,0,0,0,0,12.27,24.578,0,0,0,0,0,12.234,27.449,0,0,0,0,-0.003,12.305,23.047,0,0,0,0,0,12.41,23.238,0,0,0,0,12.551,26.109,1,1,0,0,0,1,1,111.347,-24.769,0.003,109.517,0,0,914,0.1,86.826,1,
2014-Apr-10_10-52-24,10-52-24.2,12.347,2.656,0,0,0,0,0,0,0,0,0,12.27,24.578,0,0,0,0,0,12.234,27.258,0,0,0,0,-0.003,12.27,23.047,0,0,0,0,0,12.41,23.813,0,0,0,0,12.551,26.684,1,1,0,0,0,1,1,71.233,-24.778,0.003,109.517,0,0,915,0.1,86.966,1,
2014-Apr-10_10-52-24,10-52-24.3,12.347,2.288,0,0,0,0,0,0,0,0,0,12.27,24.77,0,0,0,0,0,12.234,27.832,0,0,0,0,-0.003,12.27,22.664,0,0,0,0,0,12.375,23.621,0,0,0,0,12.516,26.492,1,1,0,0,0,1,1,73.907,-24.781,-0.002,109.517,0,0,916,0.1,87.105,1,
.??,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-Apr-10_10-52-24,10-52-24.4,12.347,2.288,0,0,0,0,0,0,0,0,0,12.27,24.578,0,0,0,0,0,12.234,27.258,0,0,0,0,-0.003,12.27,22.664,0,0,0,0,0,12.41,23.621,0,0,0,0,12.551,26.492,1,1,0,0,0,1,1,65.884,-24.868,0.003,109.631,0,0,917,0.1,87.244,1,
2014-Apr-10_10-52-24,10-52-24.5,12.347,2.288,0,0,0,0,0,0,0,0,0,12.27,24.578,0,0,0,0,0,12.234,27.258,0,0,0,0,-0.003,12.27,22.664,0,0,0,0,0,12.41,23.621,0,0,0,0,12.551,26.492,1,1,0,0,0,1,1,65.884,-24.868,0.003,109.631,0,0,917,0.1,87.244,1,
2014-Apr-10_10-52-24,10-52-24.6,12.347,2.656,0,0,0,0,0,0,0,0,0,12.27,24.578,0,0,0,0,0,12.234,27.641,0,0,0,0,-0.003,12.305,22.855,0,0,0,0,0,12.41,23.047,0,0,0,0,12.551,26.109,1,1,0,0,0,1,1,210.295,-24.989,0.008,109.517,0,0,918,0.1,87.383,1,
2014-Apr-10_10-52-24,10-52-24.8,12.347,2.288,0,0,0,0,0,0,0,0,0,12.27,24.77,0,0,0,0,0,12.234,27.641,0,0,0,0,-0.003,12.27,23.047,0,0,0,0,0,12.41,23.238,0,0,0,0,12.551,26.684,1,1,0,0,0,1,1,100.65,-25,0.003,109.746,0,0,919,0.1,87.519,1,
2014-Apr-10_10-52-24,10-52-24.9,12.364,1.554,0,0,0,0,0,0,0,0,0,12.27,24.387,0,0,0,0,0,12.234,27.832,0,0,0,0,-0.003,12.305,23.621,0,0,0,0,0,12.41,23.43,0,0,0,0,12.586,26.492,1,1,0,0,0,1,1,124.718,-25.07,0.003,109.403,0,0,920,0.1,87.657,1,
2014-Apr-10_10-52-25,10-52-25.0,12.364,1.554,0,0,0,0,0,0,0,0,0,12.27,24.961,0,0,0,0,0,12.27,27.641,0,0,0,0,-0.003,12.305,23.047,0,0,0,0,0,12.41,23.43,0,0,0,0,12.551,26.684,1,1,0,0,0,1,1,124.718,-25.102,0.003,109.631,0,0,921,0.1,87.796,1,
2014-Apr-10_10-52-25,10-52-25.1,12.364,1.921,0,0,0,0,0,0,0,0,0,12.27,24.387,0,0,0,0,0,12.27,27.449,0,0,0,0,-0.003,12.305,23.238,0,0,0,0,0,12.41,23.813,0,0,0,0,12.551,26.684,1,1,0,0,0,1,1,116.695,-25.234,-0.007,109.403,0,0,922,0.1,87.933,1,
2014-Apr-10_10-52-25,10-52-25.2,12.364,1.921,0,0,0,0,0,0,0,0,0,12.27,24.387,0,0,0,0,0,12.27,27.449,0,0,0,0,-0.003,12.305,23.238,0,0,0,0,0,12.41,23.813,0,0,0,0,12.551,26.684,1,1,0,0,0,1,1,116.695,-25.234,-0.007,109.403,0,0,922,0.1,87.933,1,
2014-Apr-10_10-52-25,10-52-25.3,12.364,1.921,0,0,0,0,0,0,0,0,0,12.27,24.195,0,0,0,0,0,12.27,27.449,0,0,0,0,-0.003,12.305,23.047,0,0,0,0,0,12.41,23.621,0,0,0,0,12.551,26.301,1,1,0,0,0,1,1,60.535,-25.398,0.003,109.517,0,0,923,0.1,88.073,1,
2014-Apr-10_10-52-25,10-52-25.4,12.364,1.554,0,0,0,0,0,0,0,0,0,12.305,24.77,0,0,0,0,0,12.234,27.066,0,0,0,0,-0.003,12.305,23.813,0,0,0,0,0,12.41,23.813,0,0,0,0,12.551,26.684,1,1,0,0,0,1,1,60.535,-25.392,-0.002,109.517,0,0,924,0.1,88.212,1,
2014-Apr-10_10-52-25,10-52-25.5,12.347,2.656,0,0,0,0,0,0,0,0,0,12.27,24.77,0,0,0,0,0,12.234,27.258,0,0,0,0,-0.003,12.305,23.621,0,0,0,0,0,12.41,22.473,0,0,0,0,12.551,26.875,1,1,0,0,0,1,1,60.535,-25.53,0.003,109.517,0,0,925,0.1,88.351,1,
2014-Apr-10_10-52-25,10-52-25.6,12.347,2.656,0,0,0,0,0,0,0,0,0,12.27,24.77,0,0,0,0,0,12.234,27.258,0,0,0,0,-0.003,12.305,23.621,0,0,0,0,0,12.41,22.473,0,0,0,0,12.551,26.875,1,1,0,0,0,1,1,60.535,-25.53,0.003,109.517,0,0,925,0.1,88.351,1,
2014-Apr-10_10-52-25,10-52-25.7,12.347,1.921,0,0,0,0,0,0,0,0,0,12.27,24.77,0,0,0,0,0,12.234,27.449,0,0,0,0,-0.003,12.305,22.664,0,0,0,0,0,12.41,23.047,0,0,0,0,12.516,26.492,1,1,0,0,0,1,1,65.884,-25.544,-0.002,109.517,0,0,926,0.1,88.491,1,
2014-Apr-10_10-52-25,10-52-25.8,12.347,2.288,0,0,0,0,0,0,0,0,0,12.27,24.578,0,0,0,0,0,12.234,27.832,0,0,0,0,-0.003,12.305,23.047,0,0,0,0,0,12.41,24.004,0,0,0,0,12.551,26.492,1,1,0,0,0,1,1,71.233,-25.548,-0.002,109.746,0,0,927,0.1,88.63,1,
2014-Apr-10_10-52-26,10-52-26.0,12.347,2.288,0,0,0,0,0,0,0,0,0,12.27,24.578,0,0,0,0,0,12.234,27.449,0,0,0,0,-0.003,12.305,23.43,0,0,0,0,0,12.41,23.43,0,0,0,0,12.551,26.109,1,1,0,0,0,1,1,57.861,-25.643,-0.002,109.517,0,0,928,0.1,88.768,1,
2014-Apr-10_10-52-26,10-52-26.1,12.347,2.288,0,0,0,0,0,0,0,0,0,12.27,24.387,0,0,0,0,0,12.234,27.066,0,0,0,0,-0.003,12.27,23.238,0,0,0,0,0,12.41,23.238,0,0,0,0,12.551,26.492,1,1,0,0,0,1,1,60.535,-25.68,0.008,109.517,0,0,929,0.1,88.906,1,
2014-Apr-10_10-52-26,10-52-26.2,12.347,2.288,0,0,0,0,0,0,0,0,0,12.27,24.387,0,0,0,0,0,12.234,27.066,0,0,0,0,-0.003,12.27,23.238,0,0,0,0,0,12.41,23.238,0,0,0,0,12.551,26.492,1,1,0,0,0,1,1,60.535,-25.68,0.008,109.517,0,0,929,0.1,88.906,1,
2014-Apr-10_10-52-26,10-52-26.3,12.347,1.921,0,0,0,0,0,0,0,0,0,12.27,25.152,0,0,0,0,0,12.27,27.066,0,0,0,0,-0.003,12.305,22.664,0,0,0,0,0,12.41,22.855,0,0,0,0,12.551,26.684,1,1,0,0,0,1,1,60.535,-25.758,0.008,109.631,0,0,930,0.1,89.045,1,
2014-Apr-10_10-52-26,10-52-26.4,12.364,1.921,0,0,0,0,0,0,0,0,0,12.27,24.004,0,0,0,0,0,12.27,27.066,0,0,0,0,-0.003,12.305,22.855,0,0,0,0,0,12.41,23.047,0,0,0,0,12.551,26.492,1,1,0,0,0,1,1,60.535,-25.853,-0.002,109.517,0,0,931,0.1,89.184,1,
2014-Apr-10_10-52-26,10-52-26.5,12.364,1.921,0,0,0,0,0,0,0,0,0,12.27,24.77,0,0,0,0,0,12.27,27.641,0,0,0,0,-0.003,12.305,23.047,0,0,0,0,0,12.41,23.813,0,0,0,0,12.551,26.875,1,1,0,0,0,1,1,63.21,-25.91,0.003,109.631,0,0,932,0.1,89.318,1,
2014-Apr-10_10-52-26,10-52-26.6,12.364,1.921,0,0,0,0,0,0,0,0,0,12.27,24.77,0,0,0,0,0,12.27,27.449,0,0,0,0,-0.003,12.305,22.664,0,0,0,0,0,12.41,23.43,0,0,0,0,12.551,26.301,1,1,0,0,0,1,1,73.907,-25.956,0.003,109.517,0,0,933,0.1,89.459,1,
2014-Apr-10_10-52-26,10-52-26.7,12.364,1.921,0,0,0,0,0,0,0,0,0,12.27,24.77,0,0,0,0,0,12.27,27.449,0,0,0,0,-0.003,12.305,22.664,0,0,0,0,0,12.41,23.43,0,0,0,0,12.551,26.301,1,1,0,0,0,1,1,73.907,-25.956,0.003,109.517,0,0,933,0.1,89.459,1,
2014-Apr-10_10-52-26,10-52-26.8,12.364,2.288,0,0,0,0,0,0,0,0,0,12.27,24.387,0,0,0,0,0,12.27,27.066,0,0,0,0,-0.003,12.305,22.855,0,0,0,0,0,12.41,23.238,0,0,0,0,12.551,26.301,1,1,0,0,0,1,1,68.558,-25.995,-0.002,109.517,0,0,934,0.1,89.598,1,
2014-Apr-10_10-52-26,10-52-26.9,12.364,1.921,0,0,0,0,0,0,0,0,0,12.27,24.77,0,0,0,0,0,12.27,27.641,0,0,0,0,-0.003,12.305,22.855,0,0,0,0,0,12.41,23.813,0,0,0,0,12.551,26.492,1,1,0,0,0,1,1,57.861,-26.009,-0.002,109.631,0,0,935,0.1,89.737,1,
2014-Apr-10_10-52-27,10-52-27.0,12.356,2.288,0,0,0,0,0,0,0,0,0,12.27,24.578,0,0,0,0,0,12.234,27.258,0,0,0,0,-0.003,12.305,22.664,0,0,0,0,0,12.41,22.855,0,0,0,0,12.551,26.492,1,1,0,0,0,1,1,60.535,-26.021,0.008,109.517,0,0,936,0.1,89.875,1,
2014-Apr-10_10-52-27,10-52-27.2,12.356,2.288,0,0,0,0,0,0,0,0,0,12.27,24.578,0,0,0,0,0,12.234,27.258,0,0,0,0,-0.003,12.305,22.664,0,0,0,0,0,12.41,22.855,0,0,0,0,12.551,26.492,1,1,0,0,0,1,1,60.535,-26.021,0.008,109.517,0,0,936,0.1,89.875,1,
2014-Apr-10_10-52-27,10-52-27.3,12.347,2.288,0,0,0,0,0,0,0,0,0,12.27,24.195,0,0,0,0,0,12.234,27.832,0,0,0,0,-0.003,12.305,23.047,0,0,0,0,0,12.41,23.813,0,0,0,0,12.551,26.492,1,1,0,0,0,1,1,60.535,-26.051,-0.002,109.631,0,0,937,0.1,90.014,1,
2014-Apr-10_10-52-27,10-52-27.6,12.347,3.023,0,0,0,0,0,0,0,0,0,12.27,24.578,0,0,0,0,0,12.27,27.641,0,0,0,0,-0.003,12.27,22.855,0,0,0,0,0,12.41,23.238,0,0,0,0,12.551,26.492,1,1,0,0,0,1,1,57.861,-26.125,0.003,109.631,0,0,939,0.1,90.292,1,
2014-Apr-10_10-52-27,10-52-27.7,12.347,2.288,0,0,0,0,0,0,0,0,0,12.27,24.195,0,0,0,0,0,12.234,27.258,0,0,0,0,-0.003,12.27,22.473,0,0,0,0,0,12.41,23.621,0,0,0,0,12.551,26.875,1,1,0,0,0,1,1,60.535,-26.138,0.003,109.517,0,0,940,0.1,90.43,1,
2014-Apr-10_10-52-27,10-52-27.8,12.356,2.288,0,0,0,0,0,0,0,0,0,12.27,24.961,0,0,0,0,0,12.27,27.449,0,0,0,0,-0.003,12.305,23.047,0,0,0,0,0,12.41,23.813,0,0,0,0,12.551,27.066,1,1,0,0,0,1,1,55.187,-26.247,0.003,109.517,0,0,941,0.1,90.569,1,
2014-Apr-10_10-52-27,10-52-27.9,12.364,1.921,0,0,0,0,0,0,0,0,0,12.305,24.77,0,0,0,0,0,12.27,27.449,0,0,0,0,-0.003,12.305,23.238,0,0,0,0,0,12.41,23.43,0,0,0,0,12.551,26.301,1,1,0,0,0,1,1,63.21,-26.315,-0.002,109.517,0,0,942,0.1,90.707,1,
2014-Apr-10_10-52-28,10-52-28.0,12.364,1.187,0,0,0,0,0,0,0,0,0,12.27,25.152,0,0,0,0,0,12.234,28.215,0,0,0,0,-0.003,12.305,22.664,0,0,0,0,0,12.41,23.43,0,0,0,0,12.551,25.918,1,1,0,0,0,1,1,65.884,-26.344,0.008,109.403,0,0,943,0.1,90.846,1,
2014-Apr-10_10-52-28,10-52-28.1,12.364,1.187,0,0,0,0,0,0,0,0,0,12.27,25.152,0,0,0,0,0,12.234,28.215,0,0,0,0,-0.003,12.305,22.664,0,0,0,0,0,12.41,23.43,0,0,0,0,12.551,25.918,1,1,0,0,0,1,1,65.884,-26.344,0.008,109.403,0,0,943,0.1,90.846,1,
2014-Apr-10_10-52-28,10-52-28.2,12.364,1.554,0,0,0,0,0,0,0,0,0,12.305,25.152,0,0,0,0,0,12.27,27.449,0,0,0,0,-0.003,12.305,22.855,0,0,0,0,0,12.41,23.621,0,0,0,0,12.551,26.301,1,1,0,0,0,1,1,63.21,-26.377,0.003,109.631,0,0,944,0.1,90.985,1,
2014-Apr-10_10-52-28,10-52-28.4,12.364,1.554,0,0,0,0,0,0,0,0,0,12.27,24.387,0,0,0,0,0,12.234,27.641,0,0,0,0,-0.003,12.305,23.047,0,0,0,0,0,12.41,23.238,0,0,0,0,12.551,27.066,1,1,0,0,0,1,1,105.998,-26.505,0.003,109.631,0,0,945,0.1,91.125,1,
2014-Apr-10_10-52-28,10-52-28.5,12.364,1.921,0,0,0,0,0,0,0,0,0,12.27,24.77,0,0,0,0,0,12.27,27.641,0,0,0,0,-0.003,12.305,22.473,0,0,0,0,0,12.41,23.43,0,0,0,0,12.551,26.109,1,1,0,0,0,1,1,105.998,-26.565,-0.002,109.631,0,0,946,0.1,91.263,1,
2014-Apr-10_10-52-28,10-52-28.6,12.356,2.288,0,0,0,0,0,0,0,0,0,12.27,24.578,0,0,0,0,0,12.234,27.641,0,0,0,0,-0.003,12.305,23.238,0,0,0,0,0,12.41,23.621,0,0,0,0,12.551,26.109,1,1,0,0,0,1,1,65.884,-26.415,-0.002,109.403,0,0,947,0.1,91.399,1,
2014-Apr-10_10-52-28,10-52-28.7,12.347,1.921,0,0,0,0,0,0,0,0,0,12.27,24.578,0,0,0,0,0,12.234,28.023,0,0,0,0,-0.003,12.27,23.047,0,0,0,0,0,12.41,23.43,0,0,0,0,12.551,26.492,1,1,0,0,0,1,1,57.861,-26.585,-0.002,109.403,0,0,948,0.1,91.537,1,
2014-Apr-10_10-52-28,10-52-28.8,12.347,1.921,0,0,0,0,0,0,0,0,0,12.27,24.578,0,0,0,0,0,12.234,28.023,0,0,0,0,-0.003,12.27,23.047,0,0,0,0,0,12.41,23.43,0,0,0,0,12.551,26.492,1,1,0,0,0,1,1,57.861,-26.585,-0.002,109.403,0,0,948,0.1,91.537,1,
2014-Apr-10_10-52-28,10-52-28.9,12.356,2.656,0,0,0,0,0,0,0,0,0,12.27,24.387,0,0,0,0,0,12.234,27.258,0,0,0,0,-0.003,12.305,22.664,0,0,0,0,0,12.41,23.047,0,0,0,0,12.551,26.109,1,1,0,0,0,1,1,63.21,-26.609,-0.002,109.631,0,0,949,0.1,91.675,1,
2014-Apr-10_10-52-29,10-52-29.0,12.347,2.656,0,0,0,0,0,0,0,0,0,12.27,24.77,0,0,0,0,0,12.234,27.641,0,0,0,0,-0.003,12.305,22.473,0,0,0,0,0,12.41,23.047,0,0,0,0,12.551,26.492,1,1,0,0,0,1,1,65.884,-26.688,0.008,109.403,0,0,950,0.1,91.814,1,
2014-Apr-10_10-52-29,10-52-29.1,12.347,2.288,0,0,0,0,0,0,0,0,0,12.27,24.578,0,0,0,0,0,12.234,27.449,0,0,0,0,-0.003,12.27,22.855,0,0,0,0,0,12.41,23.238,0,0,0,0,12.516,26.301,1,1,0,0,0,1,1,63.21,-26.806,0.003,109.631,0,0,951,0.1,91.953,1,
2014-Apr-10_10-52-29,10-52-29.2,12.347,2.288,0,0,0,0,0,0,0,0,0,12.27,24.578,0,0,0,0,0,12.234,27.449,0,0,0,0,-0.003,12.27,22.855,0,0,0,0,0,12.41,23.238,0,0,0,0,12.516,26.301,1,1,0,0,0,1,1,63.21,-26.806,0.003,109.631,0,0,951,0.1,91.953,1,
2014-Apr-10_10-52-29,10-52-29.3,12.356,1.921,0,0,0,0,0,0,0,0,0,12.27,24.004,0,0,0,0,0,12.234,27.449,0,0,0,0,-0.003,12.27,23.047,0,0,0,0,0,12.41,23.43,0,0,0,0,12.551,26.684,1,1,0,0,0,1,1,73.907,-26.816,0.008,109.631,0,0,952,0.1,92.092,1,
2014-Apr-10_10-52-29,10-52-29.5,12.364,1.921,0,0,0,0,0,0,0,0,0,12.305,24.77,0,0,0,0,0,12.27,27.449,0,0,0,0,-0.003,12.305,22.855,0,0,0,0,0,12.41,23.238,0,0,0,0,12.551,26.684,1,1,0,0,0,1,1,68.558,-26.895,0.003,109.403,0,0,953,0.1,92.232,1,
2014-Apr-10_10-52-29,10-52-29.6,12.364,1.554,0,0,0,0,0,0,0,0,0,12.27,24.578,0,0,0,0,0,12.27,27.832,0,0,0,0,-0.003,12.305,23.047,0,0,0,0,0,12.41,23.238,0,0,0,0,12.551,26.109,1,1,0,0,0,1,1,60.535,-26.979,-0.002,109.517,0,0,954,0.1,92.37,1,
??,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-Apr-10_10-52-29,10-52-29.7,12.364,1.921,0,0,0,0,0,0,0,0,0,12.305,24.578,0,0,0,0,0,12.234,27.449,0,0,0,0,-0.003,12.305,22.473,0,0,0,0,0,12.41,23.43,0,0,0,0,12.586,25.918,1,1,0,0,0,1,1,55.187,-27.012,-0.002,109.631,0,0,955,0.1,92.509,1,
2014-Apr-10_10-52-29,10-52-29.8,12.364,1.921,0,0,0,0,0,0,0,0,0,12.305,24.578,0,0,0,0,0,12.234,27.449,0,0,0,0,-0.003,12.305,22.473,0,0,0,0,0,12.41,23.43,0,0,0,0,12.586,25.918,1,1,0,0,0,1,1,55.187,-27.012,-0.002,109.631,0,0,955,0.1,92.509,1,
2014-Apr-10_10-52-29,10-52-29.9,12.364,1.554,0,0,0,0,0,0,0,0,0,12.305,24.387,0,0,0,0,0,12.27,27.066,0,0,0,0,-0.003,12.305,22.855,0,0,0,0,0,12.41,23.43,0,0,0,0,12.551,26.109,1,1,0,0,0,1,1,55.187,-27.063,0.003,109.631,0,0,956,0.1,92.647,1,
2014-Apr-10_10-52-30,10-52-30.0,12.364,1.921,0,0,0,0,0,0,0,0,0,12.27,24.578,0,0,0,0,0,12.234,27.449,0,0,0,0,-0.003,12.305,22.473,0,0,0,0,0,12.41,22.664,0,0,0,0,12.551,26.492,1,1,0,0,0,1,1,60.535,-27.043,0.003,109.631,0,0,957,0.1,92.786,1,
2014-Apr-10_10-52-30,10-52-30.1,12.347,2.288,0,0,0,0,0,0,0,0,0,12.27,24.578,0,0,0,0,0,12.27,28.023,0,0,0,0,-0.003,12.305,22.855,0,0,0,0,0,12.41,23.43,0,0,0,0,12.551,26.109,1,1,0,0,0,1,1,71.233,-27.093,0.008,109.517,0,0,958,0.1,92.925,1,
2014-Apr-10_10-52-30,10-52-30.2,12.347,2.288,0,0,0,0,0,0,0,0,0,12.27,24.578,0,0,0,0,0,12.27,28.023,0,0,0,0,-0.003,12.305,22.855,0,0,0,0,0,12.41,23.43,0,0,0,0,12.551,26.109,1,1,0,0,0,1,1,71.233,-27.093,0.008,109.517,0,0,958,0.1,92.925,1,
2014-Apr-10_10-52-30,10-52-30.3,12.347,2.656,0,0,0,0,0,0,0,0,0,12.27,24.387,0,0,0,0,0,12.234,27.641,0,0,0,0,-0.003,12.27,23.238,0,0,0,0,0,12.41,23.43,0,0,0,0,12.551,26.492,1,1,0,0,0,1,1,105.998,-27.137,0.003,109.746,0,0,959,0.1,93.065,1,
2014-Apr-10_10-52-30,10-52-30.4,12.347,2.288,0,0,0,0,0,0,0,0,0,12.27,24.77,0,0,0,0,0,12.234,27.832,0,0,0,0,-0.003,12.305,23.238,0,0,0,0,0,12.41,23.621,0,0,0,0,12.551,26.684,1,1,0,0,0,1,1,108.673,-27.233,-0.007,109.631,0,0,960,0.1,93.205,1,
2014-Apr-10_10-52-30,10-52-30.5,12.347,2.656,0,0,0,0,0,0,0,0,0,12.27,24.578,0,0,0,0,0,12.27,27.258,0,0,0,0,-0.003,12.27,23.047,0,0,0,0,0,12.41,23.43,0,0,0,0,12.551,26.301,1,1,0,0,0,1,1,108.673,-27.237,-0.002,109.631,0,0,961,0.1,93.345,1,
2014-Apr-10_10-52-30,10-52-30.8,12.364,1.554,0,0,0,0,0,0,0,0,0,12.27,24.578,0,0,0,0,0,12.234,27.449,0,0,0,0,-0.003,12.305,22.855,0,0,0,0,0,12.41,23.813,0,0,0,0,12.551,26.301,1,1,0,0,0,1,1,108.673,-27.3,-0.002,109.631,0,0,963,0.1,93.62,1,
2014-Apr-10_10-52-30,10-52-30.9,12.364,1.554,0,0,0,0,0,0,0,0,0,12.27,24.578,0,0,0,0,0,12.234,27.449,0,0,0,0,-0.003,12.305,22.855,0,0,0,0,0,12.41,23.813,0,0,0,0,12.551,26.301,1,1,0,0,0,1,1,108.673,-27.3,-0.002,109.631,0,0,963,0.1,93.62,1,
2014-Apr-10_10-52-31,10-52-31.0,12.364,1.554,0,0,0,0,0,0,0,0,0,12.27,24.961,0,0,0,0,0,12.234,27.258,0,0,0,0,-0.003,12.305,22.855,0,0,0,0,0,12.445,23.813,0,0,0,0,12.551,26.684,1,1,0,0,0,1,1,111.347,-27.355,0.003,109.631,0,0,964,0.1,93.759,1,
2014-Apr-10_10-52-31,10-52-31.1,12.364,2.656,0,0,0,0,0,0,0,0,0,12.27,24.961,0,0,0,0,0,12.27,27.832,0,0,0,0,-0.003,12.305,22.855,0,0,0,0,0,12.41,23.43,0,0,0,0,12.551,26.492,1,1,0,0,0,1,1,76.581,-27.421,-0.002,109.403,0,0,965,0.1,93.899,1,
2014-Apr-10_10-52-31,10-52-31.2,12.364,1.554,0,0,0,0,0,0,0,0,0,12.27,24.387,0,0,0,0,0,12.27,27.449,0,0,0,0,-0.003,12.305,22.664,0,0,0,0,0,12.445,23.238,0,0,0,0,12.551,26.301,1,1,0,0,0,1,1,71.233,-27.444,-0.002,109.631,0,0,966,0.1,94.038,1,
2014-Apr-10_10-52-31,10-52-31.3,12.364,1.554,0,0,0,0,0,0,0,0,0,12.27,24.387,0,0,0,0,0,12.27,27.449,0,0,0,0,-0.003,12.305,22.664,0,0,0,0,0,12.445,23.238,0,0,0,0,12.551,26.301,1,1,0,0,0,1,1,71.233,-27.444,-0.002,109.631,0,0,966,0.1,94.038,1,
2014-Apr-10_10-52-31,10-52-31.4,12.364,1.921,0,0,0,0,0,0,0,0,0,12.27,24.387,0,0,0,0,0,12.27,28.023,0,0,0,0,-0.003,12.305,23.047,0,0,0,0,0,12.445,23.621,0,0,0,0,12.551,25.918,1,1,0,0,0,1,1,68.558,-27.546,0.003,109.631,0,0,967,0.1,94.176,1,
2014-Apr-10_10-52-31,10-52-31.5,12.364,1.554,0,0,0,0,0,0,0,0,0,12.27,24.387,0,0,0,0,0,12.27,27.641,0,0,0,0,-0.003,12.305,22.855,0,0,0,0,0,12.41,23.047,0,0,0,0,12.586,26.301,1,1,0,0,0,1,1,71.233,-27.601,0.008,109.517,0,0,968,0.1,94.314,1,
2014-Apr-10_10-52-31,10-52-31.6,12.356,2.288,0,0,0,0,0,0,0,0,0,12.27,24.77,0,0,0,0,0,12.27,27.832,0,0,0,0,-0.003,12.305,22.664,0,0,0,0,0,12.41,23.047,0,0,0,0,12.551,26.492,1,1,0,0,0,1,1,65.884,-27.673,0.003,109.403,0,0,969,0.1,94.455,1,
2014-Apr-10_10-52-31,10-52-31.7,12.356,2.288,0,0,0,0,0,0,0,0,0,12.27,24.195,0,0,0,0,0,12.234,27.641,0,0,0,0,-0.003,12.305,22.664,0,0,0,0,0,12.41,23.43,0,0,0,0,12.551,26.301,1,1,0,0,0,1,1,73.907,-27.748,0.003,109.631,0,0,970,0.1,94.594,1,
2014-Apr-10_10-52-31,10-52-31.9,12.356,2.288,0,0,0,0,0,0,0,0,0,12.27,24.195,0,0,0,0,0,12.234,27.641,0,0,0,0,-0.003,12.305,22.664,0,0,0,0,0,12.41,23.43,0,0,0,0,12.551,26.301,1,1,0,0,0,1,1,73.907,-27.748,0.003,109.631,0,0,970,0.1,94.594,1,
2014-Apr-10_10-52-32,10-52-32.0,12.356,2.288,0,0,0,0,0,0,0,0,0,12.27,24.77,0,0,0,0,0,12.234,27.641,0,0,0,0,-0.003,12.305,22.473,0,0,0,0,0,12.41,22.664,0,0,0,0,12.551,26.301,1,1,0,0,0,1,1,79.255,-27.769,0.008,109.517,0,0,971,0.1,94.732,1,
