2014-Apr-10_09-35-30,Time Stamp,Battery Volts,Battery Amps,Drive Stick X,Drive Stick Y,Drive Stick Z,Operator Stick X,Operator Stick Y,Front Left Speed,Front Left Out Volts,Front Left Current,Front Left Position,Front Left In Volts,Front Left Temp(C),Front Left Faults,Front Right Speed,Front Right Out Volts,Front Right Current,Front Right Position,Front Right In Volts,Front Right Temp(C),Front Right Faults,Back Left Speed,Back Left Out Volts,Back Left Current,Back Left Position,Back Left In Volts,Back Left Temp(C),Back Left Faults,Back Right Speed,Back Right Out Volts,Back Right Current,Back Right Position,Back Right In Volts,Back Right Temp(C),Back Right Faults,Angle Speed,Angle Out Volts,Angle Current,Angle In Volts,Angle Temp,Angle Foward Limit,Angle Reverse Limit,Angle Faults,Left Launcher Solenoid,Right Launcher Solenoid,Shifter Solenoid,Air Compressor Switch,Ultrasonic Distance(cm),Gyro Angle,Elevation Volts,High Transducer(PSI),Left Talon,Right Talon,Packet Count,Refresh Rate,Match Time,isEnabled
2014-Apr-10_10-34-26,10-34-26.5,10.127,85.631,-1,1,0,0,-0.023,0,0,0,54.107,9.949,25.727,0,1,9.313,36.84,0,9.246,28.98,0,-1,-8.965,31.719,25.504,8.684,24.961,0,0,0,0,0,9.387,26.109,0,0,0,0,9.738,24.77,1,1,0,0,0,2,0,1911.142,601.464,-0.002,98.664,1,1,2296,0.1,126.18,1
2014-Apr-10_10-34-26,10-34-26.6,9.635,105.09,-1,1,0.591,0,-0.023,-0.473,-4.762,4.145,55.053,9.316,25.344,0,1,8.645,30.93,0,8.543,28.98,0,-1,-8.719,28.961,26.918,8.648,24.004,0,-0.8,-6.492,61.133,0,8.367,26.109,0,0,0,0,9.176,24.387,1,1,0,0,0,2,0,1916.49,602.321,-0.007,100.378,1,1,2297,0.1,126.32,1
2014-Apr-10_10-34-26,10-34-26.7,9.635,105.09,-1,1,0.591,0,-0.023,-0.473,-4.762,4.145,55.053,9.316,25.344,0,1,8.645,30.93,0,8.543,28.98,0,-1,-8.719,28.961,26.918,8.648,24.004,0,-0.8,-6.492,61.133,0,8.367,26.109,0,0,0,0,9.176,24.387,1,1,0,0,0,2,0,1916.49,602.321,-0.007,100.378,1,1,2297,0.1,126.32,1
2014-Apr-10_10-34-26,10-34-26.8,9.177,126.384,-1,1,1,0,-0.023,-0.8,-7.117,16.355,56.276,8.859,25.344,0,1,8.398,31.324,0,8.297,29.363,0,-1,-8.508,22.395,28.399,8.473,24.578,0,-0.8,-6.5,61.262,0,8.262,25.344,0,0,0,0,9.246,24.387,1,1,0,0,0,2,0,1234.547,618.143,0.003,97.75,1,1,2298,0.1,126.46,1
2014-Apr-10_10-34-26,10-34-26.9,9.609,108.394,-1,1,0.671,0,-0.023,-0.537,-5.082,5.852,57.479,9.563,25.727,0,1,8.855,40.648,0,8.965,29.363,0,-1,-9.281,22.527,30.061,9.281,24.387,0,-0.341,-3.527,31.063,0,9.352,25.918,0,0,0,0,10.055,24.387,1,1,0,0,0,2,0,1090.136,650.556,0.003,97.407,1,1,2299,0.1,126.6,1
2014-Apr-10_10-34-27,10-34-27.0,10.032,85.631,-1,1,0.253,0,-0.023,-0.202,-2.027,0,58.495,10.055,25.535,0,1,9.102,43.012,0,8.965,29.172,0,-1,-9.668,22.266,31.777,9.633,24.387,0,0.103,-0.746,9.66,0,10.23,25.727,0,0,0,0,10.336,24.195,1,0,0,0,0,2,0,199.598,687.967,-0.002,96.836,1,1,2300,0.1,126.74,1
2014-Apr-10_10-34-27,10-34-27.1,11.466,19.177,-0.041,0.11,-0.001,0,-0.023,-0.069,-1.266,2.176,59.177,11.496,25.918,0,0.151,1.719,3.617,0,11.355,29.172,0,-0.151,-1.754,0,33.506,11.637,24.004,0,0,0,8.348,0,11.602,25.727,0,0,0,0,11.813,24.77,1,1,0,0,0,2,0,156.81,743.709,0.003,98.664,1,1,2301,0.1,126.879,1
2014-Apr-10_10-34-27,10-34-27.3,11.466,19.177,-0.041,0.11,-0.001,0,-0.023,-0.069,-1.266,2.176,59.177,11.496,25.918,0,0.151,1.719,3.617,0,11.355,29.172,0,-0.151,-1.754,0,33.506,11.637,24.004,0,0,0,8.348,0,11.602,25.727,0,0,0,0,11.813,24.77,1,1,0,0,0,2,0,156.81,743.709,0.003,98.664,1,1,2301,0.1,126.879,1
2014-Apr-10_10-34-27,10-34-27.4,11.613,21.38,-0.023,0.031,-0.001,0,-0.023,0,0,0,59.384,11.637,25.918,0,0,0,0,0,11.461,29.172,0,0,0,0,34.37,11.637,24.578,0,0,0,0,0,11.672,25.918,0,0,0,0,11.848,24.77,1,1,0,0,0,2,0,148.787,795.119,0.003,100.149,1,1,2302,0.1,127.019,1
2014-Apr-10_10-34-27,10-34-27.5,11.665,19.177,0,0.006,-0.001,0,-0.023,0,0,0,59.45,11.566,25.535,0,0,0,0,0,11.566,29.363,0,0,0,0,34.892,11.637,24.578,0,0,0,0,0,11.672,25.727,0,0,0,0,11.918,24.77,1,1,0,0,0,2,0,172.855,828.198,0.013,100.035,1,1,2303,0.1,127.158,1
2014-Apr-10_10-34-27,10-34-27.6,11.665,15.506,0.002,0.009,-0.065,0,-0.023,0,0,0,59.516,11.566,25.918,0,0,0,0,0,11.566,29.172,0,0,0,0,35.153,11.672,24.387,0,0.072,0.84,2.043,0,11.637,26.301,0,0,0,0,11.883,24.004,1,1,0,0,0,2,0,175.53,845.101,-0.002,102.777,1,1,2304,0.1,127.298,1
2014-Apr-10_10-34-27,10-34-27.7,11.673,20.279,0,0.013,-0.114,0,-0.023,0.078,0.898,1.125,59.522,11.391,25.918,0,0.122,1.367,9.266,0,11.18,28.598,0,0.093,1.059,8.609,35.159,11.391,24.387,0,0.167,1.898,10.84,0,11.461,25.918,0,0,0,0,11.742,24.387,1,1,0,0,0,2,0,178.204,845.428,0.003,103.005,1,1,2305,0.1,127.438,1
2014-Apr-10_10-34-27,10-34-27.8,11.673,20.279,0,0.013,-0.114,0,-0.023,0.078,0.898,1.125,59.522,11.391,25.918,0,0.122,1.367,9.266,0,11.18,28.598,0,0.093,1.059,8.609,35.159,11.391,24.387,0,0.167,1.898,10.84,0,11.461,25.918,0,0,0,0,11.742,24.387,1,1,0,0,0,2,0,178.204,845.428,0.003,103.005,1,1,2305,0.1,127.438,1
2014-Apr-10_10-34-27,10-34-27.9,10.637,64.336,0,0.031,-0.521,0,-0.023,0.386,3.699,26.203,59.51,9.563,25.918,0,0.448,4.219,33.164,0,9.422,28.406,0,0.386,3.699,28.699,35.128,9.633,23.813,0,0.448,4.168,30.801,0,10.23,25.727,0,0,0,0,11.074,24.387,1,1,0,0,0,2,0,178.204,842.768,-0.002,103.348,1,1,2306,0.1,127.577,1
2014-Apr-10_10-34-28,10-34-28.0,11.613,22.114,0,0.017,-0.039,0,-0.023,0,0,0,59.482,11.566,25.727,0,0,0,0,0,11.531,29.172,0,0,0,0,35.084,11.566,24.961,0,0,0,0,0,11.742,25.918,0,0,0,0,11.848,24.195,1,1,0,0,0,2,0,172.855,838.177,0.008,100.378,1,1,2307,0.1,127.716,1
2014-Apr-10_10-34-28,10-34-28.1,11.647,20.646,-0.001,0.001,-0.004,0,-0.023,0,0,0,59.488,11.602,25.727,0,0,0,0,0,11.531,28.98,0,0,0,0,35.09,11.672,24.77,0,0,0,0,0,11.777,25.344,0,0,0,0,11.848,24.195,1,1,0,0,0,2,0,172.855,838.887,-0.002,98.436,1,1,2308,0.1,127.855,1
2014-Apr-10_10-34-28,10-34-28.2,11.647,20.646,-0.001,0.001,-0.004,0,-0.023,0,0,0,59.488,11.602,25.727,0,0,0,0,0,11.531,28.98,0,0,0,0,35.09,11.672,24.77,0,0,0,0,0,11.777,25.344,0,0,0,0,11.848,24.195,1,1,0,0,0,2,0,172.855,838.887,-0.002,98.436,1,1,2308,0.1,127.855,1
2014-Apr-10_10-34-28,10-34-28.3,11.492,27.622,0.017,-0.008,-0.018,0.047,-0.023,0,0,0,59.485,11.426,25.727,0,0,0,0,0,11.32,28.98,0,0,0,0,35.087,11.391,24.77,0,0,0,0,0,11.496,25.727,0,1,11.457,8.348,11.496,25.152,1,1,0,0,0,2,0,172.855,839.319,-0.002,98.55,1,1,2309,0.1,127.995,1
2014-Apr-10_10-34-28,10-34-28.5,10.671,63.235,0.09,-0.403,-0.025,0.047,-0.023,0.312,3.117,20.164,59.472,10.055,25.727,0,-0.737,-5.465,34.609,0,9.527,29.555,0,0.737,5.508,41.305,35.065,8.262,23.238,0,-0.54,-4.824,29.094,0,8.895,25.727,0,0,0,0,9.105,25.535,1,1,0,0,0,2,0,172.855,839.603,-0.002,101.52,1,1,2310,0.1,128.134,1
y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-Apr-10_10-34-28,10-34-28.6,8.02,166.403,0.206,-1,-0.039,0.047,-0.023,0.794,4.746,36.051,59.337,5.941,26.109,0,-1,-6.855,50.629,0,6.926,28.98,0,1,7.273,51.547,34.892,7.242,24.578,0,-0.794,-6.09,34.215,0,7.594,25.535,0,0,0,0,8.121,23.813,1,1,0,0,0,2,0,79.255,839.844,0.008,101.406,1,1,2311,0.1,128.274,1
2014-Apr-10_10-34-28,10-34-28.7,8.305,160.529,0.236,-1,-0.097,0.047,-0.023,0.841,5.469,37.758,59.007,6.504,25.344,0,-1,-7.137,46.949,0,7.207,29.363,0,1,7.379,50.758,34.486,7.418,24.578,0,-0.679,-5.426,27.781,0,7.98,25.344,0,0,0,0,8.402,24.387,1,1,0,0,0,2,0,79.255,837.493,0.003,104.148,1,1,2312,0.1,128.414,1
2014-Apr-10_10-34-28,10-34-28.8,8.305,160.529,0.236,-1,-0.097,0.047,-0.023,0.841,5.469,37.758,59.007,6.504,25.344,0,-1,-7.137,46.949,0,7.207,29.363,0,1,7.379,50.758,34.486,7.418,24.578,0,-0.679,-5.426,27.781,0,7.98,25.344,0,0,0,0,8.402,24.387,1,1,0,0,0,2,0,79.255,837.493,0.003,104.148,1,1,2312,0.1,128.414,1
2014-Apr-10_10-34-28,10-34-28.9,9.903,85.998,0.178,-0.369,-0.071,0.047,-0.023,0.247,3.672,17.012,58.488,9.809,26.109,0,-0.331,-4.641,22.789,0,10.23,29.746,0,0.425,5.297,32.77,33.896,10.125,24.195,0,0,0,0,0,11.145,26.109,0,0,0,0,11.496,24.578,1,1,0,0,0,2,0,122.044,833.128,0.003,103.005,1,1,2313,0.1,128.554,1
2014-Apr-10_10-34-29,10-34-29.0,11.526,19.911,0.049,-0.002,-0.035,0.047,-0.023,0,0,0,57.986,11.566,25.918,0,0,0,0,0,11.461,28.598,0,0,0,0,33.368,11.531,24.77,0,0,0,0,0,11.602,25.918,0,0,0,0,11.742,24.387,1,1,0,0,0,2,0,148.787,830.373,0.003,101.52,1,1,2314,0.1,128.694,1
2014-Apr-10_10-34-29,10-34-29.1,11.639,18.81,0.01,0.002,-0.013,0,-0.023,0,0,0,57.583,11.566,26.301,0,0,0,0,0,11.531,29.555,0,0,0,0,32.984,11.566,24.77,0,0,0,0,0,11.707,25.918,0,0,0,0,11.777,24.578,1,1,0,0,0,2,0,178.204,831.282,0.008,103.462,1,1,2315,0.1,128.834,1
2014-Apr-10_10-34-29,10-34-29.2,11.639,18.81,0.01,0.002,-0.013,0,-0.023,0,0,0,57.583,11.566,26.301,0,0,0,0,0,11.531,29.555,0,0,0,0,32.984,11.566,24.77,0,0,0,0,0,11.707,25.918,0,0,0,0,11.777,24.578,1,1,0,0,0,2,0,178.204,831.282,0.008,103.462,1,1,2315,0.1,128.834,1
2014-Apr-10_10-34-29,10-34-29.3,11.596,21.38,0,0.023,-0.134,0,-0.023,0.084,0.969,0,57.3,11.531,25.535,0,0.177,1.922,15.566,0,10.863,28.789,0,0.124,1.418,1.52,32.711,11.461,24.77,0,0.177,1.996,17.801,0,11.109,25.344,0,0,0,0,11.566,24.578,1,1,0,0,0,2,0,204.947,831.987,0.003,103.919,1,1,2316,0.1,128.974,1
2014-Apr-10_10-34-29,10-34-29.4,8.642,150.983,0,0.053,-1,0,-0.023,0.747,5.273,34.871,56.98,7.066,25.918,0,0.853,5.492,48.789,0,6.434,27.832,0,0.741,5.391,36.578,32.365,7.383,23.621,0,0.859,6.668,49.184,0,7.699,24.578,0,0,0,0,8.754,24.578,1,1,0,0,0,2,0,223.667,820.139,-0.002,101.406,1,1,2317,0.1,129.114,1
2014-Apr-10_10-34-29,10-34-29.5,8.91,138.133,0,0.048,-1,0,-0.023,0.752,5.84,30.012,56.468,7.875,25.535,0,0.848,5.887,44.98,0,7.137,28.023,0,0.754,5.883,32.508,31.85,7.77,23.621,0,0.846,6.984,43.535,0,8.367,25.152,0,0,0,0,9.246,24.387,1,1,0,0,0,2,0,234.364,784.074,-0.002,102.777,0,0,2318,0.1,129.255,1
2014-Apr-10_10-34-29,10-34-29.7,9.644,103.254,-0.001,0.074,-0.875,0,-0.023,0.626,5.613,21.082,55.779,8.965,25.344,0,0.478,6.336,34.609,0,8.965,28.598,0,0.1,4.645,20.953,31.161,9.879,23.813,0,0.476,5.289,27.781,0,10.758,25.344,0,0,0,0,11.426,24.961,1,1,0,0,0,2,0,726.433,728.113,0.003,102.206,0,0,2319,0.1,129.395,1
2014-Apr-10_10-34-29,10-34-29.8,9.644,103.254,-0.001,0.074,-0.875,0,-0.023,0.626,5.613,21.082,55.779,8.965,25.344,0,0.478,6.336,34.609,0,8.965,28.598,0,0.1,4.645,20.953,31.161,9.879,23.813,0,0.476,5.289,27.781,0,10.758,25.344,0,0,0,0,11.426,24.961,1,1,0,0,0,2,0,726.433,728.113,0.003,102.206,0,0,2319,0.1,129.395,1
2014-Apr-10_10-34-29,10-34-29.9,7.657,171.911,0.021,1,0,0,-0.023,-1,-6.891,50.496,55.405,6.855,25.727,0,1,6.957,29.355,0,6.891,29.363,0,-1,-6.68,51.809,30.926,6.82,24.195,0,1,7.098,41.699,0,6.996,25.727,0,-1,-7.594,4.277,7.594,24.195,1,1,0,0,0,2,0,1846.959,673.163,-0.002,103.005,0,0,2320,0.1,129.536,1
2014-Apr-10_10-34-30,10-34-30.0,7.813,170.442,0.021,1,0,0.047,0.031,-1,-7.102,44.195,55.534,7.102,26.109,0,1,6.816,36.445,0,6.855,29.363,0,-1,-7.031,44.852,31.098,6.926,24.195,0,1,7.133,43.012,0,7.313,25.918,0,0,0,0,7.98,24.195,1,1,0,0,0,2,0,1913.816,650.979,-0.002,106.775,0,0,2321,0.1,129.676,1
2014-Apr-10_10-34-30,10-34-30.1,8.037,168.606,0.027,1,0,0.071,0.031,-1,-7.348,37.496,55.984,7.523,25.918,0,1,6.992,41.566,0,7.066,29.172,0,-1,-7.277,39.336,31.573,7.207,24.195,0,1,7.379,39.73,0,7.418,25.535,0,1,7.977,4.801,7.98,24.77,1,1,0,0,0,2,0,1913.816,645.331,0.008,104.719,0,0,2322,0.1,129.815,1
2014-Apr-10_10-34-30,10-34-30.2,8.037,168.606,0.027,1,0,0.071,0.031,-1,-7.348,37.496,55.984,7.523,25.918,0,1,6.992,41.566,0,7.066,29.172,0,-1,-7.277,39.336,31.573,7.207,24.195,0,1,7.379,39.73,0,7.418,25.535,0,1,7.977,4.801,7.98,24.77,1,1,0,0,0,2,0,1913.816,645.331,0.008,104.719,0,0,2322,0.1,129.815,1
2014-Apr-10_10-34-30,10-34-30.3,9.436,113.167,0,1,-1,0,0.031,-0.2,-1.895,0,56.606,9.387,25.727,0,1,8.469,49.051,0,8.297,28.98,0,-0.2,-1.895,1.91,32.176,9.527,24.578,0,1,8.855,46.82,0,8.965,25.727,0,0,0,0,9.668,24.77,1,1,0,0,0,2,0,1913.816,641.678,-0.002,105.062,0,0,2323,0.1,129.954,1
2014-Apr-10_10-34-30,10-34-30.4,9.644,105.457,-0.001,0.609,-1,0,0.031,0.191,1.707,13.336,57.084,8.965,25.918,0,1,8.504,43.668,0,8.508,29.363,0,0.264,2.262,25.809,32.635,8.508,24.195,0,1,9.172,38.152,0,9.035,26.301,0,0,0,0,9.563,24.387,1,1,0,0,0,2,0,1911.142,622.008,-0.002,102.206,0,0,2324,0.1,130.094,1
2014-Apr-10_10-34-30,10-34-30.5,9.592,109.863,0.004,0.957,-0.157,0,0.031,-0.836,-4.863,13.469,57.432,9.105,25.727,0,1,8.539,40.516,0,8.578,29.172,0,-0.948,-6.75,23.051,32.824,8.684,25.152,0,1,8.715,29.75,0,8.578,25.727,0,1,8.609,2.305,8.684,24.578,1,1,0,0,0,2,0,1790.799,582.51,0.003,104.49,0,0,2325,0.1,130.233,1
2014-Apr-10_10-34-30,10-34-30.6,9.592,109.863,0.004,0.957,-0.157,0,0.031,-0.836,-4.863,13.469,57.432,9.105,25.727,0,1,8.539,40.516,0,8.578,29.172,0,-0.948,-6.75,23.051,32.824,8.684,25.152,0,1,8.715,29.75,0,8.578,25.727,0,1,8.609,2.305,8.684,24.578,1,1,0,0,0,2,0,1790.799,582.51,0.003,104.49,0,0,2325,0.1,130.233,1
2014-Apr-10_10-34-30,10-34-30.8,8.547,149.515,-0.001,1,-0.009,0,0.031,-1,-8.156,34.609,58.228,8.086,25.918,0,1,7.801,34.477,0,7.875,28.98,0,-1,-7.77,40.648,33.603,7.84,24.77,0,1,8.188,30.406,0,8.121,25.918,0,0,0,0,8.719,24.578,1,1,0,0,0,2,0,943.05,549.843,0.003,105.176,0,0,2326,0.1,130.387,1
2014-Apr-10_10-34-30,10-34-30.9,8.728,147.312,0.001,1,0.003,0,0.031,-1,-8.156,31.063,59.287,8.121,25.727,0,1,7.906,33.688,0,7.98,28.98,0,-1,-8.227,34.738,34.48,7.98,24.004,0,1,8.258,30.145,0,8.332,25.918,0,0,0,0,8.895,24.195,1,1,0,0,0,2,0,870.844,534.183,0.003,105.633,0,0,2327,0.1,130.526,1
2014-Apr-10_10-34-31,10-34-31.0,8.841,139.602,0.001,1,0.003,0,0.031,-1,-8.402,28.699,60.402,8.367,25.918,0,1,8.012,31.586,0,8.086,29.363,0,-1,-8.332,30.93,35.542,8.438,24.77,0,1,8.539,29.355,0,8.543,25.918,0,0,0,0,8.93,23.813,1,1,0,0,0,2,0,793.29,527.964,-0.002,104.49,0,0,2328,0.1,130.666,1
2014-Apr-10_10-34-31,10-34-31.1,11.008,32.027,-0.001,0.34,0.006,0,0.031,-0.339,-5.316,8.738,61.669,11.18,25.918,0,0.341,4.184,6.508,0,11.285,29.555,0,-0.341,-3.91,1.125,36.712,11.566,24.77,0,0.187,2.875,0,0,11.813,25.535,0,0,0,0,11.918,24.77,1,1,0,0,0,2,0,737.13,525.845,-0.002,108.718,0,0,2329,0.1,130.806,1
2014-Apr-10_10-34-31,10-34-31.2,11.008,32.027,-0.001,0.34,0.006,0,0.031,-0.339,-5.316,8.738,61.669,11.18,25.918,0,0.341,4.184,6.508,0,11.285,29.555,0,-0.341,-3.91,1.125,36.712,11.566,24.77,0,0.187,2.875,0,0,11.813,25.535,0,0,0,0,11.918,24.77,1,1,0,0,0,2,0,737.13,525.845,-0.002,108.718,0,0,2329,0.1,130.806,1
2014-Apr-10_10-34-31,10-34-31.3,11.863,5.226,-0.001,0.085,0.011,0,0.031,-0.084,-1.012,0,62.694,12.023,25.727,0,0.086,1.027,0,0,11.988,28.023,0,-0.086,-1.031,0,37.645,12.059,24.578,0,0.133,1.617,0,0,12.059,25.918,0,0,0,0,12.059,24.387,1,1,0,0,0,2,0,619.461,525.307,0.003,105.861,0,0,2330,0.1,130.945,1
2014-Apr-10_10-34-31,10-34-31.4,11.716,12.936,-0.001,0.273,0,0,0.031,-0.272,-3.637,2.438,63.655,11.672,26.109,0,0.274,3.195,1.254,0,11.672,28.98,0,-0.274,-3.23,0,38.56,11.742,24.578,0,0.187,2.285,0,0,11.953,25.344,0,0,0,0,12.059,24.387,1,1,0,0,0,2,0,557.953,525.086,0.003,109.517,0,0,2331,0.1,131.086,1
2014-Apr-10_10-34-31,10-34-31.5,11.82,15.139,-0.001,0.015,0,0,0.031,0,0,0,64.501,11.672,26.109,0,0,0,0,0,11.672,29.363,0,0,0,0,39.339,11.707,24.961,0,0,0,0,0,11.848,26.109,0,0,0,0,12.023,24.961,1,1,0,0,0,2,0,464.353,524.579,-0.002,103.919,0,0,2332,0.1,131.225,1
2014-Apr-10_10-34-31,10-34-31.6,11.734,15.873,-0.001,0.273,0.003,0,0.031,-0.272,-3.164,2.57,65.17,11.566,25.727,0,0.274,3.148,4.277,0,11.461,29.172,0,-0.274,-3.164,4.406,39.99,11.602,24.578,0,0.3,3.488,4.934,0,11.707,25.918,0,0,0,0,11.848,24.004,1,1,0,0,0,2,0,424.238,523.345,0.003,104.605,0,0,2333,0.1,131.364,1
2014-Apr-10_10-34-31,10-34-31.7,11.734,15.873,-0.001,0.273,0.003,0,0.031,-0.272,-3.164,2.57,65.17,11.566,25.727,0,0.274,3.148,4.277,0,11.461,29.172,0,-0.274,-3.164,4.406,39.99,11.602,24.578,0,0.3,3.488,4.934,0,11.707,25.918,0,0,0,0,11.848,24.004,1,1,0,0,0,2,0,424.238,523.345,0.003,104.605,0,0,2333,0.1,131.364,1
2014-Apr-10_10-34-31,10-34-31.8,11.777,13.303,-0.001,0.089,0,0,0.031,-0.088,-1.137,0,65.833,11.848,25.918,0,0.09,1.055,0,0,11.777,29.363,0,-0.09,-1.055,0,40.637,11.813,24.387,0,0,0,0,0,11.883,25.344,0,0,0,0,11.988,24.195,1,1,0,0,0,2,0,373.427,523.065,0.003,106.09,0,0,2334,0.1,131.504,1
2014-Apr-10_10-34-32,10-34-32.0,11.82,11.1,0.001,0.001,-0.002,0,0.031,0,0,0,66.38,11.742,26.109,0,0,0,0,0,11.707,29.172,0,0,0,0,41.13,11.813,25.152,0,0,0,0,0,11.883,26.109,0,0,0,0,12.023,24.387,1,1,0,0,0,2,0,325.29,523.154,-0.007,109.517,0,0,2335,0.1,131.644,1
2014-Apr-10_10-34-32,10-34-32.1,11.872,11.467,0.001,0.001,-0.007,0,0.031,0,0,0,66.798,11.707,25.727,0,0,0,0,0,11.742,29.555,0,0,0,0,41.514,11.813,24.578,0,0,0,0,0,11.883,25.727,0,0,0,0,12.059,24.77,1,1,0,0,0,2,0,301.221,523.138,-0.002,109.631,0,0,2336,0.1,131.78,1
2014-Apr-10_10-34-32,10-34-32.2,11.863,13.67,-0.001,0.026,0,0,0.031,0,-0.379,0,67.106,11.813,25.727,0,0.068,0.805,0,0,11.777,28.98,0,-0.068,-0.809,0,41.806,11.742,24.195,0,0.098,1.16,0,0,11.918,25.727,0,0,0,0,11.953,24.387,1,1,0,0,0,2,0,263.781,523.084,-0.002,105.062,0,0,2337,0.1,131.92,1
2014-Apr-10_10-34-32,10-34-32.3,11.863,13.67,-0.001,0.026,0,0,0.031,0,-0.379,0,67.106,11.813,25.727,0,0.068,0.805,0,0,11.777,28.98,0,-0.068,-0.809,0,41.806,11.742,24.195,0,0.098,1.16,0,0,11.918,25.727,0,0,0,0,11.953,24.387,1,1,0,0,0,2,0,263.781,523.084,-0.002,105.062,0,0,2337,0.1,131.92,1
2014-Apr-10_10-34-32,10-34-32.4,11.475,26.52,0.002,0.273,0,0,0.031,-0.276,-3.094,13.074,67.411,11.215,25.727,0,0.271,2.941,15.961,0,10.793,28.789,0,-0.271,-3.02,13.598,42.105,11.32,24.961,0,0.233,2.664,12.418,0,11.426,26.301,0,0,0,0,11.777,24.387,1,1,0,0,0,2,0,467.027,523.365,-0.002,105.747,0,0,2338,0.1,132.064,1
2014-Apr-10_10-34-32,10-34-32.6,11.863,14.037,-0.001,0.001,-0.006,0,0.031,0,0,0,67.845,11.777,26.109,0,0,0,0,0,11.777,29.172,0,0,0,0,42.535,11.777,24.578,0,0,0,0,0,11.953,25.727,0,0,0,0,12.023,24.77,1,1,0,1,1,2,0,215.644,524.022,0.008,94.551,0,0,2340,0.1,132.367,1
2014-Apr-10_10-34-32,10-34-32.7,11.863,14.037,-0.001,0.001,-0.006,0,0.031,0,0,0,67.845,11.777,26.109,0,0,0,0,0,11.777,29.172,0,0,0,0,42.535,11.777,24.578,0,0,0,0,0,11.953,25.727,0,0,0,0,12.023,24.77,1,1,0,1,1,2,0,215.644,524.022,0.008,94.551,0,0,2340,0.1,132.367,1
2014-Apr-10_10-34-32,10-34-32.8,11.837,11.834,0.001,0,-0.013,0,0.031,0,0,0,67.895,11.777,25.918,0,0,0,0,0,11.707,28.98,0,0,0,0,42.573,11.813,24.578,0,0,0,0,0,11.883,25.344,0,0,0,0,12.023,24.004,1,0,0,1,1,2,0,413.541,524.313,-0.002,90.667,0,0,2341,0.1,132.509,1
2014-Apr-10_10-34-32,10-34-32.9,11.872,10.366,0.002,0,-0.013,0,0.031,0,0,0,67.911,11.742,25.727,0,0,0,0,0,11.742,29.555,0,0,0,0,42.579,11.742,24.77,0,0,0,0,0,11.883,25.344,0,0,0,0,12.094,24.387,1,1,0,0,0,2,0,1796.147,524.94,-0.002,88.725,0,0,2342,0.1,132.649,1
2014-Apr-10_10-34-33,10-34-33.0,11.829,15.139,0.002,0,-0.013,0,0.031,0,0,0,67.933,11.777,26.109,0,0,0,0,0,11.777,29.555,0,0,0,0,42.601,11.777,24.77,0,0,0,0,0,11.953,25.727,0,0,0,0,12.059,24.578,1,1,0,0,0,2,0,194.25,525.733,0.008,83.013,0,0,2343,0.1,132.791,1
2014-Apr-10_10-34-33,10-34-33.2,11.829,15.139,0.002,0,-0.013,0,0.031,0,0,0,67.933,11.777,26.109,0,0,0,0,0,11.777,29.555,0,0,0,0,42.601,11.777,24.77,0,0,0,0,0,11.953,25.727,0,0,0,0,12.059,24.578,1,1,0,0,0,2,0,194.25,525.733,0.008,83.013,0,0,2343,0.1,132.791,1
2014-Apr-10_10-34-33,10-34-33.3,11.872,12.201,0.002,0,-0.013,0,0.031,0,0,0,67.933,11.848,26.109,0,0,0,0,0,11.707,29.363,0,0,0,0,42.598,11.848,24.77,0,0,0,0,0,11.883,25.918,0,0,0,0,12.059,24.004,1,1,0,0,0,2,0,194.25,526.002,0.003,87.697,0,0,2344,0.1,132.931,1
2014-Apr-10_10-34-33,10-34-33.4,11.898,10.733,0.021,-0.03,-0.015,0,0.031,0,0,0,67.933,11.742,26.109,0,0,0,0,0,11.777,29.172,0,0.083,0.969,1.125,42.598,11.566,24.387,0,0,0,0,0,11.918,25.918,0,0,0,0,11.988,25.152,1,1,0,0,0,2,0,196.924,526.256,0.008,86.44,0,0,2345,0.1,133.072,1
2014-Apr-10_10-34-33,10-34-33.5,9.911,110.23,0.098,-0.688,-0.018,0,0.031,0.59,4.406,29.355,67.911,7.734,25.918,0,-0.787,-6.641,50.363,0,8.367,29.555,0,0.852,5.992,52.203,42.548,6.926,23.43,0,-0.629,-5.242,35.66,0,8.367,25.727,0,0,0,0,8.719,24.195,1,1,0,0,0,2,0,199.598,526.449,0.008,87.354,0,0,2346,0.1,133.212,1
2014-Apr-10_10-34-33,10-34-33.6,9.911,110.23,0.098,-0.688,-0.018,0,0.031,0.59,4.406,29.355,67.911,7.734,25.918,0,-0.787,-6.641,50.363,0,8.367,29.555,0,0.852,5.992,52.203,42.548,6.926,23.43,0,-0.629,-5.242,35.66,0,8.367,25.727,0,0,0,0,8.719,24.195,1,1,0,0,0,2,0,199.598,526.449,0.008,87.354,0,0,2346,0.1,133.212,1
2014-Apr-10_10-34-33,10-34-33.7,7.942,168.239,0.121,-1,-0.02,0,0.031,0.879,4.695,40.91,67.735,5.625,26.492,0,-1,-6.926,49.973,0,6.926,28.98,0,1,7.555,50.758,42.268,7.418,24.578,0,-0.879,-7.016,41.305,0,8.016,25.918,0,0,0,0,8.754,24.004,1,1,0,0,0,2,0,204.947,526.497,0.003,89.182,0,0,2347,0.1,133.352,1
