2014-Jun-28_09-29-40,Time Stamp,Battery Volts,Battery Amps,Drive Stick X,Drive Stick Y,Drive Stick Z,Foward Direction,Toggle Direction,To High Gear,To Low Gear,Catch Mode,Coll2Shoot,CollDwn2,CollDwn,CollUp2,CollUp,CollTogg,CollHold,Purge,Lauch Ball,Front Left Speed,Front Right Speed,Back Left Speed,Back Right Speed,Angle Speed,Left Launcher Solenoid,Right Launcher Solenoid,Shifter Solenoid,Air Compressor Switch,Ultrasonic Distance(cm),Gyro Angle,Transducer(PSI),Left Talon,Right Talon,Packet Count,Refresh Rate,Match Time,isEnabled,,,
2014-Jun-28_10-11-20,10-11-20.1,0,9.324,171.911,0.014,0.01,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.797,0.772,0.823,0.81,-1,0,0,2,1,241.978,0.205,109.289,0,0,715,5,0,1,>?{?,
2014-Jun-28_10-11-20,10-11-20.2,0,9.661,121.979,0.021,0.005,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.785,0.772,0.823,0.81,-1,0,0,2,1,241.978,0.205,109.174,0,0,720,5,0,1,m?,
2014-Jun-28_10-11-20,10-11-20.3,0,11.501,26.52,0,-0.001,-0.383,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.304,0.304,0.304,0.304,-1,0,0,2,1,235.683,0.205,109.403,0,0,725,5,0,1,?a'?,
2014-Jun-28_10-11-20,10-11-20.4,0,12.278,3.023,0,0.001,-0.033,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2,1,230.437,0.214,109.403,0,0,730,5,0,1,??,
2014-Jun-28_10-11-20,10-11-20.5,0,12.338,4.124,0.014,0.057,-0.008,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.038,-0.068,0.076,-0.041,0,1,1,2,1,230.437,0.228,109.517,0,0,735,5,0,1,?,
S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-Jun-28_10-11-20,10-11-20.6,0,12.166,8.897,0.018,0.236,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.215,-0.26,0.253,-0.219,0,1,1,2,1,229.388,0.236,103.12,0,0,740,5,0,1,?5?,
2014-Jun-28_10-11-20,10-11-20.7,0,12.148,12.201,0.014,0.199,0.032,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.19,-0.219,0.215,-0.178,0,1,1,2,0,149.65,0.247,96.493,0,0,745,5,0,1,/?(?,
2014-Jun-28_10-11-20,10-11-20.8,0,12.381,3.757,0.005,0.027,0.021,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.025,-0.027,0.025,-0.027,0,1,1,2,0,228.338,0.26,92.266,0,0,750,5,0,1,8z?,
2014-Jun-28_10-11-20,10-11-20.9,0,12.209,10.733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,229.388,0.27,92.038,0,0,755,5,0,1,???,
2014-Jun-28_10-11-21,10-11-21.1,0,12.191,12.569,-0.001,-0.001,-0.011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,231.486,0.296,92.152,0,0,765,5,0,1,?Vr8,
2014-Jun-28_10-11-21,10-11-21.2,0,12.235,9.264,-0.001,-0.001,-0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,229.388,0.304,91.924,0,0,770,5,0,1,O??8,
2014-Jun-28_10-11-21,10-11-21.3,0,12.2,13.67,-0.001,-0.001,-0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,230.437,0.317,96.836,0,0,775,5,0,1,????,
2014-Jun-28_10-11-21,10-11-21.4,0,12.191,13.67,-0.001,-0.001,-0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,229.388,0.326,91.124,0,0,780,5,0,1,F???,
2014-Jun-28_10-11-21,10-11-21.5,0,12.243,10.366,-0.001,-0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,230.437,0.336,89.639,0,0,785,5,0,1,??,
2014-Jun-28_10-11-21,10-11-21.6,0,12.261,12.569,-0.001,0.004,-0.033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,229.388,0.345,93.752,0,0,790,5,0,1,????,
2014-Jun-28_10-11-21,10-11-21.7,0,12.183,12.569,0.014,0.072,-0.028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.063,-0.082,0.089,-0.055,0,0,0,2,0,231.486,0.356,93.866,0,0,795,5,0,1,Jy/,
2014-Jun-28_10-11-21,10-11-21.8,0,9.151,173.379,0.131,1,-0.065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.924,-1,1,-0.822,0,0,0,2,0,230.437,0.369,93.752,0,0,800,5,0,1,????,
2014-Jun-28_10-11-21,10-11-21.9,0,9.16,161.998,0.576,1,-0.181,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.57,-1,1,-0.274,0,0,0,2,0,229.388,0.371,93.866,0,0,805,5,0,1,J`P5,
2014-Jun-28_10-11-22,10-11-22.0,0,9.022,173.379,0.894,1,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.911,-1,1,0.696,0,0,0,2,0,233.584,0.379,95.008,1,1,810,5,0,1,??e,
2014-Jun-28_10-11-22,10-11-22.1,0,8.849,173.012,0.705,1,-0.641,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.81,-1,1,0.215,0,0,0,2,0,237.781,0.383,97.75,1,1,815,5,0,1,?P??,
2014-Jun-28_10-11-22,10-11-22.2,0,9.816,132.626,0.576,1,-0.033,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.418,-1,1,-0.425,0,0,0,2,0,257.715,0.398,97.065,1,1,825,5,0,1,??@,
2014-Jun-28_10-11-22,10-11-22.4,0,9.799,134.462,0.427,1,-0.014,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.57,-1,1,-0.575,0,0,0,2,0,268.207,0.401,95.579,1,1,830,5,0,1,???r,
2014-Jun-28_10-11-22,10-11-22.5,0,9.67,147.312,0.213,1,0.013,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.785,-1,1,-0.781,0,0,0,2,0,728.795,0.405,94.894,1,1,835,5,0,1,??',
2014-Jun-28_10-11-22,10-11-22.6,0,9.54,155.389,0.126,1,0.037,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.873,-1,1,-0.877,0,0,0,2,0,752.926,0.411,98.207,1,1,840,5,0,1,??Q{,
2014-Jun-28_10-11-22,10-11-22.7,0,9.462,142.539,0.054,1,0.004,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.949,-1,1,-0.945,0,0,0,2,0,753.975,0.416,94.551,1,1,845,5,0,1,?Y(,
2014-Jun-28_10-11-22,10-11-22.8,0,11.665,25.052,0.035,0.317,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.278,-0.356,0.354,-0.288,0,0,0,2,0,752.926,0.422,94.209,1,1,850,5,0,1,_}<,
2014-Jun-28_10-11-22,10-11-22.9,0,11.872,22.114,0.04,0.27,-0.006,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.228,-0.315,0.304,-0.233,1,0,0,2,0,751.877,0.431,99.35,1,1,855,5,0,1,<??D,
2014-Jun-28_10-11-23,10-11-23.0,0,11.682,30.559,0.044,0.391,-0.001,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.342,-0.438,0.43,-0.342,0,0,0,2,0,752.926,0.445,98.893,1,1,860,5,0,1,???P,
2014-Jun-28_10-11-23,10-11-23.1,0,11.889,25.419,0.03,0.206,-0.001,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.177,-0.233,0.241,-0.178,0,0,0,2,0,750.828,0.454,97.179,1,1,865,5,0,1,??0?,
2014-Jun-28_10-11-23,10-11-23.2,0,12.079,14.771,0.018,0.066,-0.001,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.051,-0.082,0.089,-0.041,0,0,0,2,0,750.828,0.475,95.237,1,1,875,5,0,1,???,
2014-Jun-28_10-11-23,10-11-23.3,0,11.311,52.955,0.116,1,-0.001,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.886,-1,1,-0.89,0,0,0,2,0,751.877,0.488,97.179,1,1,880,5,0,1,;-j,
2014-Jun-28_10-11-23,10-11-23.5,0,9.704,145.476,0.142,1,0.004,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.861,-1,1,-0.863,0,0,0,2,0,752.926,0.5,98.778,1,1,885,5,0,1,??q?,
2014-Jun-28_10-11-23,10-11-23.6,0,9.851,130.056,0.057,0.532,0.013,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.481,-0.589,0.595,-0.479,0,0,0,2,0,751.877,0.509,99.921,1,1,890,5,0,1,5L??,
2014-Jun-28_10-11-23,10-11-23.7,0,11.958,18.81,0.014,0.137,0.025,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.127,-0.151,0.152,-0.123,0,0,0,2,0,752.926,0.522,101.406,1,1,895,5,0,1,q???,
2014-Jun-28_10-11-23,10-11-23.8,0,12.036,18.076,0.018,0.075,0.094,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.014,-0.164,0.013,-0.137,0,0,0,2,0,751.877,0.531,101.863,1,1,900,5,0,1,"?""?",
2014-Jun-28_10-11-23,10-11-23.9,0,11.889,31.293,0.005,0.06,0.253,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.151,-0.26,-0.137,-0.26,0,0,0,2,0,751.877,0.541,101.977,1,1,905,5,0,1,{??$,
2014-Jun-28_10-11-24,10-11-24.0,0,11.984,17.341,-0.001,0,0.037,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,751.877,0.552,99.35,1,1,910,5,0,1,?g2,
2014-Jun-28_10-11-24,10-11-24.1,0,11.967,19.911,-0.001,-0.001,0.002,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,2,0,753.975,0.566,98.664,1,1,915,5,0,1,q?o?,
2014-Jun-28_10-11-24,10-11-24.2,0,12.019,16.974,-0.001,-0.006,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.013,-0.014,0,0,0,0,2,0,750.828,0.582,97.179,1,1,920,5,0,1,\??Z,
2014-Jun-28_10-11-24,10-11-24.3,0,12.105,16.24,-0.001,-0.068,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.068,0.063,-0.068,0.063,0,0,0,2,0,752.926,0.598,99.121,1,1,925,5,0,1,??Vg,
2014-Jun-28_10-11-24,10-11-24.4,0,10.525,103.988,-0.022,-0.625,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.603,0.646,-0.644,0.608,0,0,0,2,0,750.828,0.612,99.692,1,1,930,5,0,1,??@,
2014-Jun-28_10-11-24,10-11-24.5,0,11.967,16.974,-0.001,-0.009,-0.001,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.014,0.013,-0.014,0.013,0,0,0,2,0,33.192,0.63,98.321,1,1,940,5,0,1,??}?,
2014-Jun-28_10-11-24,10-11-24.7,0,12.053,15.873,0,-0.001,-0.008,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,66.765,0.645,97.864,1,1,945,5,0,1,??>|,
2014-Jun-28_10-11-24,10-11-24.8,0,12.105,15.506,0,-0.001,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,34.241,0.66,99.806,1,1,950,5,0,1,Q?+?,
2014-Jun-28_10-11-24,10-11-24.9,0,12.131,15.873,0,-0.006,0.06,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.055,-0.041,-0.055,-0.041,0,0,0,2,0,23.749,0.67,101.634,1,1,955,5,0,1,?BBd,
2014-Jun-28_10-11-25,10-11-25.0,0,12.01,21.013,0,-0.022,0.288,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.247,-0.205,-0.247,-0.205,0,0,0,2,0,67.815,0.685,104.376,1,1,960,5,0,1,???[,
2014-Jun-28_10-11-25,10-11-25.1,0,11.673,40.839,0,-0.005,0.317,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.26,-0.247,-0.26,-0.247,0,0,0,2,0,31.093,0.696,107.804,1,1,965,5,0,1,?[?>,
2014-Jun-28_10-11-25,10-11-25.2,0,12.01,20.646,0,-0.003,0.072,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.055,-0.055,-0.055,-0.055,0,0,0,2,0,34.241,0.705,107.918,1,1,970,5,0,1,???#,
2014-Jun-28_10-11-25,10-11-25.3,0,12.071,17.341,-0.001,-0.012,-0.101,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.063,0.089,0.063,0.089,0,0,0,2,0,37.389,0.715,101.292,1,1,975,5,0,1,?wb,
2014-Jun-28_10-11-25,10-11-25.4,0,9.462,171.544,-0.017,-0.025,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.797,0.835,0.759,0.81,0,0,0,2,0,46.831,0.727,99.578,1,1,980,5,0,1,???,
2014-Jun-28_10-11-25,10-11-25.8,0,9.203,171.544,-0.001,-0.001,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.795,-0.795,-0.808,-0.795,0,0,0,2,0,52.077,0.763,100.949,1,1,995,5,0,1,O??$,
2014-Jun-28_10-11-25,10-11-25.9,0,9.73,145.476,-0.002,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.795,-0.795,-0.808,-0.808,0,0,0,2,0,55.225,0.784,100.492,1,1,1005,5,0,1,s?b,
2014-Jun-28_10-11-26,10-11-26.0,0,9.903,103.621,-0.005,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.795,-0.795,-0.808,-0.808,0,0,0,2,0,629.124,0.796,100.835,1,1,1010,5,0,1,wv?,
2014-Jun-28_10-11-26,10-11-26.1,0,10.058,123.447,-0.019,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.781,-0.781,-0.822,-0.822,0,0,0,2,0,749.779,0.807,105.747,1,1,1015,5,0,1,?,
J,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-Jun-28_10-11-26,10-11-26.2,0,10.153,124.916,-0.022,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.781,-0.781,-0.822,-0.822,0,0,0,2,0,751.877,0.82,101.863,1,1,1020,5,0,1,?dT,
2014-Jun-28_10-11-26,10-11-26.3,0,10.257,86.732,-0.009,0.014,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.781,-0.808,-0.795,-0.822,0,0,0,2,0,160.142,0.834,101.634,1,1,1025,5,0,1,?Rd?,
2014-Jun-28_10-11-26,10-11-26.4,0,11.673,23.216,0.002,0.532,0.142,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.418,-0.644,0.418,-0.644,0,0,0,2,0,44.733,0.844,101.406,1,1,1030,5,0,1,?U??,
2014-Jun-28_10-11-26,10-11-26.5,0,8.668,173.012,0.03,1,0.023,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.975,-1,1,-0.973,0,0,0,2,0,47.88,0.854,102.434,1,1,1035,5,0,1,?^$4,
2014-Jun-28_10-11-26,10-11-26.6,0,9.212,170.442,0.075,0.874,-0.065,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.848,-0.904,1,-0.74,0,0,0,2,0,113.978,0.864,106.09,1,1,1040,5,0,1,?m?,
2014-Jun-28_10-11-26,10-11-26.7,0,9.005,173.746,0.192,1,-0.418,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,-0.863,1,-0.479,0,0,0,2,0,192.667,0.876,105.404,1,1,1045,5,0,1,s???,
2014-Jun-28_10-11-26,10-11-26.8,0,9.782,135.93,0.27,0.591,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,-0.055,1,0.481,0,0,0,2,0,751.877,0.906,105.519,1,1,1055,5,0,1,O2?,
2014-Jun-28_10-11-27,10-11-27.0,0,9.782,150.616,0.279,0.261,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.785,0.266,1,0.823,0,0,0,2,0,750.828,0.919,102.891,1,1,1060,5,0,1,???6,
2014-Jun-28_10-11-27,10-11-27.1,0,9.791,159.428,0.228,0.221,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.797,0.354,1,0.81,0,0,0,2,0,750.828,0.929,105.29,1,1,1065,5,0,1,???,
2014-Jun-28_10-11-27,10-11-27.2,0,10.006,138.5,0.213,0.221,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.81,0.367,1,0.797,0,0,0,2,0,254.568,0.939,104.719,1,1,1070,5,0,1,@}?W,
2014-Jun-28_10-11-27,10-11-27.3,0,10.361,113.167,0.228,0.221,-0.743,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.582,0.139,1,0.608,-1,0,0,2,0,727.746,0.948,108.146,1,1,1075,5,0,1,5??k,
2014-Jun-28_10-11-27,10-11-27.4,0,10.887,61.766,0.213,0.206,-0.383,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.304,-0.11,0.722,0.316,-1,0,0,2,0,100.339,0.962,107.118,1,1,1080,5,0,1,vR,
2014-Jun-28_10-11-27,10-11-27.5,0,11.596,41.206,0.126,0.228,-0.019,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.101,-0.356,0.354,-0.096,-1,0,0,2,0,104.536,0.976,102.663,1,1,1085,5,0,1,????,
2014-Jun-28_10-11-27,10-11-27.6,0,11.578,29.824,0.083,0.279,0.057,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.152,-0.411,0.316,-0.247,0,0,0,2,0,705.713,0.993,106.775,1,1,1090,5,0,1,"U?	`",
2014-Jun-28_10-11-27,10-11-27.7,0,11.397,33.129,0.057,0.228,0.337,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.096,-0.548,0.013,-0.438,0,0,0,2,0,751.877,1.013,107.689,1,1,1095,5,0,1,?kU,
2014-Jun-28_10-11-27,10-11-27.8,0,10.222,122.346,0.034,0.112,0.796,0,0,0,0,0,0,0,0,0,1,0,1,0,0,-0.562,-0.781,-0.493,-0.712,1,0,0,2,0,751.877,1.027,105.976,1,1,1100,5,0,1,?m~?,
2014-Jun-28_10-11-27,10-11-27.9,0,9.886,114.636,0.018,0.083,0.894,0,0,0,0,0,0,0,0,0,1,0,1,0,0,-0.644,-0.822,-0.616,-0.781,1,0,0,2,0,751.877,1.039,103.691,1,1,1105,5,0,1,0r,?
2014-Jun-28_10-11-28,10-11-28.0,0,9.773,122.346,0.003,0.098,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.699,-0.904,-0.699,-0.89,0,0,0,2,0,752.926,1.061,104.719,1,1,1115,5,0,1,Gi??,
2014-Jun-28_10-11-28,10-11-28.3,0,10.939,69.109,0.044,0.504,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.456,-0.548,0.544,-0.466,0,0,0,2,0,155.945,1.09,105.976,1,1,1125,5,0,1,?d3?,
2014-Jun-28_10-11-28,10-11-28.3,0,11.155,72.414,0.116,0.369,-0.074,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.316,-0.425,0.544,-0.192,0,0,0,2,0,161.191,1.098,106.775,1,1,1130,5,0,1,M}Jj,
2014-Jun-28_10-11-28,10-11-28.4,0,11.155,72.414,0.116,0.369,-0.074,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.316,-0.425,0.544,-0.192,0,0,0,2,0,161.191,1.098,106.775,1,1,1130,5,0,1,}#8,
2014-Jun-28_10-11-28,10-11-28.5,0,11.311,32.027,0.142,0.297,-0.162,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.291,-0.315,0.57,-0.027,0,0,0,2,0,164.339,1.103,108.718,1,1,1135,5,0,1,".?4
2014-Jun-28_10-11-28,10-11-28.6,0,11.483,23.950,0.142,0.206,-0.162,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.190,-0.219,0.481,0.063,0.000,0,0,2,0,724.598,1.113,105.290,1.000,1.000,1140,5,0.000,1,????
2014-Jun-28_10-11-28,10-11-28.7,0,11.639,33.863,0.154,0.178,-0.085,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.089,-0.260,0.405,0.038,0.000,0,0,2,0,750.828,1.118,104.719,1.000,1.000,1145,5,0.000,1,G??
2014-Jun-28_10-11-28,10-11-28.9,0,11.742,26.153,0.103,0.244,0.044,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.139,-0.342,0.342,-0.137,0.000,0,0,2,0,751.877,1.127,109.517,1.000,1.000,1155,5,0.000,1,???p
2014-Jun-28_10-11-29,10-11-29.0,0,9.255,166.771,0.142,0.957,0.083,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.747,-1.000,1.000,-0.877,0.000,0,0,2,0,750.828,1.130,108.375,1.000,1.000,1160,5,0.000,1,
???
2014-Jun-28_10-11-29,10-11-29.1,0,9.393,148.046,0.069,0.655,0.655,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.063,-1.000,0.203,-1.000,0.000,0,0,2,0,753.975,1.135,107.689,1.000,1.000,1165,5,0.000,1,??Jq
2014-Jun-28_10-11-29,10-11-29.3,0,9.411,139.602,0.040,0.297,0.741,0,0,0,0,0,0,0,1,0,0,0,1,0,0,-0.329,-0.932,-0.260,-0.849,-1.000,0,0,2,0,752.926,1.136,106.661,1.000,1.000,1170,5,0.000,1,???
2014-Jun-28_10-11-29,10-11-29.4,0,11.259,36.800,0.116,0.358,0.002,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.241,-0.479,0.468,-0.247,-1.000,0,0,2,0,750.828,1.150,108.603,1.000,1.000,1180,5,0.000,1,$zV
2014-Jun-28_10-11-29,10-11-29.5,0,11.501,52.955,0.083,0.261,0.013,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.177,-0.342,0.342,-0.178,-1.000,0,0,2,0,752.926,1.157,108.946,1.000,1.000,1185,5,0.000,1,?=??
2014-Jun-28_10-11-29,10-11-29.6,0,11.716,30.192,0.116,0.090,-0.006,0,0,0,0,0,0,0,1,0,0,0,1,0,0,-0.027,-0.205,0.203,0.025,-1.000,0,0,2,0,751.877,1.168,105.861,1.000,1.000,1190,5,0.000,1,???",
2014-Jun-28_10-11-29,10-11-29.7,0,11.855,21.013,0.069,0.03,-0.114,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.051,-0.014,0.19,0.127,-1,0,0,2,0,752.926,1.172,107.232,1,1,1195,5,0,1,#NAME?,
2014-Jun-28_10-11-29,10-11-29.8,0,11.613,44.51,0.09,0.083,-0.383,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.304,0.139,0.481,0.316,-1,0,0,2,0,752.926,1.178,107.918,1,1,1200,5,0,1,?C??,
2014-Jun-28_10-11-29,10-11-29.9,0,11.06,54.791,0.192,0.192,-0.494,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.392,0.013,0.772,0.392,-1,0,0,2,0,752.926,1.18,109.517,1,1,1205,5,0,1,????,
2014-Jun-28_10-11-30,10-11-30.0,0,10.343,96.278,0.27,0.221,-0.69,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.506,0.063,1,0.608,-1,0,0,2,0,751.877,1.188,107.232,1,1,1210,5,0,1,?*e,
2014-Jun-28_10-11-30,10-11-30.1,0,9.756,123.447,0.213,0.221,-0.936,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.759,0.316,1,0.747,-1,0,0,2,0,751.877,1.194,106.89,1,1,1215,5,0,1,???V,
2014-Jun-28_10-11-30,10-11-30.2,0,9.1,164.201,0.213,0.154,-1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.734,0.43,1,0.861,-1,0,0,2,0,750.828,1.2,107.689,1,1,1225,5,0,1,?/P?,
2014-Jun-28_10-11-30,10-11-30.3,0,9.091,161.631,0.185,0.131,-0.875,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.646,0.38,1,0.759,-1,0,0,2,0,321.715,1.202,107.575,1,1,1230,5,0,1,3?,G
2014-Jun-28_10-11-30,10-11-30.5,0,10.024,81.592,0.126,0.046,-0.69,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.468,0.38,0.722,0.633,-1,0,0,2,0,200.011,1.207,109.06,1,1,1235,5,0,1,???,
2014-Jun-28_10-11-30,10-11-30.6,0,11.086,62.133,0.021,-0.001,-0.455,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.342,0.342,0.38,0.38,0,0,0,2,0,726.697,1.212,108.832,1,1,1240,5,0,1,\??,
2014-Jun-28_10-11-30,10-11-30.7,0,11.734,26.153,0,-0.005,-0.181,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.139,0.152,0.139,0.152,1,0,0,2,0,280.797,1.221,109.517,1,1,1245,5,0,1,?6??,
2014-Jun-28_10-11-30,10-11-30.8,0,11.777,26.52,0,-0.003,-0.129,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.101,0.101,0.101,0.101,1,0,0,2,0,319.617,1.231,106.775,1,1,1250,5,0,1,?-??,
2014-Jun-28_10-11-30,10-11-30.9,0,11.742,27.622,0,-0.003,-0.114,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.089,0.089,0.089,0.089,1,0,0,2,0,260.863,1.24,107.804,1,1,1255,5,0,1,??i,
2014-Jun-28_10-11-31,10-11-31.0,0,11.803,27.989,0,-0.003,-0.074,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.051,0.063,0.051,0.063,1,0,0,2,0,404.6,1.248,107.918,1,1,1260,5,0,1,+?X,
2014-Jun-28_10-11-31,10-11-31.1,0,11.708,30.926,0,-0.001,-0.039,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,2,0,527.353,1.258,107.804,1,1,1265,5,0,1,??,
2014-Jun-28_10-11-31,10-11-31.2,0,11.777,28.356,0.002,0,-0.033,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,2,0,529.452,1.268,109.403,1,1,1270,5,0,1,4?,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-Jun-28_10-11-31,10-11-31.3,0,11.734,32.027,0.005,0,-0.033,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,2,0,530.501,1.273,109.517,1,1,1275,5,0,1,??QA,
2014-Jun-28_10-11-31,10-11-31.4,0,11.742,30.192,0.005,0,-0.065,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.051,0.051,0.051,0.051,1,0,0,2,0,533.649,1.283,109.631,1,1,1280,5,0,1,?p?u,
2014-Jun-28_10-11-31,10-11-31.6,0,11.691,33.863,0.005,0,-0.085,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.063,0.063,0.076,0.076,1,0,0,2,0,536.796,1.292,109.517,1,1,1285,5,0,1,???^,
2014-Jun-28_10-11-31,10-11-31.7,0,11.734,30.926,0.007,-0.014,-0.101,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.063,0.089,0.076,0.101,1,0,0,2,0,537.845,1.301,109.517,1,1,1295,5,0,1,,
"?o	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-Jun-28_10-11-31,10-11-31.8,0,11.898,22.114,0.009,-0.025,-0.101,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.051,0.101,0.063,0.114,1,0,0,2,0,540.993,1.308,109.631,1,1,1300,5,0,1,\?q,
