2014-Jun-28_09-29-40,Time Stamp,,Battery Volts,Battery Amps,Drive Stick X,Drive Stick Y,Drive Stick Z,Foward Direction,Toggle Direction,To High Gear,To Low Gear,Catch Mode,Coll2Shoot,CollDwn2,CollDwn,CollUp2,CollUp,CollTogg,CollHold,Purge,Lauch Ball,Front Left Speed,Front Right Speed,Back Left Speed,Back Right Speed,Angle Speed,Left Launcher Solenoid,Right Launcher Solenoid,Shifter Solenoid,Air Compressor Switch,Ultrasonic Distance(cm),Gyro Angle,Transducer(PSI),Left Talon,Right Talon,Packet Count,Refresh Rate,Match Time,isEnabled,,
2014-Jun-28_10-38-22,10-38-22.8,0,11.932,4.858,0.037,0.072,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038,-0.11,0.114,-0.041,0,0,0,1,1,113.978,-324.653,109.631,0,0,13255,5,123.421,1,?&,
2014-Jun-28_10-38-22,10-38-22.9,0,11.941,1.921,-0.043,-0.078,-0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.041,0.127,-0.123,0.038,0,0,0,1,1,127.618,-324.776,109.517,0,0,13260,5,123.521,1, ?6,
2014-Jun-28_10-38-23,10-38-23.0,0,9.747,104.355,-0.048,-1,0.166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0.911,-1,0.823,0,0,0,1,1,144.404,-325.03,109.631,0,0,13270,5,123.721,1,???D,
2014-Jun-28_10-38-23,10-38-23.1,0,10.784,48.549,-0.001,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0.203,-1,0.203,0,0,0,1,1,144.404,-325.155,109.517,0,0,13275,5,123.822,1,jR??,
2014-Jun-28_10-38-23,10-38-23.2,0,11.371,23.583,0.008,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0.19,-1,0.203,0,0,0,1,1,137.06,-325.276,109.517,0,0,13280,5,123.922,1,?~??,
2014-Jun-28_10-38-23,10-38-23.4,0,11.725,12.936,0.035,-0.579,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-0.26,-1,-0.192,0,0,0,1,1,129.716,-325.4,109.517,0,0,13285,5,124.022,1,Kz?=,
2014-Jun-28_10-38-23,10-38-23.5,0,11.475,23.216,0.03,-0.394,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-0.438,-1,-0.37,0,0,0,1,1,122.372,-325.524,109.517,0,0,13290,5,124.122,1,??`^,
2014-Jun-28_10-38-23,10-38-23.6,0,11.259,29.457,0.03,-0.494,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-0.342,-1,-0.274,0,0,0,1,1,685.779,-325.646,109.631,0,0,13295,5,124.222,1,??(?,
2014-Jun-28_10-38-23,10-38-23.7,0,10.836,47.08,0.03,-0.494,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-0.342,-1,-0.274,0,0,0,1,1,752.926,-325.771,109.403,0,0,13300,5,124.322,1,?z?,
2014-Jun-28_10-38-23,10-38-23.8,0,10.792,49.65,0.035,-0.494,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-0.342,-1,-0.274,0,0,0,1,1,750.828,-325.897,109.631,0,0,13305,5,124.422,1,?7(?,
